RegionID	chr	start	end	Entropy	5637_value	SV_HUC_1_value	T24_value	UM_UC_3_value	
QDMR_25263	chr19	45076063	45076760	0.507	0.034921345	0.017267616	0.022045045	0.468267638	
QDMR_1973	chr1	171841327	171842185	0.508	0.935875496	0.164215686	0.655185185	0.102619048	
QDMR_6281	chr4	168877759	168878474	0.508	0.754367855	0.898030378	0.201124339	0.813928926	
QDMR_14830	chr10	131310930	131312789	0.508	0.662830932	0.142505441	0.846353283	0.90945881	
QDMR_6912	chr5	88685061	88685455	0.509	0.881760133	0.232408894	0.842005908	0.784770054	
QDMR_6950	chr5	100903018	100903434	0.509	0.018390805	0.028212684	0.515426576	0.047993847	
QDMR_8617	chr6	142301446	142302316	0.509	0.014042556	0.009935135	0.01344697	0.457865717	
QDMR_11003	chr8	72005070	72005406	0.509	0.867730974	0.056042707	0.413537358	0.601980751	
QDMR_15377	chr11	24496678	24497192	0.509	0.020196957	0.019962152	0.269987647	0.79651979	
QDMR_948	chr1	39770095	39771518	0.510	0.768609486	0.687004723	0.179246438	0.92729515	
QDMR_5710	chr4	10456505	10457729	0.510	0.729525353	0.123253134	0.678007731	0.8067513	
QDMR_5865	chr4	54226794	54227075	0.510	0.212776101	0.800624926	0.77212	0.950861798	
QDMR_21985	chr17	40191281	40191659	0.510	0.551724138	1.0	0.988235294	1.0	
QDMR_714	chr1	26336047	26336975	0.511	0.608028246	0.126628002	0.122674371	0.951896975	
QDMR_3917	chr2	219253215	219254612	0.511	0.013036259	0.013442004	0.01593471	0.459562989	
QDMR_4406	chr3	37451927	37453047	0.511	0.0	0.553532437	0.60093103	0.707685185	
QDMR_7107	chr5	136191368	136193290	0.511	0.333687582	0.135782712	0.94283244	0.971195635	
QDMR_8538	chr6	125099597	125099995	0.511	0.0	0.047989937	0.031565657	0.558962118	
QDMR_24377	chr19	12640057	12640342	0.511	0.237579313	0.440795352	0.13565595	0.928967708	
QDMR_26050	chr20	9838623	9839213	0.511	0.073371439	0.028429417	0.622960889	0.091432079	
QDMR_3410	chr2	124024675	124025678	0.512	0.736851656	0.240736869	0.777776696	0.763416802	
QDMR_10310	chr7	154051322	154053359	0.512	0.69044879	0.111470863	0.796922953	0.793732435	
QDMR_11646	chr9	32782938	32783627	0.512	0.901018118	0.116242541	0.830766628	0.617575842	
QDMR_12803	chrX	623828	624591	0.512	0.690842913	0.025134771	0.58727157	0.661756857	
QDMR_13519	chrX	148052014	148052311	0.512	0.0	0.541666667	0.571428571	0.616666667	
QDMR_23691	chr19	1753217	1758078	0.512	0.777877532	0.205787093	0.743447751	0.724567389	
QDMR_27224	chr22	11252857	11254848	0.512	0.837254902	0.0	0.823902894	0.0	
QDMR_28118	chr2_KI270893v1_alt	131859	133121	0.512	0.0	0.028030303	0.018968254	0.489991079	
QDMR_29841	chr17_KI270857v1_alt	417531	418505	0.512	0.560766144	0.0	0.637543013	0.673520896	
QDMR_3008	chr2	70124183	70124418	0.513	0.129863464	0.913521377	0.423610778	0.264540458	
QDMR_3530	chr2	134718128	134719423	0.513	0.528041635	0.055012769	0.824982297	0.617236513	
QDMR_5709	chr4	10145413	10145707	0.513	0.70458503	0.799411637	0.603186441	0.072918257	
QDMR_7889	chr6	27807551	27808480	0.513	0.457664647	0.017789079	0.010470862	0.018133937	
QDMR_8660	chr6	149938435	149939135	0.513	0.024112146	0.452132851	0.094372656	0.84673599	
QDMR_11117	chr8	98293675	98294498	0.513	0.013585913	0.020271847	0.011101257	0.457779758	
QDMR_11900	chr9	78296863	78297695	0.513	0.458255569	0.010389385	0.018319749	0.019672145	
QDMR_16306	chr11	128686969	128687230	0.513	0.435508578	0.123362844	0.146011396	0.922497567	
QDMR_5621	chr4	4865659	4867784	0.514	0.753848102	0.208308722	0.823840957	0.91532086	
QDMR_14202	chr10	48604807	48605307	0.514	0.02937865	0.587905766	0.027289126	0.073323099	
QDMR_26980	chr21	40841584	40842020	0.514	0.99129625	0.231168446	0.757150031	0.733497421	
QDMR_28477	chr6_GL000251v2_alt	4624734	4624980	0.514	0.173181067	0.12244898	0.054166667	0.726785714	
QDMR_7822	chr6	25652230	25652481	0.515	0.605451357	0.14969257	0.905973039	0.563967826	
QDMR_8414	chr6	99993530	99994276	0.515	0.847152569	0.243286182	0.943564391	0.791635761	
QDMR_28497	chr6_GL000252v2_alt	818876	819599	0.515	0.0	0.311344211	0.775	0.829584667	
QDMR_14467	chr10	96089811	96090338	0.516	0.009602148	0.018669505	0.015057817	0.455402313	
QDMR_17048	chr12	98745608	98745991	0.516	0.313278935	0.287953834	0.344829355	0.866429008	
QDMR_17181	chr12	113154398	113154815	0.516	0.470779221	0.674891775	0.087301587	0.898151382	
QDMR_28053	chr1_KI270762v1_alt	352634	353570	0.516	0.634565581	0.170475492	0.7379588	0.949359244	
QDMR_5381	chr4	305014	305523	0.517	0.504856137	0.074798847	0.843053508	0.567955609	
QDMR_10968	chr8	64580653	64581895	0.517	0.152037526	0.27238456	0.840577717	0.254198503	
QDMR_14177	chr10	46541206	46541532	0.517	0.299727671	0.922321279	0.855520596	0.935357029	
QDMR_23083	chr18	31041523	31043151	0.517	0.211884062	0.030892804	0.01114574	0.76303267	
QDMR_24710	chr19	19272894	19273474	0.517	0.795359848	0.085336554	0.625629371	0.838129058	
QDMR_25649	chr19	52453403	52453992	0.517	0.685138608	0.132571932	0.734191404	0.810098234	
QDMR_1450	chr1	112501788	112502370	0.518	0.081705005	0.129163996	0.057074267	0.664641922	
QDMR_2824	chr2	37344533	37345254	0.518	0.001536098	0.026339399	0.438351442	0.824621693	
QDMR_12006	chr9	95349082	95350080	0.518	0.86760159	0.370447361	0.892686886	0.910214357	
QDMR_14270	chr10	68560373	68561065	0.518	0.008300395	0.121331139	0.056431967	0.67221145	
QDMR_14302	chr10	70887894	70888573	0.518	0.77633547	0.131716067	0.025067736	0.268563695	
QDMR_16254	chr11	121427233	121427451	0.518	0.177527151	0.0	0.048611111	0.729990842	
QDMR_18858	chr14	104158911	104159185	0.518	0.108237686	0.869318977	0.356737366	0.939654767	
QDMR_12609	chr9	136653753	136653974	0.519	0.10626695	0.718112615	0.637662897	0.828641851	
QDMR_13144	chrX	53441631	53442076	0.519	0.021562614	0.597538779	0.578395776	0.540713889	
QDMR_13394	chrX	120311011	120311417	0.519	0.013548951	0.097448107	0.406128522	0.829175293	
QDMR_13696	chrY	631888	632238	0.519	0.409064673	0.119640503	0.408571311	0.848806244	
QDMR_13952	chr10	8049411	8056366	0.519	0.04393867	0.139028228	0.246146785	0.771108644	
QDMR_18551	chr14	70641291	70642615	0.519	0.02445364	0.026201975	0.024872443	0.467278853	
QDMR_23141	chr18	46333382	46333989	0.519	0.050997942	0.224970808	0.328200708	0.813930771	
QDMR_2872	chr2	44934794	44935786	0.520	0.914375816	0.083294217	0.332582029	0.854788383	
QDMR_13316	chrX	106611798	106612067	0.520	0.0	0.021052632	0.459024641	0.013509172	
QDMR_15841	chr11	67415494	67415922	0.520	0.084398977	0.804135338	0.166422287	0.918431429	
QDMR_22957	chr18	5542848	5544242	0.520	0.504499886	0.173341688	0.941459354	0.563027041	
QDMR_1910	chr1	161612243	161612587	0.521	0.450288643	0.012116882	0.014938293	0.006834264	
QDMR_4344	chr3	19148196	19148608	0.521	0.037267081	0.059991087	0.770187562	0.20889881	
QDMR_21808	chr17	29615514	29618370	0.521	0.125681059	0.941329096	0.475443447	0.951438696	
QDMR_2927	chr2	55282097	55282584	0.522	0.007615352	0.023527631	0.014986756	0.451948647	
QDMR_4937	chr3	127915150	127915745	0.522	0.929509108	0.460354974	0.95192586	0.922438072	
QDMR_11941	chr9	89381036	89381315	0.522	0.968429863	0.959262236	0.524825713	0.962671552	
QDMR_26116	chr20	22576879	22578602	0.522	0.885200233	0.332321018	0.861737914	0.83761899	
QDMR_10207	chr7	149090329	149091509	0.523	0.007776886	0.005629766	0.021810029	0.448978097	
QDMR_12137	chr9	113065178	113066585	0.523	0.833333333	0.0	0.0	0.7	
QDMR_12719	chr9	137506800	137507004	0.523	0.675907502	0.935612299	0.161468453	0.595427178	
QDMR_23096	chr18	34159083	34159558	0.523	0.759750103	0.192456558	0.879959295	0.903425011	
QDMR_12492	chr9	134641665	134642551	0.524	0.825811873	0.001488095	0.490496032	0.0	
QDMR_30109	chr19_GL949748v2_alt	137035	137491	0.524	0.0	0.833333333	0.0	0.74047619	
QDMR_350	chr1	6447147	6449126	0.525	0.030264463	0.683055493	0.238508524	0.858681964	
QDMR_11337	chr8	143221650	143221852	0.525	0.0	0.0	0.666666667	0.832098765	
QDMR_7047	chr5	132369477	132370240	0.526	0.019129989	0.010850726	0.017602647	0.452687222	
QDMR_8255	chr6	50845601	50845986	0.526	0.706453074	0.188134849	0.798573942	0.917503186	
QDMR_19292	chr15	52783990	52785729	0.526	0.720668486	0.138058507	0.705242446	0.842557883	
QDMR_29878	chr17_KI270857v1_alt	2454421	2454848	0.526	0.0	0.0	0.220238095	0.76	
QDMR_5731	chr4	15778375	15779106	0.527	0.670124068	0.17142842	0.749304829	0.914308985	
QDMR_7840	chr6	26188769	26189067	0.527	0.445287052	0.003869732	0.015229085	0.00847766	
QDMR_15966	chr11	73307407	73309518	0.527	0.012923044	0.009344424	0.017366487	0.450089365	
QDMR_5394	chr4	651015	651311	0.528	0.082167832	0.860544218	0.51728969	0.894079644	
QDMR_6250	chr4	155208016	155209057	0.528	0.773821233	0.186745599	0.906510535	0.740963905	
QDMR_8687	chr6	154039451	154039873	0.528	0.887593245	0.152326075	0.859082513	0.70597975	
QDMR_18305	chr14	28774197	28774557	0.528	0.709861268	0.187773806	0.950611984	0.917145129	
QDMR_21461	chr17	6120333	6120764	0.528	0.444033585	0.932081979	0.955386854	0.920213481	
QDMR_6253	chr4	155758943	155760234	0.530	0.063237072	0.102011798	0.793641037	0.243310615	
QDMR_14238	chr10	59176067	59177289	0.530	0.534112949	0.104740432	0.894731451	0.917353757	
QDMR_26865	chr21	13979587	13980337	0.530	0.0	0.0	0.788888889	0.297984127	
QDMR_3601	chr2	161418650	161419085	0.531	0.122667333	0.174267629	0.954264089	0.893898872	
QDMR_4255	chr3	9915138	9915980	0.531	0.194703972	0.892207836	0.090451578	0.921702214	
QDMR_12127	chr9	112486448	112487464	0.531	0.004006969	0.007188386	0.019581287	0.443846437	
QDMR_12553	chr9	136198574	136203626	0.531	0.829916397	0.201400074	0.748434165	0.883765685	
QDMR_15368	chr11	20669033	20670299	0.531	0.153546685	0.043069826	0.80954825	0.312634597	
QDMR_18556	chr14	71931947	71932837	0.531	0.321925507	0.088064923	0.836438274	0.262338555	
QDMR_26402	chr20	46021606	46021896	0.531	0.875	0.048484848	0.873829966	0.043162393	
QDMR_27595	chr22	37818540	37819168	0.531	0.3	0.842820054	0.897418675	0.991287879	
QDMR_1616	chr1	145996590	145996793	0.532	0.015393668	0.005349478	0.016065494	0.445378586	
QDMR_11499	chr8	144730254	144730604	0.532	0.961089451	0.909889083	0.383060365	0.968473484	
QDMR_12498	chr9	134842307	134842629	0.532	0.365100738	0.929614068	0.103180051	0.850506073	
QDMR_1571	chr1	144418771	144419244	0.533	0.0	0.033916084	0.546428571	0.047058824	
QDMR_7111	chr5	137889297	137889788	0.533	0.454168814	0.100570898	0.918182891	0.779176272	
QDMR_14477	chr10	97196237	97196528	0.533	0.133333333	0.071853741	0.008846693	0.67852722	
QDMR_21504	chr17	7444955	7445511	0.533	0.829505335	0.033158578	0.023911115	0.85499818	
QDMR_28710	chr6_GL000253v2_alt	4082543	4083082	0.533	0.0	0.069719754	0.619717262	0.0	
QDMR_2976	chr2	64988464	64990078	0.534	0.018778874	0.01121105	0.022546835	0.450002411	
QDMR_10332	chr7	155509558	155510463	0.534	0.804830227	0.337811774	0.788800234	0.816543541	
QDMR_17705	chr13	27968084	27969407	0.534	0.05980743	0.157907994	0.823770358	0.324229003	
QDMR_21125	chr16	88639803	88640084	0.534	0.957381266	0.690833333	0.208558308	1.0	
QDMR_22851	chr17	82496776	82497756	0.534	0.045762969	0.144582017	0.164690952	0.724677244	
QDMR_5355	chr3	197028806	197030503	0.535	0.38362004	0.361961519	0.179637767	0.925882275	
QDMR_14818	chr10	130014778	130015013	0.535	0.877112135	0.890475169	0.228382826	0.79036296	
QDMR_20557	chr16	31569238	31569702	0.535	0.840800053	0.27067641	0.955498718	0.962082453	
QDMR_23049	chr18	21241422	21243388	0.535	0.032497183	0.271376368	0.458702535	0.834812144	
QDMR_25137	chr19	40848546	40848780	0.535	0.0	0.436011905	0.0	0.0	
QDMR_14382	chr10	80535745	80536436	0.536	0.936126351	0.71077775	0.18480583	0.88943521	
QDMR_16995	chr12	80936829	80937735	0.536	0.0	0.004166667	0.0	0.435897436	
QDMR_17714	chr13	28532186	28533117	0.536	0.918520409	0.165083687	0.899917522	0.699817226	
QDMR_24505	chr19	15223311	15224011	0.536	0.187854487	0.510795148	0.277293954	0.98175611	
QDMR_27252	chr22	16601046	16602738	0.536	0.795263251	0.25471836	0.847229262	0.953813268	
QDMR_6291	chr4	171812583	171813967	0.537	0.546887124	0.11482024	0.912636838	0.738249676	
QDMR_9555	chr7	54542041	54542447	0.537	0.432177636	0.048029099	0.813535253	0.498086948	
QDMR_9776	chr7	76267192	76267626	0.537	0.368200229	0.036414566	0.806566119	0.8578397	
QDMR_14247	chr10	61452737	61453251	0.537	0.780668637	0.113651171	0.892544113	0.599678452	
QDMR_22923	chr18	73062	73563	0.537	0.722619048	0.18431506	0.813846471	0.778929443	
QDMR_16546	chr12	21527474	21528048	0.538	0.675341147	0.012824038	0.839975101	0.142633539	
QDMR_22019	chr17	42050378	42050886	0.539	0.0	0.544650536	0.755314143	0.53553136	
QDMR_333	chr1	6179177	6180754	0.540	0.238941103	0.062379928	0.566765354	0.879515599	
QDMR_3615	chr2	167716039	167716324	0.540	0.333333333	0.12008547	0.903296703	0.462545788	
QDMR_19252	chr15	45430363	45430741	0.540	0.008571649	0.022588523	0.444621813	0.011255411	
QDMR_22214	chr17	48554438	48554850	0.540	0.965220317	0.142135185	0.205321073	0.971143878	
QDMR_9461	chr7	37447751	37449069	0.541	0.517365374	0.107362851	0.880503326	0.605748891	
QDMR_12026	chr9	96618532	96619954	0.541	0.026498175	0.019431476	0.018853105	0.453387047	
QDMR_29840	chr17_KI270857v1_alt	414786	415013	0.541	0.0	0.0	0.433333333	0.0	
QDMR_8970	chr7	604544	604824	0.542	0.143274854	0.860859337	0.032940311	0.83192046	
QDMR_10182	chr7	142796879	142797564	0.542	0.06707989	0.823339329	0.344827433	0.241202484	
QDMR_12490	chr9	134501202	134501459	0.542	0.859103855	0.336200059	0.877006951	0.926926447	
QDMR_16738	chr12	51847061	51849567	0.542	0.021968722	0.193704329	0.53870736	0.83957958	
QDMR_17686	chr13	26760089	26760776	0.542	0.104967387	0.033853372	0.629808591	0.062494028	
QDMR_22226	chr17	48619191	48619564	0.542	0.055555556	0.385858586	0.142094017	0.850202228	
QDMR_30185	chr19_GL949752v1_alt	137036	137496	0.542	0.8	0.0	0.0	0.34041514	
QDMR_655	chr1	23424303	23425170	0.543	0.193589577	0.927756807	0.099820589	0.915196914	
QDMR_16923	chr12	62190987	62192487	0.543	0.834443698	0.250455332	0.89635802	0.791158329	
QDMR_6821	chr5	73298320	73299981	0.544	0.947645903	0.461878316	0.918009545	0.949759512	
QDMR_7635	chr6	99613103	99614781	0.544	0.664724628	0.183553861	0.925821982	0.690784948	
QDMR_7702	chr6	5084282	5086798	0.544	0.496330558	0.482184873	0.501814672	0.930136377	
QDMR_12508	chr9	135247661	135247881	0.545	0.0	0.675835385	0.18021542	0.824242424	
QDMR_14265	chr10	68231136	68231766	0.545	0.008515212	0.023968554	0.443030345	0.014894937	
QDMR_26136	chr20	25081125	25082292	0.545	0.871273693	0.346012362	0.857232823	0.915638717	
QDMR_7068	chr5	134071116	134071458	0.546	0.109791917	0.467550226	0.177154978	0.911572142	
QDMR_10642	chr8	11059152	11059807	0.546	0.32093273	0.101428429	0.66773854	0.918909853	
QDMR_13189	chrX	69305707	69306048	0.546	0.104158464	0.703431728	0.613926389	0.827258026	
QDMR_17681	chr13	26050587	26052127	0.546	0.023940196	0.13653432	0.176149311	0.721435428	
QDMR_17977	chr13	108495450	108496671	0.546	0.704423179	0.153644924	0.872541047	0.729097747	
QDMR_10073	chr7	128031105	128032800	0.547	0.444797258	0.274822586	0.353303387	0.973567346	
QDMR_13349	chrX	114584406	114584980	0.547	0.679590405	0.162118437	0.882920713	0.917246901	
QDMR_18667	chr14	89701438	89702008	0.547	0.114305093	0.192211316	0.153622104	0.720669244	
QDMR_19387	chr15	65395701	65396201	0.547	0.776364839	0.196506395	0.724264706	0.927415798	
QDMR_22225	chr17	48617963	48618191	0.547	0.84943008	0.152496179	0.13891885	0.96555526	
QDMR_24050	chr19	5335033	5335250	0.547	0.930826916	0.969712119	0.442079775	0.973965759	
QDMR_28439	chr6_GL000251v2_alt	3292346	3294664	0.547	0.707630371	0.017549538	0.576477016	0.685027288	
QDMR_11726	chr9	37029935	37030298	0.548	0.416476329	0.40303952	0.390093419	0.85708494	
QDMR_22065	chr17	43024653	43025576	0.548	0.203933826	0.404434938	0.324935817	0.920324764	
QDMR_26981	chr21	40846922	40847296	0.548	0.025	0.011255106	0.443411912	0.011245127	
QDMR_184	chr1	2189578	2190379	0.549	0.043492063	0.72072204	0.052858714	0.868998245	
QDMR_18583	chr14	74239485	74241489	0.549	0.806532033	0.285981203	0.838073436	0.875105681	
QDMR_4970	chr3	129974280	129975998	0.550	0.836980009	0.28843749	0.819729503	0.899804251	
QDMR_5914	chr4	73620327	73620541	0.550	0.015453106	0.0142481	0.032625353	0.455772021	
QDMR_26587	chr20	62378358	62378612	0.550	0.136957111	0.570388508	0.742613935	0.92700643	
QDMR_1875	chr1	159780626	159781563	0.551	0.009698862	0.02015913	0.014200704	0.440886716	
QDMR_12567	chr9	136345259	136345505	0.551	0.096737213	0.904065148	0.317280867	0.920026394	
QDMR_16338	chr11	132943667	132944500	0.551	0.785927501	0.077810347	0.821807028	0.605948928	
QDMR_28527	chr6_GL000252v2_alt	1706935	1707721	0.551	0.0	0.423948314	0.561111111	0.783629586	
QDMR_4058	chr2	236171545	236171789	0.552	0.2	0.715999664	0.906349926	0.950067197	
QDMR_19377	chr15	65067686	65068204	0.552	0.0	0.448484848	0.571148459	0.775182863	
QDMR_25145	chr19	41192838	41193277	0.552	0.039184884	0.445879104	0.15610813	0.845513647	
QDMR_28391	chr6_GL000251v2_alt	1651739	1652284	0.552	0.683333333	0.615367965	0.0	0.533333333	
QDMR_2217	chr1	213989165	213989394	0.553	0.378850969	0.100788519	0.873693012	0.111808367	
QDMR_5526	chr4	1799394	1799600	0.553	0.0	0.822176255	0.584415584	0.0	
QDMR_11530	chr9	1051471	1052240	0.553	0.132668163	0.384428911	0.814742976	0.951874421	
QDMR_17853	chr13	52488899	52489301	0.553	0.0	0.0	0.428571429	0.0	
QDMR_18873	chr14	104461104	104461521	0.553	0.259329559	0.543108974	0.188571429	0.9875	
QDMR_24993	chr19	38209693	38209937	0.553	0.319406422	0.8514779	0.901080152	0.942200839	
QDMR_27369	chr22	21032204	21032711	0.553	0.185337851	0.992857143	0.567822631	0.861355311	
QDMR_278	chr1	3414476	3414715	0.554	0.232323232	0.585629921	0.139319631	0.951143791	
QDMR_3948	chr2	222298227	222299193	0.554	0.889773436	0.320116094	0.829698955	0.845695434	
QDMR_6664	chr5	34838816	34839519	0.554	0.063561125	0.077667886	0.048571763	0.525115789	
QDMR_25237	chr19	44259825	44260159	0.554	0.012300589	0.130638184	0.033700535	0.68612971	
QDMR_26184	chr20	30815799	30816069	0.554	0.345679012	0.0	0.814285714	0.731632653	
QDMR_3019	chr2	70789896	70790844	0.555	0.618040648	0.087004963	0.697685939	0.772440935	
QDMR_17920	chr13	94707387	94707620	0.555	0.92532568	0.362199927	0.867732209	0.900411576	
QDMR_21412	chr17	3944705	3945276	0.555	1.0	0.292473539	0.837545788	0.958661234	
QDMR_25976	chr20	2558487	2559046	0.555	0.801481292	0.380037781	0.816137305	0.801455521	
QDMR_29189	chr8_KI270811v1_alt	162250	162460	0.555	0.0	0.157498902	0.0	0.716857937	
QDMR_7473	chr5	176619292	176620640	0.556	0.843838582	0.230483694	0.74269952	0.943095446	
QDMR_10907	chr8	52564984	52566067	0.556	0.051427445	0.029483539	0.810282623	0.327119246	
QDMR_11604	chr9	19788217	19789290	0.556	0.76220631	0.200797709	0.822897477	0.732326877	
QDMR_16285	chr11	125062834	125063761	0.556	0.015844156	0.005265621	0.028779791	0.455100278	
QDMR_19784	chr16	77449	78632	0.556	0.501304748	0.115217062	0.045576888	0.85838945	
QDMR_19842	chr16	627367	628128	0.556	0.879170836	0.903875877	0.429828435	0.877286949	
QDMR_23325	chr18	78972970	78974765	0.556	0.680217249	0.19385571	0.72360351	0.932373473	
QDMR_69	chr1	1200980	1201776	0.557	0.0	0.357142857	0.0	0.8	
QDMR_12919	chrX	18983885	18985126	0.557	0.011959647	0.01680845	0.44117316	0.023973582	
QDMR_19373	chr15	64905600	64905864	0.557	0.813293772	0.92070887	0.942736109	0.25810464	
QDMR_22960	chr18	5894867	5896250	0.557	0.225180534	0.021956947	0.814365387	0.407144729	
QDMR_24586	chr19	17455723	17455969	0.557	0.88645371	0.230931042	0.063744479	0.875838496	
QDMR_26439	chr20	49318302	49319147	0.557	0.561462763	0.091632162	0.836872707	0.511299514	
QDMR_3921	chr2	219331709	219332046	0.559	0.736591925	0.247824225	0.744508616	0.784141317	
QDMR_12400	chr9	131276466	131278158	0.559	0.287997798	0.462967787	0.255449726	0.993042727	
QDMR_13484	chrX	136766871	136768019	0.559	0.175913891	0.166942712	0.237979425	0.770664304	
QDMR_16248	chr11	120564113	120565231	0.559	0.35273904	0.409441674	0.432260638	0.95695237	
QDMR_17099	chr12	106581417	106581936	0.559	0.694489485	0.070357923	0.841056944	0.542847139	
QDMR_25647	chr19	52398053	52398274	0.559	0.150400629	0.052725934	0.022382053	0.700361783	
QDMR_2915	chr2	53859639	53860129	0.560	0.994252874	0.532108071	0.97190704	1.0	
QDMR_3750	chr2	189580733	189581257	0.560	0.224338624	0.0	0.311919616	0.759169454	
QDMR_5625	chr4	5051209	5052157	0.560	0.750037601	0.236676725	0.816898426	0.797560711	
QDMR_17113	chr12	107903649	107903966	0.560	0.0	0.016865079	0.813106893	0.460850558	
QDMR_23248	chr18	65750600	65751404	0.560	0.038461538	0.028843885	0.321923723	0.806614921	
QDMR_29030	chr6_GL000256v2_alt	1856264	1856497	0.560	0.0	0.0	0.0	0.425518421	
