	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg13720362	chr6	108492121	108492422	0	0	0	0	NR2E1	chr6	108492271	108492272	cg13720362	NR2E1	S_Shore	II
cg03844894	chr15	35086817	35087118	0	0	0	0	ACTC1	chr15	35086967	35086968	cg03844894	ACTC1	CpG_Ocean	I
cg04875128	chr15	31775745	31776046	0	0	0	0	OTUD7A	chr15	31775895	31775896	cg04875128	OTUD7A	Island	I
cg07938743	chr2	63283789	63284090	0	0	0	0	OTX1	chr2	63283939	63283940	cg07938743	OTX1	Island	II
cg24576050	chr5	140810412	140810713	0	0	0	0	PCDHGA4	chr5	140810562	140810563	cg24576050	PCDHGA4	Island	I
cg05987823	chr12	54428442	54428743	0	0	0	0	HOXC4	chr12	54428592	54428593	cg05987823	HOXC4	Island	I
cg03793270	chr11	89224534	89224835	0	0	0	0	NOX4	chr11	89224684	89224685	cg03793270	NOX4	Island	I
cg04751149	chr2	66673299	66673600	0	0	0	0	MEIS1	chr2	66673449	66673450	cg04751149	MEIS1	Island	II
cg13641903	chr11	32452458	32452759	0	0	0	0	WT1	chr11	32452608	32452609	cg13641903	WT1	Island	I
cg15812753	chr2	177029663	177029964	0	0	0	0	HOXD3	chr2	177029813	177029814	cg15812753	HOXD3	Island	I
cg16263367	chr19	53934946	53935247	0	0	0	0	ZNF761	chr19	53935096	53935097	cg16263367	ZNF761	Island	I
cg22455450	chr19	53038822	53039123	0	0	0	0	ZNF808	chr19	53038972	53038973	cg22455450	ZNF808	N_Shore	II
cg06942701	chr2	162279859	162280160	0	0	0	0	TBR1	chr2	162280009	162280010	cg06942701	TBR1	Island	I
cg09639151	chr5	140810770	140811071	0	0	0	0	PCDHGA4	chr5	140810920	140810921	cg09639151	PCDHGA4	Island	I
cg00145253	chr1	75602707	75603008	0	0	0	0	LHX8	chr1	75602857	75602858	cg00145253	LHX8	Island	II
cg19209689	chr18	35064750	35065051	0	0	0	0	BRUNOL4	chr18	35064900	35064901	cg19209689	BRUNOL4	N_Shore	II
cg20090283	chr17	36718399	36718700	0	0	0	0	SRCIN1	chr17	36718549	36718550	cg20090283	SRCIN1	Island	I
cg12508451	chr15	37172643	37172944	0	0	0	0	LOC145845	chr15	37172793	37172794	cg12508451	LOC145845	Island	II
cg06991300	chr4	122301574	122301875	0	0	0	0	QRFPR	chr4	122301724	122301725	cg06991300	QRFPR	Island	I
cg02611848	chr2	74875237	74875538	0	0	0	0	C2orf65	chr2	74875387	74875388	cg02611848	C2orf65	Island	I
cg13570972	chr11	31839482	31839783	0	0	0	0	PAX6	chr11	31839632	31839633	cg13570972	PAX6	Island	I
cg04910970	chr6	100053780	100054081	0	0	0	0	PRDM13	chr6	100053930	100053931	cg04910970	PRDM13	N_Shore	II
cg00346208	chr1	20669755	20670056	0	0	0	0	VWA5B1	chr1	20669905	20669906	cg00346208	VWA5B1	Island	I
cg04692403	chr6	134210662	134210963	0	0	0	0	TCF21	chr6	134210812	134210813	cg04692403	TCF21	Island	II
cg06023994	chr3	170137721	170138022	0	0	0	0	CLDN11	chr3	170137871	170137872	cg06023994	CLDN11	Island	II
cg12472483	chr7	157996795	157997096	0	0	0	0	PTPRN2	chr7	157996945	157996946	cg12472483	PTPRN2	Island	I
cg18268547	chr17	79615402	79615703	0	0	0	0	TSPAN10	chr17	79615552	79615553	cg18268547	TSPAN10	Island	II
cg01484487	chr2	74726742	74727043	0	0	0	0	LBX2	chr2	74726892	74726893	cg01484487	LBX2	Island	II
cg26875805	chr1	166890279	166890580	0	0	0	0	ILDR2	chr1	166890429	166890430	cg26875805	ILDR2	Island	I
cg01434649	chr1	3567720	3568021	0	0	0	0	TP73	chr1	3567870	3567871	cg01434649	TP73	Island	I
cg07598952	chr6	142409606	142409907	0	0	0	0	NMBR	chr6	142409756	142409757	cg07598952	NMBR	Island	I
cg22381068	chr1	906213	906514	0	0	0	0	PLEKHN1	chr1	906363	906364	cg22381068	PLEKHN1	Island	II
cg07852825	chr3	172166032	172166333	0	0	0	0	GHSR	chr3	172166182	172166183	cg07852825	GHSR	Island	II
cg08865099	chr7	27281431	27281732	0	0	0	0	EVX1	chr7	27281581	27281582	cg08865099	EVX1	N_Shore	II
cg03957481	chr22	50986812	50987113	0	0	0	0	KLHDC7B	chr22	50986962	50986963	cg03957481	KLHDC7B	Island	I
cg13188098	chr12	4918185	4918486	0	0	0	0	KCNA6	chr12	4918335	4918336	cg13188098	KCNA6	Island	I
cg10350492	chr5	33937523	33937824	0	0	0	0	RXFP3	chr5	33937673	33937674	cg10350492	RXFP3	Island	II
cg11420883	chr7	4901373	4901674	0	0	0	0	PAPOLB	chr7	4901523	4901524	cg11420883	PAPOLB	Island	I
cg05803237	chr11	92702478	92702779	0	0	0	0	MTNR1B	chr11	92702628	92702629	cg05803237	MTNR1B	N_Shore	II
cg06563089	chr12	75601007	75601308	0	0	0	0	KCNC2	chr12	75601157	75601158	cg06563089	KCNC2	Island	I
cg24446586	chr7	27224928	27225229	0	0	0	0	HOXA11AS	chr7	27225078	27225079	cg24446586	HOXA11AS	Island	I
cg05000748	chr21	36398996	36399297	0	0	0	0	RUNX1	chr21	36399146	36399147	cg05000748	RUNX1	Island	I
cg17298751	chr11	22363220	22363521	0	0	0	0	SLC17A6	chr11	22363370	22363371	cg17298751	SLC17A6	Island	II
cg23951961	chr4	42154762	42155063	0	0	0	0	BEND4	chr4	42154912	42154913	cg23951961	BEND4	Island	I
cg09937438	chr7	1094855	1095156	0	0	0	0	C7orf50	chr7	1095005	1095006	cg09937438	C7orf50	N_Shelf	I
cg08448812	chr5	140207610	140207911	0	0	0	0	PCDHA6	chr5	140207760	140207761	cg08448812	PCDHA6	Island	I
cg24341452	chr1	182911483	182911784	0	0	0	0	C1orf14	chr1	182911633	182911634	cg24341452	C1orf14	CpG_Ocean	II
cg19702785	chr20	43726939	43727240	0	0	0	0	KCNS1	chr20	43727089	43727090	cg19702785	KCNS1	Island	II
cg10583893	chr19	53039593	53039894	0	0	0	0	ZNF808	chr19	53039743	53039744	cg10583893	ZNF808	Island	II
cg00154357	chr3	147111130	147111431	0	0	0	0	ZIC4	chr3	147111280	147111281	cg00154357	ZIC4	Island	I
cg14254748	chr1	62660271	62660572	0	0	0	0	L1TD1	chr1	62660421	62660422	cg14254748	L1TD1	N_Shore	II
cg26157385	chr1	248020491	248020792	0	0	0	0	TRIM58	chr1	248020641	248020642	cg26157385	TRIM58	Island	I
cg22320365	chr17	36718048	36718349	0	0	0	0	SRCIN1	chr17	36718198	36718199	cg22320365	SRCIN1	Island	I
cg03144922	chr4	111540842	111541143	0	0	0	0	PITX2	chr4	111540992	111540993	cg03144922	PITX2	N_Shore	I
cg24136205	chr13	100624143	100624444	0	0	0	0	ZIC5	chr13	100624293	100624294	cg24136205	ZIC5	Island	I
cg16565394	chr6	100896524	100896825	0	0	0	0	SIM1	chr6	100896674	100896675	cg16565394	SIM1	N_Shore	II
cg17945976	chr2	66667283	66667584	0	0	0	0	MEIS1	chr2	66667433	66667434	cg17945976	MEIS1	CpG_Ocean	II
cg00143249	chr7	156798660	156798961	0	0	0	0	MNX1	chr7	156798810	156798811	cg00143249	MNX1	Island	II
cg10602757	chr2	114256631	114256932	0	0	0	0	FOXD4L1	chr2	114256781	114256782	cg10602757	FOXD4L1	Island	I
cg07035961	chr5	140174691	140174992	0	0	0	0	PCDHA1	chr5	140174841	140174842	cg07035961	PCDHA1	Island	I
cg02471153	chr8	99440181	99440482	0	0	0	0	KCNS2	chr8	99440331	99440332	cg02471153	KCNS2	Island	I
cg21609640	chr1	166890230	166890531	0	0	0	0	ILDR2	chr1	166890380	166890381	cg21609640	ILDR2	Island	I
cg09877744	chr22	51042206	51042507	0	0	0	0	MAPK8IP2	chr22	51042356	51042357	cg09877744	MAPK8IP2	Island	I
cg14673618	chr2	45170172	45170473	0	0	0	0	SIX3	chr2	45170322	45170323	cg14673618	SIX3	Island	I
cg23238793	chrX	25025369	25025670	0	0	0	0	ARX	chrX	25025519	25025520	cg23238793	ARX	Island	I
cg18087477	chr1	115397447	115397748	0	0	0	0	SYCP1	chr1	115397597	115397598	cg18087477	SYCP1	Island	II
cg10266211	chr4	4859932	4860233	0	0	0	0	MSX1	chr4	4860082	4860083	cg10266211	MSX1	Island	II
cg06148812	chr22	19746218	19746519	0	0	0	0	TBX1	chr22	19746368	19746369	cg06148812	TBX1	Island	II
cg00998438	chr1	166890286	166890587	0	0	0	0	ILDR2	chr1	166890436	166890437	cg00998438	ILDR2	Island	I
cg05372113	chr19	41595825	41596126	0	0	0	0	CYP2A13	chr19	41595975	41595976	cg05372113	CYP2A13	Island	I
cg16243019	chr7	96636596	96636897	0	0	0	0	DLX6AS	chr7	96636746	96636747	cg16243019	DLX6AS	S_Shore	I
cg14636534	chr5	87968378	87968679	0	0	0	0	LOC645323	chr5	87968528	87968529	cg14636534	LOC645323	N_Shore	II
cg03398865	chr5	1879404	1879705	0	0	0	0	IRX4	chr5	1879554	1879555	cg03398865	IRX4	N_Shore	II
cg09795809	chr4	183062579	183062880	0	0	0	0	MGC45800	chr4	183062729	183062730	cg09795809	MGC45800	N_Shore	I
cg15979173	chr1	91181978	91182279	0	0	0	0	BARHL2	chr1	91182128	91182129	cg15979173	BARHL2	Island	I
cg21548955	chr5	140794843	140795144	0	0	0	0	PCDHGA4	chr5	140794993	140794994	cg21548955	PCDHGA4	Island	I
cg07798980	chr5	172659091	172659392	0	0	0	0	NKX2-5	chr5	172659241	172659242	cg07798980	NKX2-5	Island	I
cg24150623	chr11	121970942	121971243	0	0	0	0	MIR125B1	chr11	121971092	121971093	cg24150623	MIR125B1	CpG_Ocean	I
cg16318112	chr1	969104	969405	0	0	0	0	AGRN	chr1	969254	969255	cg16318112	AGRN	Island	I
cg15786205	chr6	108495428	108495729	0	0	0	0	NR2E1	chr6	108495578	108495579	cg15786205	NR2E1	N_Shore	II
cg12475507	chr1	3567702	3568003	0	0	0	0	TP73	chr1	3567852	3567853	cg12475507	TP73	Island	II
cg08171351	chr22	17600694	17600995	0	0	0	0	CECR6	chr22	17600844	17600845	cg08171351	CECR6	Island	I
cg10933003	chr4	174448191	174448492	0	0	0	0	HAND2	chr4	174448341	174448342	cg10933003	HAND2	Island	II
cg16732787	chr1	228785842	228786143	0	0	0	0	DUSP5P	chr1	228785992	228785993	cg16732787	DUSP5P	Island	II
cg06386307	chr6	100895061	100895362	0	0	0	0	SIM1	chr6	100895211	100895212	cg06386307	SIM1	Island	II
cg22443762	chr1	197890458	197890759	0	0	0	0	LHX9	chr1	197890608	197890609	cg22443762	LHX9	Island	II
cg16705627	chr13	112721800	112722101	0	0	0	0	SOX1	chr13	112721950	112721951	cg16705627	SOX1	Island	I
cg01014615	chr2	177027471	177027772	0	0	0	0	HOXD3	chr2	177027621	177027622	cg01014615	HOXD3	Island	II
cg01376826	chr3	147129676	147129977	0	0	0	0	ZIC1	chr3	147129826	147129827	cg01376826	ZIC1	N_Shore	I
cg10132208	chr19	58545392	58545693	0	0	0	0	ZSCAN1	chr19	58545542	58545543	cg10132208	ZSCAN1	Island	I
cg06571387	chr2	176963951	176964252	0	0	0	0	HOXD12	chr2	176964101	176964102	cg06571387	HOXD12	Island	II
cg05574272	chr5	33938063	33938364	0	0	0	0	RXFP3	chr5	33938213	33938214	cg05574272	RXFP3	Island	I
cg07279070	chr2	73148079	73148380	0	0	0	0	EMX1	chr2	73148229	73148230	cg07279070	EMX1	Island	II
cg20366906	chr13	53422231	53422532	0	0	0	0	PCDH8	chr13	53422381	53422382	cg20366906	PCDH8	Island	II
cg23015341	chr6	50813191	50813492	0	0	0	0	TFAP2B	chr6	50813341	50813342	cg23015341	TFAP2B	Island	II
cg16126286	chr1	243646085	243646386	0	0	0	0	SDCCAG8	chr1	243646235	243646236	cg16126286	SDCCAG8	N_Shore	I
cg20823772	chr8	99961863	99962164	0	0	0	0	OSR2	chr8	99962013	99962014	cg20823772	OSR2	S_Shore	II
cg13882284	chr4	4859846	4860147	0	0	0	0	MSX1	chr4	4859996	4859997	cg13882284	MSX1	Island	II
cg05134041	chrX	82763069	82763370	0	0	0	0	POU3F4	chrX	82763219	82763220	cg05134041	POU3F4	N_Shore	I
cg04768713	chr19	53073184	53073485	0	0	0	0	ZNF701	chr19	53073334	53073335	cg04768713	ZNF701	Island	II
cg03300268	chr16	11035822	11036123	0	0	0	0	DEXI	chr16	11035972	11035973	cg03300268	DEXI	Island	II
cg03903246	chr1	240256882	240257183	0	0	0	0	FMN2	chr1	240257032	240257033	cg03903246	FMN2	Island	II
cg17105755	chr2	74875167	74875468	0	0	0	0	C2orf65	chr2	74875317	74875318	cg17105755	C2orf65	Island	I
cg15513743	chr1	119528538	119528839	0	0	0	0	TBX15	chr1	119528688	119528689	cg15513743	TBX15	N_Shore	I
cg00273449	chr2	74875118	74875419	0	0	0	0	C2orf65	chr2	74875268	74875269	cg00273449	C2orf65	Island	II
cg26796341	chr6	100905541	100905842	0	0	0	0	SIM1	chr6	100905691	100905692	cg26796341	SIM1	Island	II
cg07637213	chr10	50820454	50820755	0	0	0	0	CHAT	chr10	50820604	50820605	cg07637213	CHAT	N_Shore	II
cg17478228	chr19	11591443	11591744	0	0	0	0	ELAVL3	chr19	11591593	11591594	cg17478228	ELAVL3	Island	I
cg08292467	chr5	140782360	140782661	0	0	0	0	PCDHGA4	chr5	140782510	140782511	cg08292467	PCDHGA4	S_Shelf	II
cg09767822	chr11	20177890	20178191	0	0	0	0	DBX1	chr11	20178040	20178041	cg09767822	DBX1	Island	I
cg27527922	chr1	6260031	6260332	0	0	0	0	RPL22	chr1	6260181	6260182	cg27527922	RPL22	S_Shore	II
cg20950167	chr17	35300298	35300599	0	0	0	0	LHX1	chr17	35300448	35300449	cg20950167	LHX1	Island	II
cg15916646	chr7	27224977	27225278	0	0	0	0	HOXA11AS	chr7	27225127	27225128	cg15916646	HOXA11AS	Island	II
cg27213509	chr2	176947078	176947379	0	0	0	0	EVX2	chr2	176947228	176947229	cg27213509	EVX2	Island	II
cg12434982	chr1	197890329	197890630	0	0	0	0	LHX9	chr1	197890479	197890480	cg12434982	LHX9	Island	II
cg27071460	chr5	40681743	40682044	0	0	0	0	PTGER4	chr5	40681893	40681894	cg27071460	PTGER4	Island	II
cg19403534	chr10	120355269	120355570	0	0	0	0	PRLHR	chr10	120355419	120355420	cg19403534	PRLHR	Island	II
cg23677657	chr7	96618926	96619227	0	0	0	0	DLX6AS	chr7	96619076	96619077	cg23677657	DLX6AS	CpG_Ocean	II
cg00015319	chr12	54500682	54500983	0	0	0	0	FLJ12825	chr12	54500832	54500833	cg00015319	FLJ12825	Island	II
cg00893471	chr2	177029771	177030072	0	0	0	0	HOXD3	chr2	177029921	177029922	cg00893471	HOXD3	Island	II
cg04707332	chr1	119527868	119528169	0	0	0	0	TBX15	chr1	119528018	119528019	cg04707332	TBX15	N_Shore	I
cg01460202	chr16	23706356	23706657	0	0	0	0	ERN2	chr16	23706506	23706507	cg01460202	ERN2	CpG_Ocean	II
cg21216477	chr12	54440623	54440924	0	0	0	0	HOXC4	chr12	54440773	54440774	cg21216477	HOXC4	Island	II
cg26248075	chr6	100895331	100895632	0	0	0	0	SIM1	chr6	100895481	100895482	cg26248075	SIM1	N_Shore	II
cg00875805	chr4	140656599	140656900	0	0	0	0	MAML3	chr4	140656749	140656750	cg00875805	MAML3	Island	I
cg01729491	chr7	27225622	27225923	0	0	0	0	HOXA11AS	chr7	27225772	27225773	cg01729491	HOXA11AS	N_Shore	II
cg23094674	chr1	204329036	204329337	0	0	0	0	PLEKHA6	chr1	204329186	204329187	cg23094674	PLEKHA6	CpG_Ocean	II
cg26567423	chr12	54500469	54500770	0	0	0	0	FLJ12825	chr12	54500619	54500620	cg26567423	FLJ12825	Island	I
cg04389897	chr6	10398451	10398752	0	0	0	0	TFAP2A	chr6	10398601	10398602	cg04389897	TFAP2A	Island	II
cg18591496	chr19	41595827	41596128	0	0	0	0	CYP2A13	chr19	41595977	41595978	cg18591496	CYP2A13	Island	I
cg20010506	chr12	62585317	62585618	0	0	0	0	FAM19A2	chr12	62585467	62585468	cg20010506	FAM19A2	Island	II
cg21907107	chr5	76931912	76932213	0	0	0	0	OTP	chr5	76932062	76932063	cg21907107	OTP	N_Shore	II
cg23115387	chr1	47882786	47883087	0	0	0	0	FOXE3	chr1	47882936	47882937	cg23115387	FOXE3	Island	I
cg12664119	chr1	119532202	119532503	0	0	0	0	TBX15	chr1	119532352	119532353	cg12664119	TBX15	S_Shore	II
cg13696609	chr9	100617560	100617861	0	0	0	0	FOXE1	chr9	100617710	100617711	cg13696609	FOXE1	S_Shore	II
cg01658421	chr2	176945749	176946050	0	0	0	0	EVX2	chr2	176945899	176945900	cg01658421	EVX2	Island	II
cg02844545	chr6	10881893	10882194	0	0	0	0	GCM2	chr6	10882043	10882044	cg02844545	GCM2	Island	II
cg10238972	chr6	10398604	10398905	0	0	0	0	TFAP2A	chr6	10398754	10398755	cg10238972	TFAP2A	Island	II
cg21838979	chr2	106681795	106682096	0	0	0	0	C2orf40	chr2	106681945	106681946	cg21838979	C2orf40	N_Shore	II
cg03096746	chr6	29795286	29795587	0	0	0	0	HLA-G	chr6	29795436	29795437	cg03096746	HLA-G	N_Shore	II
cg18729001	chr12	45443658	45443959	0	0	0	0	DBX2	chr12	45443808	45443809	cg18729001	DBX2	N_Shore	II
cg04461228	chr5	92906528	92906829	0	0	0	0	FLJ42709	chr5	92906678	92906679	cg04461228	FLJ42709	Island	II
cg16184803	chr4	111542294	111542595	0	0	0	0	PITX2	chr4	111542444	111542445	cg16184803	PITX2	Island	II
cg17563034	chr4	5021118	5021419	0	0	0	0	CYTL1	chr4	5021268	5021269	cg17563034	CYTL1	Island	I
cg24395452	chr4	52943047	52943348	0	0	0	0	SPATA18	chr4	52943197	52943198	cg24395452	SPATA18	Island	I
cg23820828	chr8	99959452	99959753	0	0	0	0	OSR2	chr8	99959602	99959603	cg23820828	OSR2	N_Shore	II
cg00805880	chr1	203044894	203045195	0	0	0	0	PPFIA4	chr1	203045044	203045045	cg00805880	PPFIA4	Island	I
cg15794859	chr6	134213984	134214285	0	0	0	0	TCF21	chr6	134214134	134214135	cg15794859	TCF21	Island	I
cg01683883	chr16	66612903	66613204	0	0	0	0	CMTM2	chr16	66613053	66613054	cg01683883	CMTM2	Island	II
cg05603527	chr2	71131479	71131780	0	0	0	0	VAX2	chr2	71131629	71131630	cg05603527	VAX2	Island	I
cg18768784	chr3	141516121	141516422	0	0	0	0	GRK7	chr3	141516271	141516272	cg18768784	GRK7	Island	I
cg00599770	chr7	27196675	27196976	0	0	0	0	HOXA7	chr7	27196825	27196826	cg00599770	HOXA7	N_Shore	II
cg04007303	chr9	100617891	100618192	0	0	0	0	FOXE1	chr9	100618041	100618042	cg04007303	FOXE1	N_Shore	II
cg08301299	chr16	2317699	2318000	0	0	0	0	RNPS1	chr16	2317849	2317850	cg08301299	RNPS1	Island	I
cg13560452	chr6	137813434	137813735	0	0	0	0	OLIG3	chr6	137813584	137813585	cg13560452	OLIG3	N_Shore	II
cg09626984	chr8	11565946	11566247	0	0	0	0	GATA4	chr8	11566096	11566097	cg09626984	GATA4	Island	II
cg20732478	chr2	176993493	176993794	0	0	0	0	HOXD8	chr2	176993643	176993644	cg20732478	HOXD8	Island	I
cg26296364	chr10	63212056	63212357	0	0	0	0	TMEM26	chr10	63212206	63212207	cg26296364	TMEM26	N_Shore	II
cg27599792	chr5	140792842	140793143	0	0	0	0	PCDHGA4	chr5	140792992	140792993	cg27599792	PCDHGA4	N_Shore	I
cg10244368	chr19	53038995	53039296	0	0	0	0	ZNF808	chr19	53039145	53039146	cg10244368	ZNF808	Island	I
cg01889237	chr6	137816473	137816774	0	0	0	0	OLIG3	chr6	137816623	137816624	cg01889237	OLIG3	Island	II
cg11391335	chr1	119521778	119522079	0	0	0	0	TBX15	chr1	119521928	119521929	cg11391335	TBX15	N_Shore	II
cg23972738	chr2	66666889	66667190	0	0	0	0	MEIS1	chr2	66667039	66667040	cg23972738	MEIS1	CpG_Ocean	II
cg05592035	chr17	72462834	72463135	0	0	0	0	CD300A	chr17	72462984	72462985	cg05592035	CD300A	CpG_Ocean	I
cg01492523	chr4	155413639	155413940	0	0	0	0	DCHS2	chr4	155413789	155413790	cg01492523	DCHS2	S_Shore	II
cg06497848	chr10	118896213	118896514	0	0	0	0	VAX1	chr10	118896363	118896364	cg06497848	VAX1	Island	II
cg27218796	chr4	174447978	174448279	0	0	0	0	HAND2	chr4	174448128	174448129	cg27218796	HAND2	N_Shore	I
cg06621744	chr14	37052320	37052621	0	0	0	0	NKX2-8	chr14	37052470	37052471	cg06621744	NKX2-8	N_Shore	II
cg03308092	chr22	17488125	17488426	0	0	0	0	GAB4	chr22	17488275	17488276	cg03308092	GAB4	Island	II
cg26517171	chr5	170735197	170735498	0	0	0	0	TLX3	chr5	170735347	170735348	cg26517171	TLX3	Island	I
cg12215739	chr2	177014816	177015117	0	0	0	0	HOXD4	chr2	177014966	177014967	cg12215739	HOXD4	Island	II
cg11464895	chr10	135044639	135044940	0	0	0	0	UTF1	chr10	135044789	135044790	cg11464895	UTF1	Island	II
cg22694818	chr1	75595820	75596121	0	0	0	0	LHX8	chr1	75595970	75595971	cg22694818	LHX8	Island	I
cg25942450	chr5	170736101	170736402	0	0	0	0	TLX3	chr5	170736251	170736252	cg25942450	TLX3	Island	II
cg20547407	chr7	155255219	155255520	0	0	0	0	EN2	chr7	155255369	155255370	cg20547407	EN2	S_Shore	II
cg12965599	chr3	147125774	147126075	0	0	0	0	ZIC1	chr3	147125924	147125925	cg12965599	ZIC1	N_Shore	II
cg24281267	chr6	35479498	35479799	0	0	0	0	TULP1	chr6	35479648	35479649	cg24281267	TULP1	Island	I
cg14659346	chr2	233246281	233246582	0	0	0	0	ALPP	chr2	233246431	233246432	cg14659346	ALPP	Island	I
cg18499443	chr10	100993403	100993704	0	0	0	0	HPSE2	chr10	100993553	100993554	cg18499443	HPSE2	N_Shore	II
cg05262829	chr1	226921426	226921727	0	0	0	0	ITPKB	chr1	226921576	226921577	cg05262829	ITPKB	N_Shelf	II
cg13515584	chr9	34623930	34624231	0	0	0	0	ARID3C	chr9	34624080	34624081	cg13515584	ARID3C	Island	II
cg21317965	chr6	50803700	50804001	0	0	0	0	TFAP2B	chr6	50803850	50803851	cg21317965	TFAP2B	CpG_Ocean	II
cg26272623	chr1	119532170	119532471	0	0	0	0	TBX15	chr1	119532320	119532321	cg26272623	TBX15	S_Shore	II
cg05977669	chr7	27224920	27225221	0	0	0	0	HOXA11AS	chr7	27225070	27225071	cg05977669	HOXA11AS	Island	I
cg08690859	chr2	200333579	200333880	0	0	0	0	FLJ32063	chr2	200333729	200333730	cg08690859	FLJ32063	Island	I
cg15341350	chr12	119446741	119447042	0	0	0	0	SRRM4	chr12	119446891	119446892	cg15341350	SRRM4	CpG_Ocean	II
cg17097782	chr2	19551710	19552011	0	0	0	0	OSR1	chr2	19551860	19551861	cg17097782	OSR1	Island	I
cg22655696	chr10	131757041	131757342	0	0	0	0	EBF3	chr10	131757191	131757192	cg22655696	EBF3	Island	II
cg05671386	chr16	3550089	3550390	0	0	0	0	CLUAP1	chr16	3550239	3550240	cg05671386	CLUAP1	Island	I
cg13011109	chr5	167955608	167955909	0	0	0	0	FBLL1	chr5	167955758	167955759	cg13011109	FBLL1	N_Shore	II
cg04095339	chr5	1879767	1880068	0	0	0	0	IRX4	chr5	1879917	1879918	cg04095339	IRX4	Island	II
cg07609862	chr11	92702762	92703063	0	0	0	0	MTNR1B	chr11	92702912	92702913	cg07609862	MTNR1B	Island	I
cg14511698	chr14	60976748	60977049	0	0	0	0	SIX6	chr14	60976898	60976899	cg14511698	SIX6	Island	II
cg18031134	chr6	29796252	29796553	0	0	0	0	HLA-G	chr6	29796402	29796403	cg18031134	HLA-G	Island	I
cg17340519	chr1	224805702	224806003	0	0	0	0	CNIH3	chr1	224805852	224805853	cg17340519	CNIH3	Island	II
cg10661615	chr10	120355112	120355413	0	0	0	0	PRLHR	chr10	120355262	120355263	cg10661615	PRLHR	Island	II
cg02783918	chr16	86547394	86547695	0	0	0	0	FOXF1	chr16	86547544	86547545	cg02783918	FOXF1	N_Shore	I
cg06833110	chr2	66673166	66673467	0	0	0	0	MEIS1	chr2	66673316	66673317	cg06833110	MEIS1	Island	I
cg05617469	chr13	100624131	100624432	0	0	0	0	ZIC5	chr13	100624281	100624282	cg05617469	ZIC5	Island	II
cg07964848	chr10	28035744	28036045	0	0	0	0	MKX	chr10	28035894	28035895	cg07964848	MKX	S_Shore	II
cg14793287	chr12	48578423	48578724	0	0	0	0	C12orf68	chr12	48578573	48578574	cg14793287	C12orf68	Island	II
cg17526483	chr7	27281254	27281555	0	0	0	0	EVX1	chr7	27281404	27281405	cg17526483	EVX1	N_Shore	II
cg08587845	chr5	134870356	134870657	0	0	0	0	NEUROG1	chr5	134870506	134870507	cg08587845	NEUROG1	N_Shore	I
cg15748507	chr10	120354477	120354778	0	0	0	0	PRLHR	chr10	120354627	120354628	cg15748507	PRLHR	Island	II
cg21106486	chr1	207842934	207843235	0	0	0	0	CR1L	chr1	207843084	207843085	cg21106486	CR1L	Island	I
cg16202734	chr17	37321740	37322041	0	0	0	0	ARL5C	chr17	37321890	37321891	cg16202734	ARL5C	Island	I
cg19961043	chr17	48546281	48546582	0	0	0	0	CHAD	chr17	48546431	48546432	cg19961043	CHAD	Island	I
