TargetID	X611.121_mas.lungtumortissue.Signal.CY3	X611.121_mas.lungtumortissue.Signal.CY5	X611.121_mas.lungtumortissue.Detection.Pval	X612..123.lungtumortissue.Signal.CY3	X612..123.lungtumortissue.Signal.CY5	X612..123.lungtumortissue.Detection.Pval	X613.132_mas.lungtumortissue.Signal.CY3	X613.132_mas.lungtumortissue.Signal.CY5	X613.132_mas.lungtumortissue.Detection.Pval	X614.185_mas.lungtumortissue.Signal.CY3	X614.185_mas.lungtumortissue.Signal.CY5	X614.185_mas.lungtumortissue.Detection.Pval	X615.187_mas.lungtumortissue.Signal.CY3	X615.187_mas.lungtumortissue.Signal.CY5	X615.187_mas.lungtumortissue.Detection.Pval	X616..232.lungtumortissue.Signal.CY3	X616..232.lungtumortissue.Signal.CY5	X616..232.lungtumortissue.Detection.Pval	X617..234.lungtumortissue.Signal.CY3	X617..234.lungtumortissue.Signal.CY5	X617..234.lungtumortissue.Detection.Pval	X618..243.lungtumortissue.Signal.CY3	X618..243.lungtumortissue.Signal.CY5	X618..243.lungtumortissue.Detection.Pval	X619.390_mas.lungtumortissue.Signal.CY3	X619.390_mas.lungtumortissue.Signal.CY5	X619.390_mas.lungtumortissue.Detection.Pval	X620..440.lungtumortissue.Signal.CY3	X620..440.lungtumortissue.Signal.CY5	X620..440.lungtumortissue.Detection.Pval	X1146.Lung.398SCC.lungtumortissue.Signal.CY3	X1146.Lung.398SCC.lungtumortissue.Signal.CY5	X1146.Lung.398SCC.lungtumortissue.Detection.Pval	X1608.4644T.lungtumortissue.Signal.CY3	X1608.4644T.lungtumortissue.Signal.CY5	X1608.4644T.lungtumortissue.Detection.Pval	X1609.4645T.lungtumortissue.Signal.CY3	X1609.4645T.lungtumortissue.Signal.CY5	X1609.4645T.lungtumortissue.Detection.Pval	X1610.4648T.lungtumortissue.Signal.CY3	X1610.4648T.lungtumortissue.Signal.CY5	X1610.4648T.lungtumortissue.Detection.Pval	X1611.4652T.lungtumortissue.Signal.CY3	X1611.4652T.lungtumortissue.Signal.CY5	X1611.4652T.lungtumortissue.Detection.Pval	X1612.4653T.lungtumortissue.Signal.CY3	X1612.4653T.lungtumortissue.Signal.CY5	X1612.4653T.lungtumortissue.Detection.Pval	X1613.4654T.lungtumortissue.Signal.CY3	X1613.4654T.lungtumortissue.Signal.CY5	X1613.4654T.lungtumortissue.Detection.Pval	X1614.6008T.lungtumortissue.Signal.CY3	X1614.6008T.lungtumortissue.Signal.CY5	X1614.6008T.lungtumortissue.Detection.Pval	X1615.6220T.lungtumortissue.Signal.CY3	X1615.6220T.lungtumortissue.Signal.CY5	X1615.6220T.lungtumortissue.Detection.Pval	X1616.6338T.lungtumortissue.Signal.CY3	X1616.6338T.lungtumortissue.Signal.CY5	X1616.6338T.lungtumortissue.Detection.Pval	X1617.6499T.lungtumortissue.Signal.CY3	X1617.6499T.lungtumortissue.Signal.CY5	X1617.6499T.lungtumortissue.Detection.Pval	X1618.6501T.lungtumortissue.Signal.CY3	X1618.6501T.lungtumortissue.Signal.CY5	X1618.6501T.lungtumortissue.Detection.Pval	X1619.6512T.lungtumortissue.Signal.CY3	X1619.6512T.lungtumortissue.Signal.CY5	X1619.6512T.lungtumortissue.Detection.Pval	X622.H1395wt.lungcellline.Signal.CY3	X622.H1395wt.lungcellline.Signal.CY5	X622.H1395wt.lungcellline.Detection.Pval	X623.H441wt.lungcellline.Signal.CY3	X623.H441wt.lungcellline.Signal.CY5	X623.H441wt.lungcellline.Detection.Pval	X624.H1155wt.lungcellline.Signal.CY3	X624.H1155wt.lungcellline.Signal.CY5	X624.H1155wt.lungcellline.Detection.Pval	X625.CALU3wt.lungcellline.Signal.CY3	X625.CALU3wt.lungcellline.Signal.CY5	X625.CALU3wt.lungcellline.Detection.Pval	X626.H23KO.lungcellline.Signal.CY3	X626.H23KO.lungcellline.Signal.CY5	X626.H23KO.lungcellline.Detection.Pval	X627.A427KO.lungcellline.Signal.CY3	X627.A427KO.lungcellline.Signal.CY5	X627.A427KO.lungcellline.Detection.Pval	X628.H522KO.lungcellline.Signal.CY3	X628.H522KO.lungcellline.Signal.CY5	X628.H522KO.lungcellline.Detection.Pval	X629.A549KO.lungcellline.Signal.CY3	X629.A549KO.lungcellline.Signal.CY5	X629.A549KO.lungcellline.Detection.Pval	X631.H2126KO.lungcellline.Signal.CY3	X631.H2126KO.lungcellline.Signal.CY5	X631.H2126KO.lungcellline.Detection.Pval	X990.H1299.lungcellline.Signal.CY3	X990.H1299.lungcellline.Signal.CY5	X990.H1299.lungcellline.Detection.Pval	X1657.normal_lung.lungnormaltissue.Signal.CY3	X1657.normal_lung.lungnormaltissue.Signal.CY5	X1657.normal_lung.lungnormaltissue.Detection.Pval	X1686.Nlung.571.lungnormaltissue.Signal.CY3	X1686.Nlung.571.lungnormaltissue.Signal.CY5	X1686.Nlung.571.lungnormaltissue.Detection.Pval	X1688.Nlung.593.lungnormaltissue.Signal.CY3	X1688.Nlung.593.lungnormaltissue.Signal.CY5	X1688.Nlung.593.lungnormaltissue.Detection.Pval
ESR2_P162_F	5175	192	0	5276	234	0	5221	217	0	4570	224	0	4118	142	0	3464	164	0	3453	389	0	3781	216	0	4165	214	0	4548	154	0	6596	225	0	10493	228	0	5128	10868	0	10011	339	0	11301	911	0	7926	239	0	10326	299	0	7076	3884	0	10195	227	0	9941	244	0	10526	338	0	10084	254	0	13657	802	0	5128	265	0	2716	3085	0	4967	196	0	4372	175	0	4264	584	0	1551	1564	0	2575	441	0	2854	149	0	3090	139	0	3073	613	0	9110	204	0	3370	218	0	3273	233	0
ETS1_E253_R	8836	592	0	7993	2597	0	8427	833	0	9288	1126	0	6870	7809	0	4838	7986	0	5696	5858	0	4380	2733	0	5979	1269	0	2416	6824	0	17090	2716	0	26163	761	0	24611	776	0	14997	388	0	27787	926	0	23492	738	0	28258	1097	0	22397	805	0	22685	1150	0	25805	854	0	25298	2737	0	23627	513	0	8139	12323	0	6614	1015	0	9484	951	0	8103	802	0	6284	964	0	5356	494	0	9003	514	0	6722	851	0	4311	230	0	4227	512	0	7270	510	0	23928	3855	0	11154	326	0	11427	216	0
ETS1_P559_R	14078	457	0	14036	646	0	16175	460	0	14123	578	0	16423	354	0	15873	314	0	10879	606	0	8058	340	0	11079	444	0	6904	215	0	33160	476	0	41787	603	0	39901	812	0	28486	411	0	43016	748	0	38685	640	0	38798	604	0	36842	604	0	36194	1021	0	40169	643	0	37962	597	0	36404	544	0	30498	4138	0	10563	253	0	15203	266	0	13877	262	0	10757	260	0	6736	163	0	11384	271	0	8629	1429	0	6703	197	0	7159	200	0	9929	204	0	39969	503	0	10884	151	0	9321	147	0
ETS2_P684_F	10874	282	0	11758	782	0	14728	371	0	11783	370	0	16991	528	0	14420	369	0	10318	447	0	6614	671	0	8883	420	0	6685	242	0	31058	479	0	35860	3048	0	19693	17279	0	43179	998	0	46227	1390	0	35790	1944	0	41694	1489	0	33470	1559	0	32023	1862	0	32088	2606	0	34974	1781	0	36341	1750	0	7090	32017	0	9520	209	0	16446	250	0	12513	226	0	10010	187	0	9773	191	0	18908	441	0	11772	235	0	9287	179	0	4787	212	0	10611	211	0	36345	2247	0	9777	290	0	7677	234	0
ETS2_P835_F	11468	1585	0	12987	1873	0	16036	1213	0	10148	2125	0	22136	654	0	18268	752	0	12444	533	0	8127	1551	0	9506	1068	0	8718	292	0	37227	1500	0	33704	8538	0	18559	22099	0	45850	1817	0	45407	4573	0	36029	5946	0	43358	2472	0	36668	2606	0	37296	5285	0	35628	5969	0	40129	2959	0	42729	3349	0	5159	37126	0	11404	438	0	17477	459	0	14335	451	0	11878	339	0	10449	497	0	16529	1585	0	12124	853	0	10956	488	0	6649	322	0	14049	462	0	41315	5789	0	16563	1655	0	11384	1698	0
ETV1_P235_F	2587	226	0	2273	1406	0	4152	189	0	2710	188	0	2752	222	0	2083	116	0.00021	1543	116	0	2234	144	0	2038	294	0	3455	160	0	4393	338	0.00233	6597	1579	0	6167	1221	0	7529	1062	0	7798	3014	0	5957	1169	0	7031	645	0	7008	1411	0	5774	2672	0	6425	2058	0	5518	2620	0	5997	1405	0	8041	1337	1e-05	3017	115	0	318	4297	0	4772	187	0	3233	98	0	2154	132	0	1975	111	0	1564	93	0	814	157	0.00244	919	83	0.00498	1656	116	0	7105	851	0	2352	224	1e-05	2159	462	0
ETV1_P515_F	7426	965	0	9200	1742	0	14247	1240	0	10720	804	0	11677	1022	0	10660	601	0	9635	581	0	7895	721	0	7118	793	0	8757	585	0	22113	1313	0	28442	3022	0	23918	4929	0	22988	2200	0	26151	6123	0	24330	3699	0	26269	1561	0	21005	3400	0	23505	4309	0	21438	7680	0	22812	4257	0	24340	4558	0	31366	1802	0	9558	881	0	3860	6744	0	15284	758	0	12431	644	0	8883	598	0	8991	920	0	8307	776	0	5753	505	0	3873	478	0	6967	383	0	25832	2045	0	9343	844	0	7039	1909	0
ETV6_E430_F	704	100	0.25438	1418	125	0.00068	1588	130	3e-05	273	85	0.79282	822	106	0.08919	1443	404	0.00366	904	99	0.00189	625	94	0.16134	788	108	0.02128	856	91	0.13856	1929	222	0.24678	1562	216	0.37708	1847	195	0.31164	2645	193	0.11903	2353	186	0.36251	1189	170	0.44408	1963	197	0.2554	1390	181	0.28734	1756	182	0.15208	2514	218	0.11799	1293	167	0.41758	2814	220	0.07989	2516	204	0.30136	1537	151	0.02808	1620	99	0.00024	1214	110	0.01479	1457	109	0.01387	1805	150	0	2057	114	0	362	86	0.69512	727	90	0.02713	538	131	0.24695	779	91	0.00425	1780	185	0.19914	560	115	0.48695	715	138	0.23517
EVI1_E47_R	5614	292	0	8568	260	0	9245	349	0	7252	258	0	6902	276	0	6003	362	0	7776	173	0	7522	271	0	6304	417	0	6136	164	0	24570	337	0	26104	761	0	28854	1530	0	24258	449	0	23073	1822	0	18176	802	0	22696	663	0	28282	984	0	20133	959	0	22419	2177	0	22977	1729	0	20556	1208	0	17271	1527	0	8100	152	0	7060	181	0	6579	531	0	8951	260	0	3127	192	0	7096	232	0	4600	185	0	3101	157	0	3804	193	0	4990	122	0	21620	884	0	8628	232	0	7301	406	0
EVI1_P30_R	6464	305	0	7449	956	0	8586	497	0	5469	306	0	7694	377	0	5269	203	0	6878	233	0	7603	371	0	7341	411	0	7476	260	0	15678	447	0	18251	811	0	22816	697	0	19933	670	0	20032	1363	0	17766	852	0	17364	879	0	20077	1030	0	14878	1331	0	16996	1386	0	16212	1104	0	15767	1507	0	10633	1941	0	8487	302	0	6629	271	0	7220	421	0	8243	257	0	3485	204	0	6526	344	0	4412	206	0	3413	228	0	4690	206	0	5855	197	0	15698	1077	0	8176	438	0	9319	338	0
EVI2A_E420_F	1021	10558	0	3714	8765	0	1509	15231	0	2312	12626	0	2136	2100	0	1757	1447	0	3762	1924	0	943	4411	0	3421	5712	0	1784	7323	0	2103	26526	0	3075	26189	0	3441	22285	0	1313	32420	0	3499	27120	0	1664	13907	0	1734	26754	0	3949	23292	0	4173	19830	0	5729	18263	0	4851	19417	0	5329	18297	0	2226	28840	0	437	12887	0	347	5890	0	392	8463	0	371	13716	0	362	7244	0	411	4567	0	340	3285	0	285	3828	0	366	9251	0	273	9943	0	3198	21737	0	1204	7681	0	3322	3697	0
EVI2A_P94_R	3150	4639	0	2531	6415	0	975	12467	0	1804	8995	0	2866	3172	0	6731	566	0	2972	4694	0	1173	8418	0	2616	5337	0	1275	7278	0	2838	25334	0	4165	26381	0	5752	23892	0	3040	31127	0	5343	24859	0	2945	22011	0	1911	27406	0	4348	22639	0	5222	19432	0	10430	16493	0	6725	19172	0	7720	18447	0	2910	29026	0	445	12771	0	1411	6224	0	477	10624	0	473	12096	0	415	6155	0	467	6562	0	469	5628	0	389	6803	0	418	8052	0	465	9033	0	4365	23273	0	1542	8278	0	4795	2827	0
EXT1_E197_F	8413	408	0	8041	432	0	9186	360	0	7169	387	0	8305	485	0	7381	266	0	7617	262	0	6042	364	0	7611	419	0	5928	289	0	16089	860	0	17204	1010	0	22871	1123	0	16896	871	0	29548	1173	0	19224	979	0	17711	992	0	16914	961	0	14858	863	0	16394	1179	0	17210	1037	0	17071	970	0	28913	1235	0	8750	398	0	9926	353	0	9053	359	0	5119	299	0	5764	280	0	7562	318	0	6162	357	0	5885	255	0	4750	332	0	7179	251	0	19147	832	0	7890	268	0	7626	263	0
EYA4_E277_F	3384	637	0	3878	285	0	3222	525	0	2003	2664	0	2161	1518	0	2853	761	0	1099	3168	0	3910	256	0	1255	4545	0	4562	209	0	7155	2064	0	10027	2046	0	11560	916	0	16519	681	0	12198	2020	0	8219	3251	0	2592	19190	0	9010	1221	0	9013	1383	0	9696	2018	0	9441	1246	0	9697	1093	0	12661	1013	0	1237	2845	0	508	8430	0	4864	421	0	3170	710	0	3153	441	0	3512	678	0	3028	422	0	2506	227	0	801	2717	0	4125	202	0	10002	1006	0	4605	330	0	4549	701	0
EYA4_P508_F	5262	658	0	5574	1436	0	7357	684	0	4425	2215	0	7341	615	0	6863	855	0	5201	2055	0	4990	2019	0	3694	2477	0	6320	294	0	19381	1829	0	23721	1315	0	22241	984	0	36333	862	0	21371	4788	0	22665	813	0	16847	6527	0	22870	1205	0	21208	1292	0	22608	1063	0	21879	1229	0	20849	1476	0	28548	643	0	750	6087	0	2181	4497	0	8270	949	0	3015	3803	0	5472	322	0	6650	394	0	6122	339	0	4431	177	0	2519	716	0	6665	599	0	23805	1348	0	8496	310	0	9095	386	0
EYA4_P794_F	4414	2109	0	2501	8569	0	4754	4001	0	2056	10899	0	5510	4350	0	7316	3457	0	4080	2378	0	3240	3417	0	2760	4653	0	5330	1606	0	9401	13602	0	17795	9211	0	8757	18190	0	5290	27501	0	5133	26464	0	14387	9566	0	4507	28229	0	7680	23303	0	11696	10838	0	19725	6099	0	16649	9838	0	14639	5767	0	8294	11703	0	352	9577	0	377	10258	0	564	15667	0	2662	8796	0	436	8926	0	5449	714	0	1560	5766	0	4361	165	0	342	3173	0	1257	11991	0	19081	6016	0	8947	1153	0	6780	918	0
F2R_P839_F	1969	7105	0	4013	4503	0	2251	8934	0	1716	12622	0	4381	4068	0	6331	2388	0	3065	5288	0	2167	6256	0	3030	3217	0	4491	937	0	9576	13906	0	18490	11871	0	10764	15864	0	16572	7082	0	13865	13621	0	9384	22948	0	6814	20292	0	12081	13982	0	15603	10562	0	18250	8551	0	15100	11563	0	17450	8375	0	5400	25415	0	1934	8468	0	1321	8741	0	1115	10106	0	1893	9927	0	971	6212	0	1515	8271	0	2356	5765	0	919	6771	0	3816	1536	0	810	9158	0	16668	10853	0	8758	4081	0	8580	2291	0
F2R_P88_F	3447	282	0	4560	207	0	4311	233	0	3149	2203	0	4297	265	0	3131	383	0	2678	2099	0	3014	155	0	3524	181	0	2836	138	0	7822	342	0	10147	1096	0	10633	715	0	7945	487	0	11102	1563	0	8257	676	0	11679	624	0	9095	876	0	9892	1891	0	10926	1027	0	10204	1122	0	11245	985	0	12415	3416	0	5405	468	0	466	10177	0	5711	285	0	6221	320	0	4105	265	0	4460	546	0	3684	199	0	2578	489	0	1926	285	0	5960	224	0	12036	1039	0	4707	270	0	4392	320	0
FABP3_E113_F	1838	5688	0	3613	1021	0	1308	8833	0	2008	2070	0	4595	348	0	3786	320	0	1236	2359	0	1280	4915	0	2164	1299	0	1763	596	0	6305	3254	0	10778	2976	0	6626	6797	0	14416	906	0	13350	2775	0	10893	2388	0	4212	10774	0	6040	6980	0	9490	3430	0	8918	2971	0	10197	2745	0	7700	4692	0	4736	6955	0	3020	921	0	539	6237	0	498	6906	0	3727	1105	0	504	5543	0	388	8812	0	1056	5840	0	412	4048	0	367	5881	0	642	5707	0	11542	2110	0	5644	1494	0	4140	859	0
FABP3_P598_F	7561	1612	0	8026	2264	0	7306	1053	0	7203	685	0	9878	773	0	8739	456	0	7193	368	0	3044	5088	0	4946	997	0	7295	355	0	18177	1796	0	23873	3693	0	23413	3648	0	26219	1671	0	25105	2938	0	16363	1718	0	24945	1687	0	19901	3020	0	22325	2773	0	22877	3456	0	23734	3201	0	20722	3721	0	11160	10515	0	1264	7350	0	4117	5793	0	1796	5740	0	4626	6156	0	821	5796	0	1098	8609	0	987	8505	0	683	4024	0	755	3085	0	667	4971	0	24410	2008	0	10930	422	0	7716	600	0
FANCA_P1006_R	391	7411	0	458	6392	0	434	4863	0	328	6232	0	453	1554	0	538	2876	0	527	3125	0	540	2614	0	336	2669	0	430	2087	0	1264	10007	0	671	12359	0	718	12638	0	1062	8840	0	987	12309	0	500	8267	0	723	9499	0	628	10676	0	661	10705	0	1147	11840	0	1594	11229	0	1129	10301	0	901	6528	0.00059	587	5135	0	556	3920	0	530	5671	0	479	5218	0	3159	1156	0	509	3166	0	2086	343	0	382	1520	0	1446	316	0	1153	2020	0	726	10830	0	410	1475	0.00336	471	1195	7e-04
FANCE_P356_R	14015	986	0	12849	1391	0	12998	1563	0	10640	2153	0	8865	4851	0	13015	455	0	6011	5216	0	7307	547	0	8557	1618	0	7648	372	0	29498	1062	0	34986	2614	0	32681	2913	0	45800	1453	0	31047	9965	0	26792	2737	0	29766	3112	0	27069	5588	0	31838	2806	0	34439	2676	0	32992	1906	0	31079	4422	0	7397	27914	0	8714	3363	0	1522	14348	0	6519	3891	0	10060	615	0	10416	1093	0	2806	10904	0	15327	988	0	8056	654	0	5520	865	0	6458	5260	0	31917	2150	0	13523	554	0	10241	491	0
FANCF_P13_F	6617	250	0	11740	355	0	13089	326	0	10291	330	0	13003	235	0	13931	279	0	9343	225	0	7028	292	0	7510	282	0	7022	192	0	23969	472	0	33495	561	0	29484	569	0	32888	483	0	29561	631	0	22731	445	0	34571	585	0	33993	637	0	30786	504	0	28442	492	0	35078	528	0	31863	525	0	32733	588	0	10329	262	0	8366	198	0	10654	253	0	11496	245	0	8942	222	0	8613	278	0	5885	194	0	4846	217	0	4867	294	0	4507	1594	0	33557	453	0	11794	221	0	7737	197	0
FANCG_E207_R	4686	155	0	4982	147	0	4050	127	0	3649	168	0	3391	195	0	5068	125	0	3292	108	0	3948	147	0	3791	139	0	3960	115	0	8492	209	0	12291	224	0	13624	229	0	12894	282	0	14882	254	0	12014	257	0	10947	230	0	14651	200	0	10517	206	0	9823	216	0	10646	218	0	9564	191	0	17095	254	0	3820	106	0	6835	146	0	3784	164	0	3824	106	0	5670	216	0	3971	158	0	3317	122	0	4861	99	0	2294	156	0	4354	174	0	11430	211	0	5288	119	0	4294	120	0
FAS_P322_R	4181	283	0	6337	315	0	6259	324	0	3938	267	0	5263	159	0	3886	237	0	4959	208	0	3161	228	0	4995	348	0	5178	215	0	9653	444	0	12541	427	0	9767	2032	0	12838	601	0	12766	798	0	13750	623	0	10771	653	0	11729	605	0	11134	366	0	12905	532	0	11985	750	0	10703	535	0	4818	12167	0	1225	4309	0	5255	342	0	3128	2584	0	3815	802	0	3857	363	0	3613	990	0	2922	317	0	1749	526	0	2063	509	0	1738	2598	0	11800	629	0	4171	179	0	4292	165	0
FAS_P65_F	6513	803	0	10435	489	0	10063	683	0	9241	496	0	9515	388	0	9727	405	0	8505	278	0	6295	415	0	8065	632	0	7204	288	0	21332	1992	0	27893	992	0	27233	1551	0	27095	1351	0	28124	1313	0	23310	1499	0	28583	950	0	23869	834	0	23923	797	0	28724	1077	0	24000	1093	0	25706	950	0	4936	30959	0	5142	2607	0	10378	530	0	10978	913	0	6781	473	0	6452	481	0	8877	523	0	5504	771	0	4792	505	0	4116	499	0	2178	6892	0	27019	732	0	10144	243	0	9983	279	0
FASTK_P257_F	6790	178	0	7390	319	0	6571	663	0	4318	3969	0	5513	1440	0	7308	359	0	7136	675	0	5161	798	0	6278	194	0	5088	162	0	22810	590	0	22208	479	0	25238	473	0	24462	383	0	30526	603	0	18790	480	0	26217	507	0	21912	832	0	22595	562	0	22802	571	0	23543	845	0	21704	395	0	37387	522	0	8197	180	0	13889	207	0	7080	181	0	8428	200	0	8698	153	0	14677	264	0	9832	199	0	8800	151	0	3929	274	0	8663	190	0	24438	463	0	7449	119	0	5736	188	0
FASTK_P598_R	5304	6631	0	1826	12496	0	1083	13147	0	623	19850	0	1683	7165	0	2839	8461	0	852	8253	0	1727	8493	0	1414	9264	0	3728	3608	0	8150	15814	0	5792	27606	0	10088	18205	0	11387	20691	0	17259	16323	0	7911	19690	0	18353	9406	0	6841	21733	0	4825	25554	0	4658	25301	0	6986	22299	0	4180	23901	0	28675	7323	0	1814	11895	0	11124	4568	0	7572	1634	0	6547	3540	0	8655	1148	0	12354	3400	0	8994	793	0	9727	1093	0	1912	6464	0	9372	547	0	10125	20263	0	4886	4829	0	2106	4793	0
FAT_P279_R	7588	749	0	5447	2004	0	8281	832	0	5698	2389	0	8014	517	0	8514	269	0	6558	1250	0	5183	1146	0	4071	2826	0	4924	708	0	16941	1443	0	17195	6622	0	16066	6451	0	20536	1476	0	18047	7007	0	19453	4337	0	21676	1836	0	17640	4892	0	16339	5281	0	14350	8020	0	14948	7643	0	16655	6235	0	27345	1308	0	6707	467	0	9099	322	0	10085	402	0	6802	354	0	4862	291	0	9276	383	0	3791	2087	0	5752	240	0	2727	205	0	1886	118	0	22627	2145	0	2683	304	0	1200	273	0.00454
FAT_P973_R	5233	763	0	4476	1130	0	6786	570	0	5319	214	0	7180	691	0	5742	277	0	5784	166	0	2933	961	0	3434	682	0	3223	959	0	13995	1194	0	17001	3430	0	14272	4721	0	15064	915	0	16439	3454	0	16048	2980	0	19381	1312	0	15632	3201	0	14634	4696	0	15668	5977	0	13769	4330	0	15363	4937	0	26870	1085	0	6029	215	0	9181	198	0	7682	312	0	5467	228	0	3369	151	0	7347	195	0	5370	392	0	4524	142	0	2247	163	0	3463	118	0	17189	1801	0	4978	659	0	4076	882	0
FER_E119_F	6355	222	0	9909	302	0	12613	266	0	11569	347	0	11404	298	0	7300	199	0	6747	200	0	4266	213	0	6843	261	0	5691	199	0	22267	372	0	22460	418	0	20071	665	0	19409	420	0	22678	574	0	20909	418	0	23825	398	0	22492	449	0	23968	415	0	23248	807	0	24480	365	0	22448	562	0	4480	25679	0	8603	244	0	10107	197	0	3535	4339	0	8787	178	0	6428	202	0	7424	332	0	4264	169	0	4333	133	0	4213	276	0	5917	616	0	24513	397	0	9099	164	0	9227	265	0
FER_P581_F	482	12725	0	783	18144	0	2041	15967	0	5563	9851	0	3200	5814	0	2950	4876	0	412	9325	0	509	8664	0	734	11408	0	2215	4874	0	3436	28189	0	4252	31400	0	1275	31267	0	586	36440	0	4608	25933	0	3806	27773	0	1646	30700	0	1357	35517	0	2215	31027	0	1868	33108	0	2430	30996	0	1082	37821	0	1400	34414	0	2759	9445	0	512	10276	0	369	13237	0	357	17856	0	342	8783	0	418	11787	0	2521	2530	0	336	6532	0	394	10331	0	212	13708	0	4281	27704	0	5005	7846	0	1578	8177	0
FES_E34_R	11705	1259	0	10275	2142	0	9576	771	0	11297	542	0	12999	451	0	15632	805	0	11754	761	0	8817	1158	0	9516	1088	0	7660	623	0	34310	1198	0	39711	4849	0	26476	14295	0	47159	1335	0	42930	2417	0	44325	1537	0	47874	979	0	12724	24936	0	38571	2168	0	39311	3428	0	44796	1220	0	22389	11381	0	8248	32864	0	369	19880	0	2304	11030	0	404	13655	0	15391	2138	0	350	13401	0	381	23047	0	342	19488	0	275	18340	0	371	13667	0	325	16866	0	45854	1584	0	14411	267	0	12288	680	0
FES_P223_R	4153	413	0	3726	1256	0	3837	496	0	3946	262	0	5790	311	0	6212	399	0	4488	642	0	3278	755	0	3385	846	0	3522	170	0	13341	1862	0	13512	3037	0	11259	8491	0	17247	758	0	14553	1598	0	13724	950	0	16252	763	0	5554	17078	0	14509	1605	0	13696	2235	0	15269	1157	0	8312	7598	0	3291	20205	0	312	12983	0	1826	4066	0	318	8429	0	4860	1904	0	310	7997	0	327	11803	0	314	10343	0	293	13275	0	278	8944	0	266	9703	0	14532	1430	0	6854	153	0	5023	355	0
FGF1_E5_F	719	8326	0	945	8842	0	2339	5298	0	1489	3500	0	2048	3720	0	970	6098	0	768	6342	0	1035	7815	0	756	7420	0	2339	3595	0	1697	15610	0	2637	21081	0	3653	15389	0	7109	6280	0	3015	19190	0	2031	22994	0	5478	10042	0	3743	17658	0	2437	19239	0	2001	22083	0	2294	19150	0	1944	24901	0	1919	24279	0	559	10624	0	599	8976	0	5453	423	0	830	10649	0	764	6489	0	706	10453	0	872	7013	0	565	6493	0	711	3594	0	548	9094	0	2635	18654	0	1748	5241	0	1145	4856	0
FGF1_P357_R	1974	13224	0	1153	11996	0	2476	13747	0	1218	11768	0	2825	8022	0	1831	9042	0	1660	8382	0	757	10513	0	1083	11960	0	880	5684	0	2978	28996	0	4048	31429	0	7851	24953	0	17231	11363	0	7909	27725	0	2713	21796	0	16093	13905	0	9783	21563	0	3656	30440	0	5055	27413	0	5668	26958	0	4827	28530	0	3666	29899	0	643	13312	0	766	10785	0	12726	1170	0	3446	10944	0	1030	8420	0	835	16932	0	764	12999	0	1078	11946	0	770	6899	0	1148	12783	0	7574	24844	0	3787	7528	0	2093	6339	0
FGF12_E61_R	2227	7761	0	6764	1904	0	7628	1389	0	5591	2225	0	7441	704	0	8826	2078	0	7590	2101	0	6153	1076	0	5638	2482	0	7944	357	0	22589	3248	0	27638	4126	0	24121	10804	0	28697	2412	0	15054	16633	0	26969	3054	0	13831	16581	0	28157	2899	0	22287	5458	0	24409	5871	0	27493	2199	0	15255	11658	0	27034	1553	0	6629	728	0	2747	11211	0	11421	639	0	11696	1571	0	1879	6399	0	3823	6847	0	6099	439	0	4468	409	0	360	10348	0	2189	7505	0	28835	3138	0	7270	462	0	4315	675	0
FGF12_P210_R	6830	946	0	7626	1389	0	8718	563	0	2569	3952	0	6450	536	0	6975	639	0	6833	1334	0	6798	800	0	7559	558	0	9042	249	0	18164	1465	0	19703	1388	0	19442	6106	0	23198	921	0	16231	9942	0	24124	1713	0	20159	992	0	19183	2373	0	17771	1877	0	19134	2427	0	19019	1965	0	14805	6150	0	19997	1907	0	2899	4781	0	5075	4112	0	10452	463	0	9510	499	0	2031	5573	0	6171	1728	0	6990	354	0	4999	337	0	516	9519	0	2206	5607	0	20356	1027	0	8628	202	0	6355	462	0
FGF2_P153_F	433	149	0.5416	487	464	0.13301	492	908	0.00209	314	2145	0	498	224	0.3025	440	185	0.59739	648	613	1e-05	413	218	0.28902	445	497	0.01153	288	349	0.4607	2045	1876	0.01557	1899	966	0.12044	1566	1017	0.17824	1515	337	0.35502	2050	1542	0.17201	1329	3783	2e-05	1082	5843	0	1671	1227	0.01715	1570	2288	0.00034	1659	1074	0.11771	1446	1711	0.03314	1564	1062	0.14143	2600	5213	0.00027	648	2185	1e-05	464	1459	2e-05	696	562	0.02503	528	115	0.54474	559	128	0.38716	656	195	0.24454	411	97	0.5858	425	85	0.43978	434	613	0.0023	241	81	0.57265	1458	732	0.13794	429	167	0.55674	447	149	0.5242
FGF2_P229_F	4626	1258	0	3768	627	0	1911	3054	0	1261	8424	0	2545	685	0	2976	1237	0	2015	2414	0	1984	1670	0	2653	2195	0	1324	1904	0	11024	1361	0	13750	2062	0	13153	2369	0	11803	1106	0	12048	5577	0	9316	5790	0	3827	16760	0	8180	3548	0	10252	3408	0	10939	3101	0	10344	3691	0	11865	2358	0	3256	22193	0	572	7689	0	488	7241	0	817	4804	0	4032	121	0	3204	622	0	1794	1537	0	4049	156	0	2504	109	0	1142	3669	0	2462	351	0	14244	1925	0	3671	411	0	2218	466	0
