Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
2.212434e-07	0.22	0.459	0.239	0.242	0.107	1.76322e-06	2.108371e-20	0.22	0.459	0.24	0.227	0.105	8.1611e-20	chr21	44524639	44524640	cg03307717	U2AF1	N_Shelf	II
1.515668e-05	0.186	0.289	0.103	0.273	0.037	7.194859e-05	3.441639e-33	0.196	0.299	0.103	0.268	0.036	2.228656e-32	chr19	41119579	41119580	cg03309253	LTBP4	Island	II
3.636539e-05	0.178	0.336	0.158	0.256	0.074	0.0001572318	2.09944e-22	0.179	0.337	0.158	0.228	0.074	8.814675e-22	chr11	9025502	9025503	cg03323636	NRIP3	Island	I
5.820537e-15	0.315	0.452	0.136	0.165	0.067	1.706374e-12	6.834887e-45	0.266	0.402	0.136	0.191	0.066	7.566691e-44	chr11	13690160	13690161	cg03326059	FAR1	Island	I
5.08086e-07	0.22	0.295	0.075	0.247	0.043	3.625335e-06	1.468379e-46	0.223	0.297	0.075	0.229	0.042	1.7712e-45	chr3	44626453	44626454	cg03340649	ZNF660	Island	I
4.376839e-06	0.184	0.229	0.046	0.229	0.032	2.393363e-05	1.662199e-39	0.179	0.226	0.048	0.213	0.034	1.418537e-38	chr10	79396793	79396794	cg03354113	KCNMA1	Island	I
3.233233e-07	0.188	0.288	0.1	0.212	0.026	2.448716e-06	3.449795e-40	0.164	0.264	0.1	0.2	0.025	3.039628e-39	chr11	43602965	43602966	cg03365311	MIR129-2	Island	II
1.047164e-11	0.218	0.318	0.1	0.164	0.029	5.32152e-10	3.489666e-65	0.173	0.272	0.099	0.129	0.029	1.37704e-63	chr2	218770237	218770238	cg03383268	TNS1	NA	II
9.608558e-05	0.174	0.273	0.099	0.274	0.058	0.0003741043	1.651096e-19	0.149	0.25	0.101	0.246	0.058	6.150979e-19	chr16	49316197	49316198	cg03389653	CBLN1	Island	I
2.215249e-05	0.154	0.373	0.219	0.206	0.123	0.0001009211	7.733227e-07	0.109	0.326	0.217	0.192	0.121	1.554294e-06	chr19	46519603	46519604	cg03396354	CCDC61	Island	II
1.981299e-05	0.152	0.249	0.097	0.217	0.042	9.130846e-05	4.605566e-23	0.13	0.226	0.096	0.204	0.042	1.98544e-22	chr1	6484980	6484981	cg03397716	ESPN	Island	I
9.983059e-05	0.173	0.211	0.038	0.27	0.021	0.0003870417	2.559876e-29	0.164	0.202	0.037	0.251	0.02	1.416603e-28	chr11	123301171	123301172	cg03401096	cg03401096	Island	I
4.243158e-05	0.178	0.194	0.016	0.261	0.006	0.0001803299	7.441358e-36	0.18	0.196	0.016	0.247	0.006	5.396136e-35	chr1	46951477	46951478	cg03401357	cg03401357	Island	I
6.140445e-07	0.191	0.282	0.09	0.209	0.046	4.273967e-06	2.714417e-32	0.17	0.259	0.088	0.21	0.046	1.694062e-31	chr11	8615737	8615738	cg03405315	STK33	Island	I
6.004046e-06	0.222	0.517	0.295	0.277	0.143	3.165929e-05	3.269041e-12	0.197	0.492	0.295	0.258	0.14	8.795934e-12	chr3	183542750	183542751	cg03417191	MAP6D1	Island	I
3.460876e-09	0.274	0.367	0.094	0.282	0.092	5.405947e-08	9.688868e-31	0.281	0.377	0.096	0.266	0.095	5.676995e-30	chr11	63768040	63768041	cg03423149	MACROD1	Island	I
4.440064e-06	0.178	0.205	0.026	0.229	0.013	2.424254e-05	5.686666e-39	0.182	0.208	0.026	0.235	0.012	4.735481e-38	chr3	120169783	120169784	cg03424342	FSTL1	Island	I
1.820307e-07	0.155	0.213	0.058	0.166	0.024	1.49088e-06	1.307612e-33	0.127	0.184	0.057	0.171	0.023	8.623607e-33	chr6	27782617	27782618	cg03425504	HIST1H2BM	S_Shore	I
1.521588e-05	0.152	0.176	0.024	0.211	0.015	7.219846e-05	2.630901e-33	0.144	0.168	0.024	0.205	0.014	1.712702e-32	chr6	7726645	7726646	cg03447931	BMP6	Island	I
3.557492e-06	0.199	0.263	0.064	0.255	0.018	1.992531e-05	1.704746e-52	0.205	0.268	0.063	0.215	0.018	2.864131e-51	chr1	213124545	213124546	cg03455458	VASH2	Island	II
2.215972e-07	0.271	0.399	0.128	0.289	0.042	1.765578e-06	6.6713e-47	0.25	0.378	0.128	0.268	0.041	8.196893e-46	chr15	31658323	31658324	cg03465028	KLF13	NA	II
2.529804e-13	0.424	0.545	0.121	0.253	0.102	2.911848e-11	4.129267e-40	0.372	0.49	0.118	0.279	0.101	3.625168e-39	chr2	264164	264165	cg03468349	ACP1	Island	I
4.267133e-05	0.174	0.197	0.023	0.258	0.006	0.0001812496	1.916894e-23	0.117	0.141	0.024	0.209	0.006	8.388278e-23	chr10	126107610	126107611	cg03468945	OAT	Island	I
2.476402e-07	0.19	0.301	0.111	0.208	0.02	1.944636e-06	6.100174e-43	0.162	0.275	0.112	0.192	0.021	6.14103e-42	chr2	19557201	19557202	cg03489023	OSR1	Island	II
1.842979e-09	0.296	0.387	0.092	0.261	0.037	3.244147e-08	6.961518e-55	0.257	0.348	0.092	0.246	0.038	1.349459e-53	chr11	75379864	75379865	cg03506033	MAP6	Island	I
4.348735e-06	0.176	0.239	0.062	0.231	0.045	2.379769e-05	7.57083e-22	0.132	0.194	0.062	0.213	0.044	3.106749e-21	chr14	85997753	85997754	cg03506640	FLRT2	Island	I
2.355339e-08	0.252	0.307	0.055	0.254	0.092	2.636783e-07	1.791046e-27	0.243	0.297	0.054	0.24	0.09	9.207703e-27	chr3	101497876	101497877	cg03509671	FAM55C	Island	I
4.09414e-10	0.361	0.447	0.086	0.313	0.064	9.650908e-09	1.613088e-44	0.307	0.391	0.084	0.318	0.063	1.753596e-43	chr20	62284488	62284489	cg03524572	STMN3	Island	I
1.289396e-06	0.167	0.276	0.109	0.201	0.026	8.166642e-06	5.050942e-24	0.113	0.224	0.11	0.188	0.026	2.261578e-23	chr7	33944359	33944360	cg03533005	BMPER	Island	II
1.413894e-07	0.253	0.309	0.056	0.275	0.033	1.20142e-06	4.061305e-53	0.258	0.314	0.056	0.262	0.032	7.068334e-52	chr12	54367460	54367461	cg03536474	HOXC11	Island	I
1.092475e-10	0.257	0.516	0.259	0.213	0.061	3.360969e-09	2.459308e-38	0.224	0.482	0.258	0.223	0.06	1.988376e-37	chr10	121301343	121301344	cg03541338	RGS10	N_Shore	I
2.261315e-05	0.169	0.227	0.057	0.233	0.024	0.0001028027	1.731015e-20	0.106	0.164	0.058	0.196	0.024	6.725734e-20	chr3	115231501	115231502	cg03556653	cg03556653	NA	I
4.140211e-07	0.202	0.219	0.017	0.227	0.005	3.035754e-06	3.932712e-39	0.157	0.175	0.018	0.203	0.006	3.299741e-38	chr19	15342749	15342750	cg03562044	EPHX3	Island	I
6.138286e-06	0.157	0.669	0.512	0.185	0.119	3.228332e-05	5.383447e-09	0.135	0.64	0.505	0.207	0.122	1.226309e-08	chr7	128809442	128809443	cg03575641	cg03575641	S_Shore	II
7.329781e-12	0.342	0.529	0.187	0.217	0.123	4.021986e-10	4.721404e-26	0.315	0.498	0.183	0.231	0.122	2.290102e-25	chr19	54369681	54369682	cg03585419	MYADM	Island	I
2.587655e-05	0.184	0.311	0.128	0.265	0.047	0.0001159209	1.928837e-26	0.174	0.304	0.13	0.252	0.05	9.506649e-26	chr1	205537837	205537838	cg03585778	MFSD4	Island	I
1.62545e-05	0.166	0.283	0.117	0.219	0.036	7.656619e-05	1.859849e-37	0.169	0.285	0.117	0.204	0.035	1.446681e-36	chr9	110228216	110228217	cg03595286	cg03595286	Island	II
1.048826e-06	0.166	0.22	0.053	0.201	0.032	6.817489e-06	1.621638e-37	0.168	0.222	0.054	0.208	0.032	1.264792e-36	chr5	176057465	176057466	cg03607359	SNCB	Island	I
8.285539e-05	0.165	0.254	0.089	0.254	0.037	0.0003277679	4.518045e-15	0.099	0.188	0.089	0.209	0.036	1.389209e-14	chr19	49250439	49250440	cg03609666	IZUMO1	N_Shelf	II
3.937145e-09	0.25	0.355	0.105	0.226	0.054	6.005643e-08	3.341743e-47	0.237	0.341	0.104	0.209	0.053	4.16721e-46	chr19	38183253	38183254	cg03611452	ZNF781	Island	I
3.688155e-05	0.189	0.28	0.09	0.262	0.061	0.000159175	2.034607e-28	0.195	0.287	0.092	0.25	0.061	1.086341e-27	chr22	27053402	27053403	cg03612722	MIAT	Island	I
1.201443e-06	0.161	0.276	0.115	0.195	0.039	7.679823e-06	1.151776e-24	0.123	0.239	0.116	0.183	0.038	5.286632e-24	chr6	28175578	28175579	cg03623178	cg03623178	Island	II
1.53964e-06	0.201	0.281	0.079	0.24	0.035	9.544341e-06	6.70866e-15	0.09	0.169	0.079	0.189	0.034	2.047345e-14	chr1	99729807	99729808	cg03646889	LPPR4	N_Shore	I
1.048755e-13	0.448	0.54	0.092	0.276	0.056	1.500331e-11	1.060943e-70	0.376	0.466	0.091	0.277	0.056	6.545209e-69	chr8	102505986	102505987	cg03650674	GRHL2	Island	I
6.18974e-11	0.226	0.576	0.35	0.187	0.068	2.151039e-09	3.41463e-33	0.231	0.581	0.35	0.179	0.074	2.211419e-32	chr17	59481954	59481955	cg03656099	TBX2	Island	I
8.469148e-11	0.381	0.63	0.249	0.282	0.155	2.749003e-09	2.25857e-24	0.372	0.616	0.244	0.308	0.154	1.024968e-23	chr5	112073438	112073439	cg03667968	APC	NA	I
2.14449e-10	0.317	0.359	0.043	0.26	0.04	5.733414e-09	2.259226e-63	0.305	0.348	0.043	0.268	0.039	7.770737e-62	chr19	52207353	52207354	cg03671191	NCRNA00085	Island	I
4.297043e-06	0.223	0.287	0.063	0.291	0.055	2.35454e-05	1.326573e-22	0.17	0.235	0.064	0.269	0.055	5.614065e-22	chr20	33865952	33865953	cg03689076	cg03689076	Island	I
1.127955e-08	0.233	0.386	0.154	0.216	0.042	1.429305e-07	3.185199e-51	0.233	0.387	0.154	0.224	0.042	4.968868e-50	chr7	27204349	27204350	cg03698009	HOXA9	Island	II
1.046904e-06	0.204	0.238	0.033	0.243	0.015	6.806225e-06	5.271435e-41	0.163	0.197	0.033	0.203	0.015	4.825235e-40	chr12	103352326	103352327	cg03700449	ASCL1	Island	I
1.448358e-06	0.236	0.589	0.353	0.218	0.145	9.047012e-06	1.896252e-11	0.191	0.539	0.347	0.246	0.145	4.918782e-11	chr19	6740952	6740953	cg03705926	TRIP10	Island	I
9.285211e-11	0.238	0.612	0.373	0.169	0.098	2.957178e-09	1.962641e-17	0.182	0.551	0.368	0.192	0.099	6.699879e-17	chr19	36389795	36389796	cg03710719	NFKBID	Island	I
2.65902e-07	0.224	0.333	0.108	0.25	0.068	2.06795e-06	6.859976e-29	0.2	0.307	0.107	0.231	0.067	3.731369e-28	chr11	507555	507556	cg03720581	RNH1	Island	II
9.284275e-06	0.2	0.225	0.025	0.269	0.007	4.654418e-05	5.083157e-41	0.181	0.206	0.025	0.226	0.007	4.655799e-40	chr7	6566428	6566429	cg03728046	GRID2IP	Island	I
5.741013e-09	0.293	0.401	0.107	0.292	0.068	8.192449e-08	7.65714e-44	0.284	0.389	0.106	0.266	0.067	8.050557e-43	chr18	24127875	24127876	cg03740978	KCTD1	Island	I
2.354914e-06	0.159	0.207	0.048	0.193	0.017	1.385862e-05	4.774078e-32	0.135	0.183	0.049	0.194	0.018	2.948824e-31	chr1	47696788	47696789	cg03752218	TAL1	Island	I
1.53796e-17	0.403	0.479	0.077	0.192	0.05	2.358521e-14	3.184516e-88	0.369	0.445	0.076	0.202	0.049	1.15185e-85	chr4	76555832	76555833	cg03757145	CDKL2	Island	I
3.321571e-05	0.152	0.316	0.164	0.217	0.049	0.000144922	8.816287e-22	0.13	0.295	0.165	0.199	0.048	3.608038e-21	chr6	26273193	26273194	cg03758514	HIST1H2BI	N_Shore	II
1.875561e-10	0.289	0.454	0.165	0.222	0.054	5.14232e-09	2.926182e-41	0.239	0.405	0.166	0.256	0.054	2.712092e-40	chr6	26235311	26235312	cg03761746	HIST1H1D	NA	II
3.158619e-10	0.301	0.377	0.076	0.248	0.031	7.81203e-09	1.446466e-65	0.255	0.331	0.076	0.221	0.03	5.872228e-64	chr2	127783082	127783083	cg03766620	cg03766620	Island	II
1.476493e-06	0.235	0.276	0.041	0.28	0.012	9.199106e-06	7.231966e-53	0.245	0.286	0.041	0.258	0.012	1.241689e-51	chr1	213123965	213123966	cg03768777	VASH2	Island	II
5.417056e-08	0.264	0.328	0.064	0.273	0.022	5.315264e-07	2.461625e-54	0.227	0.291	0.064	0.231	0.022	4.612697e-53	chr2	222436947	222436948	cg03776464	EPHA4	Island	II
2.677106e-06	0.208	0.254	0.046	0.26	0.032	1.551859e-05	3.122932e-32	0.17	0.217	0.046	0.238	0.031	1.944114e-31	chr22	45405061	45405062	cg03779241	PHF21B	Island	I
5.320612e-09	0.266	0.52	0.254	0.24	0.06	7.691467e-08	3.305004e-42	0.236	0.492	0.255	0.216	0.059	3.208089e-41	chr5	42951346	42951347	cg03780132	cg03780132	Island	II
1.024837e-05	0.211	0.301	0.09	0.295	0.078	5.083434e-05	1.562047e-23	NA	NA	0.09	NA	0.076	6.86049e-23	chr12	4381800	4381801	cg03801902	CCND2	Island	I
4.580743e-06	0.199	0.396	0.197	0.249	0.058	2.491653e-05	1.682712e-27	0.176	0.372	0.195	0.23	0.057	8.662005e-27	chr19	22034523	22034524	cg03803071	cg03803071	Island	II
2.395243e-07	0.29	0.331	0.041	0.32	0.007	1.888318e-06	1.583934e-65	0.349	0.39	0.041	0.316	0.007	6.41125e-64	chr17	75369219	75369220	cg03804136	SEPT9	Island	I
5.787885e-08	0.263	0.307	0.044	0.269	0.023	5.619264e-07	1.10255e-65	0.289	0.334	0.045	0.259	0.023	4.510706e-64	chr10	11059725	11059726	cg03813164	CUGBP2	Island	I
2.523375e-08	0.308	0.431	0.122	0.303	0.093	2.794722e-07	2.707157e-36	0.319	0.439	0.121	0.306	0.092	2.001849e-35	chr12	104697389	104697390	cg03817911	TXNRD1	Island	I
4.156855e-12	0.289	0.516	0.227	0.193	0.055	2.572476e-10	2.481437e-49	0.247	0.474	0.227	0.211	0.054	3.472215e-48	chr2	119067637	119067638	cg03819783	cg03819783	NA	II
3.032982e-07	0.244	0.389	0.145	0.265	0.063	2.318137e-06	1.217577e-35	0.231	0.375	0.144	0.254	0.062	8.749064e-35	chr15	40575645	40575646	cg03848381	cg03848381	Island	I
2.091993e-06	0.228	0.336	0.108	0.293	0.067	1.247839e-05	3.281046e-14	0.131	0.239	0.108	0.253	0.066	9.698468e-14	chr10	126107487	126107488	cg03853151	OAT	Island	II
2.323582e-08	0.223	0.321	0.098	0.211	0.046	2.606536e-07	2.79946e-51	0.223	0.32	0.097	0.197	0.045	4.382309e-50	chr11	111411381	111411382	cg03864000	LAYN	Island	I
2.997259e-07	0.21	0.367	0.158	0.251	0.095	2.294419e-06	2.55938e-27	0.252	0.408	0.156	0.251	0.094	1.308093e-26	chr15	33009531	33009532	cg03884132	GREM1	Island	II
4.831915e-07	0.191	0.442	0.251	0.221	0.074	3.471282e-06	3.056636e-21	0.167	0.415	0.248	0.213	0.073	1.224711e-20	chr10	135090098	135090099	cg03885037	ADAM8	Island	II
6.490017e-06	0.189	0.229	0.04	0.247	0.015	3.391746e-05	1.209654e-40	0.173	0.213	0.04	0.217	0.015	1.088892e-39	chr20	61637547	61637548	cg03885271	BHLHE23	Island	I
2.389427e-05	0.156	0.224	0.069	0.222	0.03	0.0001079775	8.454197e-39	0.198	0.266	0.068	0.247	0.03	6.9859e-38	chr10	64133801	64133802	cg03897252	ZNF365	Island	I
1.923905e-12	0.314	0.365	0.051	0.217	0.027	1.411095e-10	4.486195e-88	0.311	0.364	0.052	0.218	0.027	1.597864e-85	chr10	134599934	134599935	cg03905847	NKX6-2	Island	I
2.635547e-08	0.193	0.279	0.086	0.191	0.02	2.897726e-07	1.393886e-49	NA	NA	0.086	NA	0.019	1.976123e-48	chr9	140773129	140773130	cg03912954	CACNA1B	Island	II
6.093737e-07	0.245	0.383	0.139	0.276	0.073	4.246158e-06	8.526803e-29	0.218	0.356	0.138	0.256	0.072	4.621067e-28	chr11	63258523	63258524	cg03932723	HRASLS5	Island	I
1.237914e-06	0.199	0.349	0.151	0.242	0.062	7.88052e-06	9.493867e-37	0.224	0.372	0.149	0.228	0.062	7.164584e-36	chr17	42386419	42386420	cg03936721	RUNDC3A	S_Shore	I
2.652505e-06	0.236	0.268	0.032	0.29	0.03	1.539288e-05	1.059493e-39	0.217	0.249	0.032	0.271	0.029	9.117395e-39	chr1	229543112	229543113	cg03940848	cg03940848	Island	I
3.640104e-05	0.176	0.44	0.263	0.25	0.084	0.000157367	2.370144e-15	0.159	0.418	0.259	0.26	0.085	7.382457e-15	chr4	1685442	1685443	cg03947459	FAM53A	Island	I
3.439373e-08	0.232	0.387	0.155	0.231	0.115	3.616853e-07	2.375609e-23	0.265	0.417	0.151	0.23	0.114	1.035601e-22	chr22	50986962	50986963	cg03957481	KLHDC7B	Island	I
5.034185e-06	0.194	0.264	0.071	0.242	0.038	2.708172e-05	7.712768e-54	0.238	0.309	0.071	0.229	0.037	1.401329e-52	chr5	1882871	1882872	cg03963198	IRX4	Island	I
2.21317e-07	0.226	0.324	0.098	0.231	0.057	1.763736e-06	4.830869e-41	0.227	0.326	0.099	0.223	0.056	4.429229e-40	chr11	9025730	9025731	cg03963327	NRIP3	Island	I
8.482314e-06	0.191	0.268	0.077	0.251	0.029	4.296976e-05	1.954799e-38	0.179	0.258	0.078	0.223	0.03	1.588485e-37	chr7	121942010	121942011	cg03981954	FEZF1	N_Shore	I
8.017492e-06	0.214	0.299	0.085	0.328	0.103	4.086227e-05	4.676722e-09	0.127	0.209	0.082	0.269	0.102	1.068986e-08	chr22	38214979	38214980	cg03989125	cg03989125	Island	I
1.68802e-05	0.168	0.294	0.126	0.236	0.054	7.919517e-05	4.159722e-10	0.095	0.22	0.125	0.239	0.054	1.0069e-09	chr7	151217580	151217581	cg03998173	RHEB	Island	II
1.880027e-10	0.189	0.766	0.576	0.129	0.111	5.151961e-09	1.808736e-14	0.179	0.752	0.572	0.153	0.115	5.412174e-14	chr11	68622739	68622740	cg04008888	cg04008888	Island	I
1.287254e-06	0.179	0.266	0.088	0.213	0.038	8.154449e-06	1.092664e-40	0.178	0.266	0.088	0.198	0.038	9.854403e-40	chr16	28891601	28891602	cg04011139	ATP2A1	Island	I
1.122085e-09	0.276	0.35	0.074	0.244	0.048	2.172767e-08	4.95893e-56	0.273	0.346	0.073	0.241	0.048	1.035022e-54	chr11	13690702	13690703	cg04012924	FAR1	Island	I
5.24173e-07	0.206	0.557	0.352	0.21	0.105	3.723551e-06	5.315437e-17	0.191	0.537	0.346	0.202	0.106	1.781144e-16	chr6	110797476	110797477	cg04014105	SLC22A16	Island	I
6.325545e-14	0.462	0.532	0.069	0.281	0.038	1.028037e-11	1.175594e-77	0.393	0.465	0.072	0.301	0.04	1.369043e-75	chr1	3567303	3567304	cg04021697	WDR8	Island	I
6.975241e-06	0.186	0.22	0.034	0.241	0.023	3.613006e-05	1.844118e-31	0.154	0.189	0.035	0.223	0.023	1.112078e-30	chr1	44873064	44873065	cg04023150	RNF220	Island	I
8.747562e-06	0.181	0.293	0.111	0.248	0.042	4.415251e-05	4.737837e-16	0.116	0.228	0.112	0.234	0.042	1.521718e-15	chr6	27782541	27782542	cg04024413	HIST1H2BM	S_Shore	II
2.906663e-08	0.31	0.4	0.09	0.312	0.061	3.145001e-07	6.9894e-29	0.22	0.313	0.093	0.292	0.064	3.800671e-28	chr2	183732062	183732063	cg04037038	FRZB	Island	I
1.43761e-05	0.195	0.528	0.333	0.271	0.045	6.864882e-05	7.56505e-33	0.182	0.516	0.334	0.231	0.045	4.830404e-32	chr10	121301765	121301766	cg04041960	RGS10	Island	II
1.416749e-05	0.206	0.222	0.016	0.284	0.009	6.776786e-05	4.96902e-25	0.138	0.154	0.016	0.236	0.009	2.314215e-24	chr4	789139	789140	cg04048250	CPLX1	Island	I
2.974805e-07	0.235	0.336	0.101	0.256	0.045	2.27963e-06	3.151874e-19	0.126	0.227	0.101	0.22	0.045	1.16108e-18	chr6	150285088	150285089	cg04059461	ULBP1	Island	II
3.444952e-06	0.246	0.278	0.032	0.312	0.01	1.937334e-05	6.323625e-39	NA	NA	0.032	NA	0.01	5.256173e-38	chr11	58673167	58673168	cg04067139	cg04067139	Island	I
4.785003e-07	0.168	0.239	0.071	0.192	0.033	3.442888e-06	8.419762e-36	0.144	0.214	0.07	0.175	0.033	6.091689e-35	chr1	9258836	9258837	cg04083753	cg04083753	Island	I
7.196676e-09	0.304	0.465	0.161	0.268	0.063	9.849176e-08	3.658817e-45	0.27	0.431	0.161	0.25	0.062	4.10716e-44	chr10	11060048	11060049	cg04088969	CUGBP2	Island	II
8.063634e-05	0.183	0.332	0.149	0.284	0.148	0.0003199803	7.210213e-06	0.12	0.264	0.143	0.253	0.147	1.361744e-05	chr11	65307791	65307792	cg04089426	LTBP3	Island	I
9.82763e-09	0.288	0.47	0.182	0.256	0.069	1.275229e-07	8.796301e-36	0.247	0.425	0.179	0.254	0.07	6.359467e-35	chr1	166917158	166917159	cg04093225	ILDR2	Island	I
1.009766e-08	0.286	0.315	0.029	0.274	0.012	1.304073e-07	7.689741e-51	0.245	0.274	0.029	0.265	0.012	1.172933e-49	chr11	12030268	12030269	cg04100696	DKK3	Island	I
1.262023e-05	0.156	0.333	0.177	0.2	0.048	6.116983e-05	1.34793e-20	0.122	0.297	0.176	0.189	0.048	5.262375e-20	chr11	17373108	17373109	cg04110283	DKFZp686O24166	Island	II
6.065928e-06	0.201	0.228	0.027	0.261	0.008	3.194391e-05	3.821641e-41	0.201	0.23	0.029	0.249	0.017	3.522664e-40	chr3	138666048	138666049	cg04111064	FOXL2	Island	I
4.082352e-09	0.263	0.393	0.129	0.244	0.055	6.186634e-08	6.585084e-47	0.248	0.376	0.128	0.23	0.054	8.093472e-46	chr8	24772350	24772351	cg04118306	NEFM	Island	I
3.826193e-12	0.414	0.52	0.106	0.283	0.068	2.405812e-10	2.832649e-59	0.368	0.474	0.106	0.285	0.068	7.324627e-58	chr1	167090618	167090619	cg04138112	DUSP27	Island	I
7.968273e-06	0.157	0.259	0.102	0.207	0.031	4.063966e-05	1.510915e-32	0.144	0.247	0.102	0.194	0.031	9.527321e-32	chr16	216450	216451	cg04141813	HBM	Island	I
1.283699e-10	0.218	0.479	0.261	0.167	0.085	3.818468e-09	1.075539e-26	0.218	0.48	0.261	0.155	0.083	5.355721e-26	chr15	76639558	76639559	cg04143876	cg04143876	Island	I
1.734875e-05	0.203	0.503	0.3	0.274	0.128	8.115022e-05	1.676108e-12	0.184	0.481	0.297	0.266	0.127	4.571702e-12	chr1	33219687	33219688	cg04147049	KIAA1522	Island	II
8.937115e-11	0.259	0.41	0.151	0.201	0.055	2.87195e-09	6.502609e-54	0.258	0.409	0.151	0.187	0.054	1.187722e-52	chr1	203598573	203598574	cg04148762	ATP2B4	Island	II
2.064854e-08	0.271	0.365	0.094	0.263	0.067	2.362675e-07	1.495454e-42	0.264	0.357	0.094	0.241	0.065	1.478119e-41	chr1	92952440	92952441	cg04158367	GFI1	Island	I
1.416868e-05	0.178	0.299	0.121	0.245	0.061	6.777192e-05	6.409451e-26	0.173	0.292	0.119	0.228	0.06	3.09241e-25	chr18	21199797	21199798	cg04164415	ANKRD29	Island	II
4.899762e-07	0.17	0.266	0.096	0.191	0.022	3.513396e-06	9.863331e-45	0.158	0.255	0.097	0.18	0.022	1.083189e-43	chr7	27135746	27135747	cg04167903	HOXA1	Island	II
9.102397e-05	0.153	0.215	0.062	0.238	0.028	0.0003564999	7.87787e-31	0.154	0.215	0.061	0.221	0.028	4.632256e-30	chr6	30418941	30418942	cg04170192	cg04170192	Island	I
2.287442e-05	0.157	0.181	0.024	0.222	0.011	0.0001038534	4.99088e-42	0.176	0.2	0.024	0.217	0.01	4.800177e-41	chr15	83316640	83316641	cg04184836	CPEB1	Island	I
2.158635e-10	0.268	0.307	0.039	0.222	0.02	5.760651e-09	6.635726e-73	0.275	0.314	0.039	0.228	0.02	5.034825e-71	chr4	110223830	110223831	cg04188273	COL25A1	Island	I
1.096086e-05	0.155	0.18	0.025	0.21	0.009	5.3967e-05	6.666198e-31	0.127	0.152	0.025	0.19	0.009	3.930929e-30	chr4	115519516	115519517	cg04190870	UGT8	Island	I
2.613263e-10	0.225	0.425	0.2	0.177	0.044	6.705682e-09	1.349959e-37	0.18	0.378	0.198	0.203	0.043	1.056914e-36	chr10	93647053	93647054	cg04192867	cg04192867	Island	II
2.860732e-05	0.155	0.185	0.03	0.233	0.028	0.0001267647	3.980413e-16	0.09	0.12	0.03	0.188	0.027	1.283117e-15	chr6	30227732	30227733	cg04199943	HLA-L	Island	I
1.836684e-07	0.266	0.361	0.095	0.29	0.047	1.502429e-06	1.875998e-39	0.23	0.328	0.098	0.265	0.048	1.59689e-38	chr4	16085702	16085703	cg04203238	PROM1	Island	I
3.121856e-05	0.183	0.21	0.026	0.268	0.014	0.0001371039	8.18888e-31	0.171	0.198	0.027	0.257	0.014	4.811846e-30	chr16	47178208	47178209	cg04203758	NETO2	Island	I
3.545706e-07	0.203	0.317	0.113	0.233	0.07	2.652632e-06	6.12468e-28	0.198	0.309	0.111	0.225	0.069	3.208141e-27	chr17	19648261	19648262	cg04209650	ALDH3A1	Island	I
5.65619e-10	0.261	0.359	0.098	0.212	0.027	1.252149e-08	7.775738e-72	0.275	0.373	0.098	0.225	0.028	5.334657e-70	chr1	183155366	183155367	cg04218899	LAMC2	NA	II
3.699908e-09	0.181	0.574	0.393	0.165	0.064	5.705686e-08	7.311046e-24	0.158	0.548	0.39	0.154	0.066	3.253392e-23	chr2	44059094	44059095	cg04221886	ABCG5	Island	I
6.586278e-09	0.305	0.347	0.042	0.291	0.019	9.162285e-08	1.815178e-58	NA	NA	0.042	NA	0.019	4.438652e-57	chr5	42994776	42994777	cg04223424	cg04223424	Island	I
8.575879e-06	0.153	0.2	0.048	0.209	0.017	4.338437e-05	8.713715e-29	0.112	0.159	0.047	0.172	0.017	4.720555e-28	chr20	61561020	61561021	cg04226366	DIDO1	S_Shore	II
4.672349e-12	0.206	0.573	0.367	0.128	0.087	2.825202e-10	6.93005e-19	0.168	0.534	0.366	0.146	0.086	2.516596e-18	chr3	13115104	13115105	cg04235837	IQSEC1	Island	I
1.111204e-05	0.197	0.243	0.046	0.262	0.027	5.462535e-05	3.591567e-36	0.174	0.22	0.046	0.229	0.027	2.641243e-35	chr8	121137288	121137289	cg04242021	COL14A1	Island	I
6.016037e-08	0.211	0.254	0.044	0.219	0.046	5.801377e-07	6.808421e-26	0.143	0.186	0.043	0.201	0.045	3.281506e-25	chr5	177371702	177371703	cg04263163	cg04263163	S_Shore	I
2.10475e-07	0.157	0.283	0.126	0.178	0.045	1.688853e-06	2.632714e-38	0.17	0.297	0.127	0.174	0.045	2.125323e-37	chr6	26272516	26272517	cg04271801	HIST1H3G	Island	I
3.351235e-08	0.194	0.315	0.121	0.194	0.03	3.539245e-07	4.360441e-47	0.186	0.306	0.12	0.199	0.03	5.403179e-46	chr16	23846968	23846969	cg04279973	PRKCB	Island	II
2.504325e-10	0.363	0.396	0.032	0.301	0.014	6.482846e-09	1.445452e-64	0.298	0.33	0.032	0.272	0.014	5.444536e-63	chr14	70014873	70014874	cg04281464	cg04281464	Island	I
1.070486e-06	0.182	0.268	0.086	0.213	0.024	6.941081e-06	6.587243e-41	0.162	0.248	0.086	0.197	0.023	6.001234e-40	chr6	27774969	27774970	cg04285443	HIST1H2AI	N_Shore	II
