Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
1.714885e-15	0.368	0.434	0.066	0.21	0.027	5.243619e-14	8.270773e-109	0.35	0.416	0.066	0.224	0.027	1.814828e-106	chr7	21582502	21582503	cg06270661	DNAH11	Island	I
1.999528e-12	0.37	0.421	0.051	0.254	0.037	3.063136e-11	5.795325e-95	0.378	0.43	0.051	0.262	0.037	6.674398e-93	chr4	185941625	185941626	cg06274396	HELT	Island	I
1.357002e-14	0.278	0.4	0.123	0.153	0.056	3.354309e-13	4.116731e-49	0.264	0.387	0.123	0.153	0.056	6.835016e-48	chr16	51185236	51185237	cg06274671	SALL1	Island	I
5.518058e-09	0.216	0.233	0.017	0.201	0.003	4.328685e-08	2.353651e-72	0.226	0.243	0.017	0.207	0.003	1.037968e-70	chr16	67198029	67198030	cg06277900	HSF4	Island	I
3.119236e-06	0.203	0.221	0.019	0.257	0.008	1.449224e-05	1.607581e-46	0.215	0.233	0.019	0.266	0.008	2.395795e-45	chr17	1083491	1083492	cg06285925	ABR	Island	I
6.154509e-13	0.189	0.305	0.116	0.138	0.056	1.048289e-11	1.663022e-40	0.225	0.341	0.116	0.126	0.056	1.935826e-39	chr2	130737494	130737495	cg06288154	RAB6C	Island	I
4.241628e-24	0.401	0.628	0.226	0.114	0.076	2.162111e-21	3.006818e-47	0.389	0.615	0.226	0.154	0.076	4.626813e-46	chr3	132757087	132757088	cg06288251	TMEM108	Island	I
3.638096e-09	0.285	0.312	0.027	0.258	0.012	2.950089e-08	8.693082e-64	0.257	0.284	0.027	0.256	0.012	2.666325e-62	chr7	108096041	108096042	cg06292947	NRCAM	Island	I
1.790279e-21	0.51	0.597	0.087	0.201	0.042	3.354148e-19	1.019814e-138	0.525	0.611	0.087	0.194	0.042	9.948587e-136	chr10	118031864	118031865	cg06298519	GFRA1	Island	II
6.961987e-14	0.468	0.554	0.086	0.305	0.053	1.465299e-12	4.472737e-84	0.437	0.523	0.086	0.313	0.053	3.219143e-82	chr16	10133466	10133467	cg06299307	GRIN2A	NA	I
8.1949e-17	0.31	0.731	0.421	0.08	0.149	3.551886e-15	8.156469e-18	0.3	0.722	0.421	0.117	0.149	3.62944e-17	chr10	133109867	133109868	cg06304097	TCERG1L	Island	I
9.763984e-15	0.331	0.568	0.237	0.18	0.093	2.495916e-13	9.980634e-33	0.313	0.55	0.237	0.185	0.093	8.383305e-32	chr3	173303193	173303194	cg06304401	NLGN1	NA	I
4.217715e-16	0.304	0.653	0.349	0.141	0.112	1.511345e-14	5.273892e-25	0.307	0.657	0.349	0.152	0.112	3.202803e-24	chr7	42267719	42267720	cg06310816	GLI3	Island	I
4.354799e-13	0.397	0.42	0.023	0.262	0.014	7.651761e-12	2.352719e-114	0.396	0.42	0.023	0.251	0.014	6.757285e-112	chr13	103046736	103046737	cg06313119	FGF14	Island	I
3.516029e-12	0.178	0.249	0.071	0.13	0.025	5.132029e-11	1.817794e-72	0.175	0.246	0.071	0.137	0.025	8.0569e-71	chr22	19512084	19512085	cg06315607	CLDN5	Island	II
1.54654e-14	0.425	0.475	0.05	0.255	0.027	3.776855e-13	9.105147e-104	0.394	0.444	0.05	0.266	0.027	1.573399e-101	chr16	215960	215961	cg06319822	HBM	Island	I
9.024171e-08	0.234	0.295	0.061	0.247	0.014	5.634363e-07	4.664308e-54	0.223	0.285	0.061	0.249	0.014	9.499996e-53	chr6	70576541	70576542	cg06321883	COL19A1	N_Shore	II
4.42821e-06	0.183	0.222	0.038	0.233	0.016	1.997402e-05	1.80975e-47	0.183	0.221	0.038	0.221	0.016	2.810346e-46	chr20	2781399	2781400	cg06327407	CPXM1	Island	I
4.280978e-12	0.35	0.432	0.082	0.253	0.029	6.136389e-11	1.679625e-95	0.353	0.435	0.082	0.253	0.029	1.985793e-93	chr5	146889561	146889562	cg06338421	cg06338421	Island	II
1.064776e-11	0.284	0.332	0.047	0.209	0.027	1.405501e-10	3.104564e-98	0.319	0.367	0.047	0.222	0.027	4.165343e-96	chr7	37488645	37488646	cg06338562	ELMO1	Island	I
3.784871e-14	0.402	0.431	0.029	0.246	0.007	8.459678e-13	2.092548e-115	0.416	0.445	0.029	0.26	0.007	6.278674e-113	chr4	142054329	142054330	cg06340552	RNF150	Island	I
1.242798e-09	0.247	0.555	0.308	0.21	0.095	1.099756e-08	3.728541e-21	0.21	0.518	0.308	0.217	0.095	1.917551e-20	chr3	38035642	38035643	cg06356912	VILL	N_Shore	II
8.911629e-05	0.163	0.2	0.036	0.253	0.015	0.0003094444	9.640307e-24	0.121	0.157	0.036	0.225	0.015	5.536414e-23	chr18	72124683	72124684	cg06365984	FAM69C	Island	I
6.553693e-05	0.155	0.482	0.328	0.236	0.086	0.0002340609	5.647705e-20	0.184	0.511	0.328	0.207	0.086	2.760906e-19	chr1	26735884	26735885	cg06368558	LIN28	N_Shore	I
1.240795e-10	0.207	0.731	0.524	0.122	0.083	1.330325e-09	4.746802e-21	0.187	0.711	0.524	0.139	0.083	2.430691e-20	chr8	116679763	116679764	cg06368590	TRPS1	Island	I
1.420485e-07	0.248	0.351	0.103	0.276	0.042	8.538799e-07	4.563317e-60	0.294	0.397	0.103	0.281	0.042	1.193456e-58	chr3	192445533	192445534	cg06374165	FGF12	NA	I
1.226638e-12	0.294	0.531	0.237	0.17	0.1	1.96204e-11	1.941085e-30	0.32	0.557	0.237	0.175	0.099	1.482445e-29	chr4	41883879	41883880	cg06375628	cg06375628	Island	I
1.461343e-11	0.189	0.367	0.178	0.13	0.045	1.877654e-10	3.042302e-42	0.179	0.357	0.178	0.13	0.045	3.800503e-41	chr6	29521714	29521715	cg06378770	cg06378770	Island	II
3.500885e-07	0.165	0.22	0.054	0.191	0.023	1.955047e-06	1.428007e-47	0.164	0.219	0.054	0.192	0.023	2.22776e-46	chr4	138453502	138453503	cg06382894	PCDH18	NA	I
7.663735e-12	0.255	0.36	0.104	0.186	0.025	1.041068e-10	7.560655e-93	0.252	0.356	0.104	0.179	0.025	7.943e-91	chr1	91182708	91182709	cg06384463	BARHL2	Island	II
1.024164e-15	0.409	0.524	0.115	0.222	0.062	3.324336e-14	1.383797e-72	0.399	0.514	0.115	0.231	0.062	6.168526e-71	chr19	12203198	12203199	cg06384763	ZNF788	Island	II
2.709157e-06	0.184	0.25	0.066	0.227	0.011	1.273382e-05	1.74551e-43	0.166	0.232	0.066	0.214	0.011	2.29649e-42	chr20	3388277	3388278	cg06389554	C20orf194	Island	I
3.854982e-21	0.41	0.659	0.248	0.118	0.104	6.399092e-19	1.269818e-31	0.412	0.66	0.248	0.104	0.104	1.018263e-30	chr6	391936	391937	cg06392169	IRF4	Island	I
5.659096e-11	0.226	0.258	0.032	0.179	0.009	6.484882e-10	2.196182e-84	0.227	0.258	0.032	0.184	0.009	1.602489e-82	chr6	127439650	127439651	cg06392318	RSPO3	Island	II
5.268769e-16	0.356	0.46	0.104	0.191	0.038	1.840352e-14	6.729769e-106	0.354	0.458	0.104	0.192	0.038	1.292015e-103	chr6	133564066	133564067	cg06393563	EYA4	S_Shore	I
7.999837e-17	0.355	0.394	0.039	0.186	0.048	3.476089e-15	8.488384e-78	0.328	0.366	0.039	0.21	0.048	4.706638e-76	chr8	104153148	104153149	cg06399148	BAALC	Island	I
1.607694e-05	0.188	0.226	0.038	0.26	0.007	6.500182e-05	1.796354e-36	NA	NA	0.038	NA	0.007	1.766932e-35	chr7	42276890	42276891	cg06403244	GLI3	Island	II
5.784221e-05	0.212	0.247	0.035	0.318	0.012	0.0002089633	1.17452e-33	0.193	0.228	0.035	0.294	0.012	1.025679e-32	chr20	3052692	3052693	cg06404175	OXT	Island	I
7.485281e-08	0.24	0.636	0.396	0.241	0.127	4.743935e-07	9.718346e-18	0.243	0.64	0.396	0.224	0.127	4.311071e-17	chr11	61283968	61283969	cg06405186	SYT7	Island	I
2.246204e-12	0.287	0.502	0.214	0.198	0.047	3.40468e-11	8.274893e-66	0.283	0.497	0.214	0.211	0.047	2.752032e-64	chr8	25907218	25907219	cg06410057	cg06410057	S_Shore	II
2.056082e-06	0.191	0.266	0.075	0.229	0.04	9.89877e-06	7.257615e-35	0.175	0.25	0.075	0.232	0.04	6.680194e-34	chr7	15725477	15725478	cg06411724	MEOX2	NA	I
1.702921e-12	0.284	0.385	0.102	0.204	0.035	2.6458e-11	2.628363e-82	0.276	0.378	0.102	0.199	0.035	1.751056e-80	chr21	34392373	34392374	cg06412358	cg06412358	Island	II
5.172055e-11	0.26	0.349	0.089	0.21	0.033	5.971693e-10	2.07767e-78	0.28	0.369	0.089	0.222	0.033	1.181129e-76	chr5	161275436	161275437	cg06418959	GABRA1	NA	II
1.8263e-18	0.389	0.481	0.092	0.177	0.056	1.270343e-16	1.691424e-76	0.411	0.504	0.092	0.167	0.056	8.854267e-75	chr10	72043661	72043662	cg06419761	cg06419761	Island	I
1.862937e-09	0.199	0.634	0.435	0.111	0.111	1.594718e-08	7.391686e-16	0.195	0.63	0.435	0.133	0.111	3.012852e-15	chr5	72528296	72528297	cg06422883	cg06422883	N_Shore	II
1.130852e-08	0.164	0.282	0.118	0.164	0.051	8.371636e-08	1.139673e-40	0.197	0.315	0.118	0.156	0.051	1.334194e-39	chr11	122848244	122848245	cg06424097	cg06424097	Island	I
3.272966e-14	0.359	0.439	0.079	0.218	0.038	7.422315e-13	2.512833e-110	0.397	0.477	0.079	0.23	0.038	5.917034e-108	chr13	96204856	96204857	cg06428163	CLDN10	Island	II
9.392213e-22	0.438	0.475	0.037	0.164	0.024	1.946587e-19	7.412925e-166	0.424	0.462	0.037	0.178	0.024	2.965657e-162	chr19	12267685	12267686	cg06429617	ZNF625	Island	I
2.651243e-09	0.171	0.394	0.223	0.148	0.058	2.204767e-08	2.67561e-25	0.151	0.374	0.223	0.168	0.058	1.645828e-24	chr20	10200138	10200139	cg06433879	SNAP25	Island	I
3.661097e-08	0.212	0.252	0.04	0.214	0.011	2.460351e-07	3.817938e-55	0.195	0.234	0.04	0.214	0.012	8.121987e-54	chr20	17207246	17207247	cg06441668	PCSK2	N_Shore	I
6.516913e-07	0.264	0.341	0.077	0.307	0.051	3.455428e-06	6.671113e-60	0.321	0.398	0.077	0.296	0.051	1.732359e-58	chr1	166917009	166917010	cg06445348	ILDR2	Island	I
1.720841e-09	0.261	0.308	0.046	0.214	0.07	1.483436e-08	1.062833e-44	0.291	0.338	0.046	0.231	0.07	1.469442e-43	chr11	94502658	94502659	cg06447552	AMOTL1	Island	I
7.39962e-15	0.373	0.473	0.1	0.23	0.038	1.945866e-13	3.089368e-103	0.389	0.489	0.1	0.242	0.038	5.20013e-101	chr11	20185267	20185268	cg06457317	cg06457317	Island	II
3.383914e-12	0.313	0.396	0.083	0.222	0.039	4.954164e-11	1.218281e-88	0.319	0.401	0.083	0.212	0.039	1.067047e-86	chr7	155175061	155175062	cg06457811	cg06457811	Island	I
2.491163e-06	0.217	0.24	0.023	0.266	0.011	1.178836e-05	2.250988e-56	0.239	0.262	0.023	0.259	0.011	5.026712e-55	chr19	9903777	9903778	cg06458554	cg06458554	Island	I
2.270994e-15	0.325	0.393	0.068	0.184	0.019	6.73301e-14	7.054558e-127	0.323	0.391	0.068	0.184	0.019	3.6861e-124	chr11	111411199	111411200	cg06459000	LAYN	Island	II
1.506888e-15	0.406	0.469	0.063	0.218	0.022	4.675851e-14	2.121087e-111	0.361	0.424	0.063	0.232	0.022	5.221183e-109	chr17	32907388	32907389	cg06459443	TMEM132E	Island	II
2.215534e-17	0.325	0.567	0.242	0.159	0.085	1.112585e-15	4.846272e-37	0.321	0.564	0.242	0.179	0.085	4.882205e-36	chr11	2162211	2162212	cg06460568	IGF2AS	Island	I
5.475128e-07	0.221	0.336	0.116	0.247	0.037	2.945091e-06	2.419525e-51	0.22	0.336	0.116	0.229	0.037	4.390787e-50	chr17	5404508	5404509	cg06462347	LOC728392	Island	II
1.337983e-13	0.487	0.529	0.041	0.309	0.012	2.63764e-12	2.54664e-104	0.473	0.514	0.041	0.323	0.012	4.541355e-102	chr6	166582393	166582394	cg06463958	T	Island	I
1.448171e-09	0.307	0.342	0.036	0.267	0.011	1.265628e-08	8.269265e-70	0.281	0.317	0.036	0.263	0.011	3.253369e-68	chr18	59560191	59560192	cg06464594	RNF152	N_Shore	I
1.499816e-09	0.269	0.33	0.06	0.241	0.03	1.306726e-08	1.161141e-55	0.264	0.325	0.06	0.281	0.031	2.521727e-54	chr19	37329448	37329449	cg06466031	ZNF790	Island	II
9.556447e-16	0.336	0.358	0.023	0.184	0.017	3.123431e-14	1.793882e-140	0.364	0.387	0.023	0.19	0.017	1.925458e-137	chr21	27012313	27012314	cg06479755	JAM2	Island	I
1.999039e-10	0.212	0.278	0.066	0.174	0.021	2.06072e-09	5.847807e-81	0.223	0.288	0.066	0.181	0.021	3.674618e-79	chr8	58907018	58907019	cg06480231	FAM110B	Island	II
9.292264e-07	0.176	0.229	0.053	0.21	0.011	4.782458e-06	4.401683e-36	0.15	0.203	0.053	0.218	0.011	4.258103e-35	chr17	20747314	20747315	cg06480695	cg06480695	Island	I
1.101926e-08	0.308	0.348	0.04	0.293	0.014	8.17553e-08	4.727764e-62	NA	NA	0.04	NA	0.014	1.342584e-60	chr5	101632321	101632322	cg06480736	SLCO4C1	Island	I
2.399078e-11	0.381	0.42	0.038	0.283	0.043	2.959451e-10	2.877687e-87	0.392	0.431	0.038	0.285	0.043	2.370038e-85	chr4	165878055	165878056	cg06481168	C4orf39	Island	I
2.563743e-10	0.257	0.423	0.166	0.205	0.068	2.590329e-09	1.495843e-32	0.218	0.384	0.166	0.218	0.068	1.247475e-31	chr16	51147902	51147903	cg06482019	cg06482019	Island	I
1.755128e-10	0.286	0.434	0.148	0.232	0.065	1.827645e-09	3.227327e-59	0.35	0.498	0.148	0.211	0.065	8.12814e-58	chr13	28371000	28371001	cg06484415	cg06484415	N_Shore	I
8.345131e-06	0.18	0.214	0.034	0.231	0.048	3.569735e-05	1.29552e-35	0.196	0.23	0.034	0.245	0.048	1.229949e-34	chr19	8115360	8115361	cg06488775	cg06488775	Island	I
1.99152e-16	0.35	0.55	0.2	0.186	0.074	7.77651e-15	4.796602e-48	0.372	0.571	0.2	0.162	0.074	7.625296e-47	chr3	128212001	128212002	cg06490988	GATA2	Island	I
9.397901e-07	0.166	0.207	0.041	0.193	0.009	4.831866e-06	9.359889e-58	0.164	0.205	0.041	0.175	0.009	2.214266e-56	chr2	73147481	73147482	cg06498720	EMX1	Island	II
4.049701e-15	0.318	0.372	0.055	0.176	0.022	1.129698e-13	7.911942e-132	0.338	0.392	0.055	0.183	0.022	5.320277e-129	chr2	106681983	106681984	cg06499647	C2orf40	Island	I
2.45198e-08	0.188	0.228	0.04	0.186	0.007	1.701015e-07	7.251116e-77	0.213	0.253	0.04	0.186	0.007	3.853365e-75	chr4	54966990	54966991	cg06500120	GSX2	Island	I
1.193527e-06	0.177	0.241	0.064	0.216	0.034	6.016626e-06	5.429137e-45	0.184	0.248	0.064	0.21	0.034	7.601694e-44	chr10	135050622	135050623	cg06500714	VENTX	Island	I
1.709923e-15	0.27	0.65	0.38	0.122	0.115	5.230869e-14	4.793079e-20	0.255	0.636	0.38	0.128	0.115	2.350749e-19	chr19	53758289	53758290	cg06506966	ZNF677	S_Shore	I
9.907667e-07	0.187	0.287	0.1	0.235	0.042	5.070854e-06	7.074169e-35	0.168	0.268	0.1	0.21	0.042	6.516189e-34	chr5	142782072	142782073	cg06521673	NR3C1	Island	II
5.112295e-12	0.254	0.41	0.156	0.199	0.066	7.211601e-11	1.664972e-40	0.253	0.409	0.156	0.201	0.066	1.937982e-39	chr10	128994297	128994298	cg06525651	FAM196A	Island	I
3.139381e-06	0.219	0.255	0.035	0.275	0.013	1.457541e-05	2.115629e-49	0.226	0.261	0.035	0.268	0.013	3.557924e-48	chr2	19561612	19561613	cg06530338	cg06530338	Island	I
1.201217e-23	0.525	0.616	0.091	0.154	0.074	5.077481e-21	7.472689e-60	0.539	0.631	0.091	0.15	0.074	1.935944e-58	chr1	47911449	47911450	cg06531379	cg06531379	S_Shore	II
5.388648e-06	0.155	0.169	0.015	0.2	0.003	2.391242e-05	2.915186e-36	0.138	0.153	0.015	0.201	0.003	2.8428e-35	chr16	67204316	67204317	cg06537680	cg06537680	Island	I
1.693165e-05	0.194	0.234	0.04	0.274	0.014	6.81466e-05	1.197602e-31	0.163	0.202	0.04	0.256	0.014	9.614827e-31	chr19	12978706	12978707	cg06537894	MAST1	Island	I
2.468498e-05	0.193	0.256	0.062	0.271	0.018	9.616833e-05	7.434551e-41	0.181	0.243	0.062	0.241	0.018	8.768024e-40	chr20	2781489	2781490	cg06539804	CPXM1	Island	II
3.193278e-18	0.384	0.478	0.094	0.171	0.055	2.065903e-16	4.157075e-74	0.38	0.474	0.094	0.174	0.055	1.975608e-72	chr1	108508548	108508549	cg06543087	VAV3	S_Shore	I
3.892747e-08	0.318	0.37	0.052	0.323	0.013	2.603128e-07	5.231222e-55	0.27	0.321	0.052	0.298	0.013	1.106314e-53	chr1	39269756	39269757	cg06546406	cg06546406	Island	I
2.129604e-10	0.385	0.479	0.094	0.318	0.036	2.183946e-09	3.641122e-77	0.377	0.471	0.094	0.318	0.036	1.960736e-75	chr2	237078704	237078705	cg06546806	cg06546806	Island	I
7.877508e-10	0.295	0.354	0.06	0.257	0.022	7.240839e-09	1.220576e-71	0.281	0.341	0.06	0.255	0.022	5.227938e-70	chr11	30607527	30607528	cg06547386	MPPED2	Island	I
1.403645e-06	0.19	0.209	0.019	0.229	0.005	6.979281e-06	3.675808e-56	0.22	0.239	0.019	0.24	0.005	8.143298e-55	chr2	220435838	220435839	cg06552037	INHA	Island	I
9.300721e-10	0.265	0.344	0.079	0.233	0.024	8.433163e-09	9.609272e-52	0.225	0.304	0.079	0.253	0.024	1.775635e-50	chr12	85674531	85674532	cg06552356	ALX1	Island	II
2.002539e-17	0.348	0.375	0.027	0.172	0.01	1.019193e-15	5.388308e-114	0.335	0.361	0.027	0.212	0.01	1.508212e-111	chr5	11385067	11385068	cg06554120	CTNND2	Island	I
2.161981e-16	0.385	0.42	0.035	0.206	0.026	8.368696e-15	1.053505e-140	0.414	0.449	0.035	0.208	0.026	1.152642e-137	chr7	142494706	142494707	cg06557057	cg06557057	Island	I
5.523611e-12	0.353	0.466	0.113	0.255	0.056	7.737255e-11	1.39129e-69	0.346	0.459	0.113	0.239	0.056	5.410853e-68	chr6	100051116	100051117	cg06558014	cg06558014	Island	I
1.07266e-08	0.258	0.304	0.046	0.243	0.015	7.976327e-08	3.413428e-64	0.248	0.294	0.046	0.246	0.015	1.065526e-62	chr8	93114748	93114749	cg06560754	cg06560754	Island	II
7.185088e-10	0.236	0.274	0.038	0.203	0.004	6.655974e-09	1.890955e-97	0.274	0.312	0.038	0.198	0.004	2.459577e-95	chr10	23216847	23216848	cg06560760	ARMC3	NA	I
1.188699e-13	0.45	0.532	0.082	0.264	0.063	2.37144e-12	1.570155e-79	0.438	0.519	0.082	0.258	0.063	9.318002e-78	chr11	33890371	33890372	cg06560887	LMO2	Island	I
8.710664e-09	0.23	0.256	0.026	0.217	0.007	6.591118e-08	1.441187e-75	0.251	0.277	0.026	0.222	0.007	7.286236e-74	chr18	74961451	74961452	cg06562865	GALR1	N_Shore	I
1.470321e-09	0.205	0.225	0.02	0.181	0.006	1.283372e-08	1.163578e-71	0.193	0.213	0.02	0.177	0.006	4.989741e-70	chr17	44919303	44919304	cg06563086	cg06563086	NA	I
2.280812e-10	0.328	0.397	0.069	0.263	0.039	2.327801e-09	9.996072e-57	NA	NA	0.069	NA	0.039	2.265058e-55	chr13	112330930	112330931	cg06567836	cg06567836	NA	I
1.18631e-11	0.325	0.449	0.124	0.243	0.047	1.551865e-10	6.894045e-74	0.322	0.446	0.124	0.234	0.047	3.247877e-72	chr21	34444245	34444246	cg06570025	OLIG1	Island	II
7.338183e-15	0.451	0.481	0.03	0.256	0.027	1.931418e-13	5.672179e-104	0.404	0.434	0.03	0.274	0.027	9.914173e-102	chr7	108095719	108095720	cg06570167	NRCAM	Island	I
1.460269e-05	0.155	0.208	0.054	0.209	0.028	5.95457e-05	6.92938e-33	0.137	0.191	0.054	0.196	0.028	5.855026e-32	chr5	175621395	175621396	cg06572420	cg06572420	Island	I
1.088862e-07	0.19	0.595	0.405	0.156	0.108	6.691183e-07	2.069747e-14	0.175	0.58	0.405	0.153	0.108	7.871355e-14	chr5	140800929	140800930	cg06572465	PCDHGA4	Island	I
2.916091e-10	0.332	0.36	0.029	0.273	0.013	2.913112e-09	2.014053e-83	0.315	0.344	0.029	0.258	0.013	1.413853e-81	chr10	99531416	99531417	cg06576393	SFRP5	Island	I
6.785195e-16	0.235	0.481	0.246	0.104	0.086	2.30005e-14	2.601145e-24	0.235	0.481	0.246	0.098	0.086	1.532203e-23	chr5	3602413	3602414	cg06585708	cg06585708	Island	I
2.923557e-21	0.259	0.683	0.424	0.087	0.062	5.071917e-19	9.475329e-37	0.243	0.667	0.424	0.116	0.062	9.425709e-36	chr16	86527923	86527924	cg06596654	cg06596654	N_Shore	I
2.501441e-10	0.365	0.48	0.115	0.292	0.082	2.532161e-09	1.172997e-44	0.341	0.456	0.115	0.276	0.082	1.618813e-43	chr12	11653600	11653601	cg06598091	cg06598091	Island	I
1.824356e-13	0.269	0.373	0.104	0.184	0.029	3.492164e-12	5.264527e-73	0.239	0.343	0.104	0.201	0.029	2.388425e-71	chr6	28602789	28602790	cg06609310	cg06609310	N_Shore	II
5.074996e-23	0.487	0.602	0.114	0.164	0.068	1.673629e-20	7.05672e-69	0.472	0.586	0.114	0.184	0.068	2.661828e-67	chr19	37464417	37464418	cg06611358	cg06611358	Island	II
5.437633e-09	0.279	0.324	0.045	0.254	0.03	4.271178e-08	7.515983e-104	0.36	0.406	0.045	0.238	0.03	1.305049e-101	chr10	118893174	118893175	cg06611922	VAX1	N_Shore	I
2.657684e-24	0.329	0.451	0.121	0.097	0.058	1.478393e-21	1.434454e-50	0.354	0.475	0.121	0.108	0.059	2.525053e-49	chr6	29521595	29521596	cg06613392	cg06613392	Island	I
1.914382e-07	0.168	0.263	0.095	0.189	0.031	1.124671e-06	5.206995e-35	0.14	0.235	0.095	0.187	0.031	4.817915e-34	chr20	4130531	4130532	cg06616077	SMOX	S_Shore	II
2.516592e-17	0.348	0.661	0.313	0.117	0.135	1.245606e-15	3.555721e-22	0.344	0.657	0.313	0.116	0.135	1.912381e-21	chr8	55379248	55379249	cg06616729	cg06616729	Island	I
4.821054e-12	0.29	0.474	0.185	0.202	0.089	6.838027e-11	4.17291e-28	0.253	0.438	0.184	0.2	0.089	2.892142e-27	chr15	37395115	37395116	cg06620896	cg06620896	S_Shore	I
7.500805e-11	0.256	0.323	0.066	0.196	0.037	8.389975e-10	2.513677e-60	0.224	0.29	0.066	0.2	0.037	6.646502e-59	chr13	75149963	75149964	cg06621094	cg06621094	NA	I
1.260457e-07	0.173	0.234	0.061	0.184	0.019	7.654914e-07	1.536981e-56	0.178	0.239	0.061	0.188	0.019	3.456026e-55	chr4	66536309	66536310	cg06622379	EPHA5	Island	II
2.64189e-22	0.404	0.533	0.129	0.125	0.073	6.733334e-20	2.027497e-51	0.413	0.542	0.129	0.153	0.073	3.690861e-50	chr12	72666281	72666282	cg06622999	LOC283392	Island	I
6.609131e-12	0.193	0.606	0.413	0.115	0.094	9.104854e-11	8.318044e-16	0.164	0.577	0.413	0.146	0.094	3.38302e-15	chr1	41284135	41284136	cg06626599	KCNQ4	Island	I
4.390361e-18	0.396	0.454	0.059	0.189	0.034	2.716133e-16	3.396746e-133	0.412	0.471	0.059	0.195	0.034	2.432789e-130	chr12	29937343	29937344	cg06630204	TMTC1	Island	I
2.000462e-08	0.164	0.182	0.019	0.159	0.006	1.411517e-07	1.2817e-62	0.174	0.193	0.019	0.176	0.006	3.742804e-61	chr7	121513910	121513911	cg06631603	PTPRZ1	Island	I
5.819261e-08	0.264	0.528	0.264	0.248	0.112	3.765099e-07	6.530839e-23	0.267	0.53	0.264	0.238	0.112	3.619597e-22	chr4	90757378	90757379	cg06632027	SNCA	N_Shore	I
3.558461e-11	0.258	0.292	0.034	0.198	0.01	4.246277e-10	3.334968e-99	0.295	0.329	0.034	0.21	0.01	4.672317e-97	chr6	85473238	85473239	cg06635392	TBX18	Island	I
5.650501e-05	0.18	0.223	0.042	0.272	0.006	0.0002045186	2.244807e-40	0.196	0.238	0.042	0.267	0.006	2.598233e-39	chr6	24911553	24911554	cg06636971	FAM65B	S_Shore	II
2.380656e-19	0.361	0.462	0.101	0.149	0.032	2.162106e-17	3.502785e-135	0.388	0.489	0.101	0.167	0.032	2.785804e-132	chr13	37248305	37248306	cg06639332	C13orf36	Island	II
1.228946e-09	0.359	0.388	0.029	0.314	0.013	1.088859e-08	3.715396e-65	0.318	0.347	0.029	0.313	0.013	1.201943e-63	chr1	12655240	12655241	cg06641388	DHRS3	N_Shore	I
9.966339e-14	0.313	0.459	0.146	0.193	0.062	2.024162e-12	2.047091e-57	0.321	0.468	0.146	0.2	0.062	4.774637e-56	chr2	233284112	233284113	cg06644428	cg06644428	Island	I
1.510102e-08	0.172	0.435	0.263	0.149	0.055	1.091142e-07	3.857385e-39	0.206	0.469	0.263	0.16	0.055	4.23488e-38	chr6	30653799	30653800	cg06644669	KIAA1949	N_Shore	II
3.644281e-14	0.429	0.464	0.036	0.259	0.019	8.175893e-13	2.361247e-116	0.41	0.446	0.036	0.255	0.019	7.387103e-114	chr16	58498585	58498586	cg06650115	NDRG4	Island	I
2.374831e-08	0.225	0.311	0.085	0.243	0.036	1.651834e-07	5.043651e-51	0.221	0.306	0.085	0.235	0.036	9.039673e-50	chr2	66660793	66660794	cg06651878	cg06651878	Island	II
1.265027e-17	0.374	0.497	0.123	0.174	0.06	6.797353e-16	1.31499e-69	0.383	0.506	0.123	0.189	0.06	5.123171e-68	chr12	5018715	5018716	cg06652199	KCNA1	Island	II
8.624179e-17	0.3	0.518	0.218	0.127	0.087	3.713563e-15	1.186586e-30	0.3	0.518	0.218	0.122	0.087	9.146851e-30	chr16	51185082	51185083	cg06653699	SALL1	Island	I
6.854075e-09	0.278	0.294	0.016	0.262	0.017	5.286993e-08	1.558828e-59	0.25	0.267	0.016	0.261	0.017	3.981153e-58	chr3	9994061	9994062	cg06663068	PRRT3	Island	I
3.573816e-10	0.285	0.309	0.024	0.239	0.01	3.508486e-09	2.685658e-84	0.302	0.326	0.024	0.246	0.01	1.951018e-82	chr10	28287942	28287943	cg06664085	ARMC4	Island	I
2.961216e-12	0.275	0.447	0.171	0.185	0.071	4.380169e-11	2.331423e-46	0.304	0.475	0.171	0.213	0.071	3.45001e-45	chr12	103889903	103889904	cg06664258	C12orf42	S_Shore	II
1.488106e-10	0.273	0.425	0.152	0.217	0.044	1.570902e-09	1.642112e-72	0.283	0.436	0.152	0.192	0.044	7.292925e-71	chr20	39312290	39312291	cg06665391	cg06665391	Island	II
1.869278e-14	0.371	0.454	0.083	0.218	0.041	4.477235e-13	7.59033e-126	0.449	0.532	0.083	0.2	0.041	3.795788e-123	chr16	66613278	66613279	cg06666025	CMTM2	Island	I
2.205299e-12	0.279	0.632	0.353	0.2	0.079	3.34883e-11	1.314217e-35	0.275	0.628	0.353	0.202	0.079	1.247281e-34	chr5	92909069	92909070	cg06668065	FLJ42709	S_Shore	I
5.473675e-18	0.345	0.498	0.154	0.146	0.084	3.290228e-16	3.483986e-38	0.347	0.501	0.154	0.156	0.084	3.680086e-37	chr17	35165439	35165440	cg06668194	cg06668194	Island	I
