	GBM	LGG	Normal	MeanDecreaseAccuracy	MeanDecreaseGini
cg08935223	0.000194957787220401	0.000224996477592718	0.000298623508915383	0.000250827672845492	0.502156183759292
cg08944430	7.54107634969013e-05	9.37071591605414e-06	0.00174044643028131	0.000724984413925359	0.156788847221622
cg08964780	0.0003212526067985	1.19812651375427e-05	0.000619917905385098	0.000336369036838819	0.178602693396325
cg08967106	0.000251761323184833	3.61079985863268e-05	0.000792950856263085	0.000413590474084589	0.293760459229719
cg09024126	-9.82892713950406e-05	0.000722696229119352	0.00211334542901172	0.00110077975810092	0.956922754339257
cg09025501	-5.3772906263115e-05	0.000372802381355322	0.00116697509389918	0.00057570063539152	0.421328344056666
cg09025960	-4.48927241013322e-05	0.000536161293285139	0.000122069762069762	0.000227229490961928	0.411577045299926
cg09052983	0.000255933250177438	0.00193655381443923	0.000357864741641337	0.000876672649242836	0.837488471669385
cg09065413	-8.87354223204508e-05	-1.0243111271201e-05	0.000215197074360016	6.28633588867927e-05	0.377703888913732
cg09088287	-1.28831770664396e-05	2.42809420142203e-05	7.95234505439788e-05	3.70343666697071e-05	0.0695554079351529
cg09092054	7.90891707130052e-05	5.82046460363217e-05	0.000904406347725427	0.000406106190228584	0.410867100373683
cg09093388	0.000287998269342442	0.000166372773674306	0.000645375486069954	0.000413140417358917	0.29738122478689
cg09107912	-1.3328006029311e-05	3.07146414058965e-05	9.53067370551335e-07	8.14876241951843e-06	0.0915140855018651
cg09164580	-2.20413201946404e-05	0.00038719884888186	0.000212630487418181	0.000213092414073852	0.452142642576201
cg09169320	-3.35226435672526e-05	0.000634465359125763	0.00198131370198648	0.00103993576154912	1.06239504455208
cg09172548	6.1173112639856e-05	2.21281329267649e-05	0.000539388426665265	0.000252971033762796	0.212361204169669
cg09175843	3.58736980838529e-05	0.000201973947884783	0.00124732009287629	0.000600154461574513	0.403018878888997
cg09195389	-0.000102603682723525	6.86765973070879e-05	0.00150587661729117	0.000600943685845542	0.606089662144564
cg09209510	0.000145553935266965	0.000722623695658835	0	0.000269462367984658	0.169172364018855
cg09211399	0.000210743885784071	0.002058703129973	5.23673993942234e-05	0.000768617455808615	0.326054428119309
cg09219093	6.16901583469193e-05	0.000814637929007973	0.00165133381469616	0.000954115188919969	0.804313109586165
cg09232440	-4.02649082896211e-05	0.000946648473841162	0.000647052115406546	0.000577647496762802	0.822018135003496
cg09234518	0.000418244764917202	0.00116598009588858	0.00458662503666266	0.00239706812748847	2.58103691911197
cg09234567	0.000153047211663247	0.000362144222124188	5.18121349473956e-05	0.000185832743416938	0.10311228412992
cg09252495	-7.34296989929476e-05	3.53601673393147e-07	0.000757898886026022	0.000278819464545151	0.493078532997005
cg09252999	0.000344694928485288	0.00163953432996344	0.00089049078218283	0.000989475857493793	1.09862124626768
cg09261020	-9.62740810018396e-05	0.000265826287518032	0.0020892642238291	0.000906897215040551	0.843411530041078
cg09273054	0.000297685986219001	-1.98221440352588e-05	0.00123292252652772	0.000562734644145058	0.211718337991076
cg09282258	0.00011386156556126	0.00158696981864879	0.000101340027536438	0.000610139004222693	0.287003422829367
cg09282497	4.91208173769641e-05	0.000152338847546487	2.65457312645508e-05	7.60300562860257e-05	0.0925240641259361
cg09304803	-3.13221049106588e-05	2.05572660182416e-06	0.00115987935048511	0.000479114350788082	0.189639326458397
cg09327770	4.12545517918189e-05	9.02820680120321e-05	0.000153898049893526	9.78261733514038e-05	0.176113937241348
cg09331335	0.000265122254652127	2.81322285746902e-05	0.00145053898514814	0.000665024151574517	0.149596996427983
cg09339159	0.000159766000428632	0.000730523410084471	0.000159926986881624	0.000362509116392025	0.450235629112948
cg09350414	0.000198761342747277	-3.98880006940054e-05	0.00187980847983515	0.000874493008342693	0.297122588233206
cg09360770	0.000197862917130868	0.000162506388633573	0.000685755953000294	0.000381395869472704	0.165409139327873
cg09363735	0.000113697261784747	-1.96734926738828e-05	0.000743110531474474	0.000319997408549231	0.24598392410436
cg09368936	-8.29462128107406e-05	-6.02171651477606e-05	0.00168761146905331	0.000643734344457538	0.911259435622632
cg09396959	1.43090224340429e-05	0.000575193983307201	0.000257417809486353	0.000309268279813822	0.137568739110675
cg09417568	5.62166840525023e-05	0.00126715626011742	0.000213233035713994	0.000536297902411052	0.176664318941122
cg09434500	4.53643733233804e-06	0.00038276146328127	0.00185579169755022	0.000903201425824448	0.498202652314328
cg09458299	8.59269675295721e-05	0.000484072766974964	0.00091093363075677	0.000564781692695965	0.321533573450065
cg09465786	0.000126233050344992	2.8661193072815e-05	0.000128644903981193	9.32712922701797e-05	0.191699426751307
cg09480054	6.20645603315606e-05	9.02974097036871e-06	0.000202492290449035	0.000104371067169503	0.0959338052963129
cg09493150	-7.36135701154874e-05	2.38159813810964e-05	0.000610303772778271	0.000241968566636169	0.15455104031757
cg09493249	6.15629669553078e-06	-3.31826110368919e-05	0.000742833701998042	0.000298068427917408	0.283793703272941
cg09496762	7.40446795611351e-05	-2.34116906211338e-05	0.000108382932493311	5.0497475356161e-05	0.349643604931211
cg09509183	3.74686048622958e-05	2.95357493797947e-06	0.00170342432954549	0.000668393951883764	0.230644077032333
cg09509622	4.2088069058431e-05	0.00010335466097251	0.000438884045336892	0.000229084063812024	0.0878666233733644
cg09513990	0.000495304637454999	-2.7048182516199e-06	0.00160525242380632	0.000784492859536858	0.964695358680684
cg09550810	0.000285949216880518	0.000794137063199369	0.000923829088541305	0.000712618724289843	0.92048422702289
cg09551472	0.000660929062418692	2.29039460233514e-05	0.000975795759020518	0.000542443132447587	0.400959103574553
cg09552692	0.000258519571837931	0.00105461569600244	0.00132794400176937	0.00098071291141003	0.186267347667368
cg09557313	-5.8285923531051e-05	0.00080569186283257	-8.54700854700855e-06	0.000262863288304965	0.0856249376428914
cg09570682	0.000233400381949733	6.76730953152557e-05	0.00100669892458324	0.0005050415772589	0.235644932617633
cg09643151	-5.46648440902414e-05	0.000759733826713617	5.44103363731189e-05	0.000268253807801319	0.132876521309936
cg09652652	2.059231167333e-05	-4.04125380317807e-05	8.07024063171092e-05	2.18843830376023e-05	0.32203047162985
cg09657963	0.000133171035387542	3.41457344935463e-05	0.000936620731156232	0.000404889869915272	0.278225723649025
cg09666654	9.05119817789773e-05	2.7578795333699e-05	0.000955020268800348	0.000410120355633253	0.227004433849255
cg09671258	6.08072649005671e-05	1.06407443544534e-05	6.97990543735225e-05	4.73842159487368e-05	0.0764466957766481
cg09681335	-6.96847005957848e-05	0.000920074138263777	0.00259495735811047	0.00135268368116315	1.13257514944435
cg09682796	-0.000101214054381526	7.49077941501314e-05	0.000494456670747195	0.000205644799725036	0.201840588243882
cg09691340	2.22536385055482e-05	0.000161669382736139	0.00315187622217187	0.00137993186397733	0.949736668637236
cg09693432	-1.6187257617921e-06	3.47125616637185e-05	0.000622643346587009	0.000276040296657075	0.114576544862369
cg09695735	5.53731737852471e-05	0.000109600228582499	0.000429732367472191	0.00022101397037526	0.169235526434899
cg09735140	3.7049481257896e-05	4.78523267608554e-05	0.00100761835338402	0.000453788396625872	0.095638112633062
cg09752264	0.000106911940051276	2.9632878368304e-05	0.000109401452378672	8.45321909083454e-05	0.142613267187948
cg09774842	4.4534285645662e-05	0.000483574487412107	0.00221762626160044	0.00108906446227896	1.03260797534505
cg09780039	5.87537171495872e-05	1.87485361631957e-05	0	2.1813130947284e-05	0.0614978170659148
cg09786013	2.60154544955554e-05	0.000137893490165334	0.00139459257868792	0.000636317917903435	0.371054182722742
cg09793988	-0.000225611723554948	0.000983259576941694	0.00219816255533991	0.00119774071850028	1.33561889370613
cg09797645	-0.000114975735140506	9.40682720724233e-06	0.00367301426083329	0.00148757227215057	0.891427284083964
cg09799983	0.000176635606699385	1.1058800064667e-05	0.000469925385087363	0.000232141988412803	0.211767567720598
cg09804380	0.000157695162287641	0.000110474975485113	0.00109885090456736	0.000523647939195021	0.238866364745193
cg09809276	0.000654373852050311	0.000339124338694255	0.000913732528764483	0.000655188862138837	0.803751274669403
cg09813525	0.000654830452607475	6.27559916241956e-05	0.00238710772136436	0.00115656830402452	1.0237655591417
cg09823095	0.000364076383475738	1.64749083252045e-05	0.0014140101350942	0.000661280053066501	0.789220529313753
cg09854734	0.000270234454287281	5.01857986464636e-05	0.00123673570664996	0.00060649535304619	0.385328482349548
cg09866102	-9.25732155289403e-05	0.000747186175199394	0.00117694363423724	0.00071522376485918	0.185292107024709
cg09889291	0.000222198489398984	0.000148223638876407	0.000435868706456942	0.000287943188738977	0.650468339382775
cg09896346	0.000110506828206452	0.000895603692974372	0.00129696701524043	0.000888514191087029	0.883072100094371
cg09905475	-0.000149438933335239	0.000118979223671941	0.000898633040571031	0.000378015856171061	0.192741108713847
cg09935282	0.000157655477397357	-0.000125186064404847	0.00212834450625412	0.000868769994497884	0.742210238894573
cg09938462	0.000130433231377022	9.67681458860526e-05	0.000109002699550013	0.000110051769221401	0.296456320586791
cg09939831	0.000104173927199873	-4.81652624340425e-05	2.81877730706408e-05	1.88144841909432e-05	0.0894529665680945
cg09965996	0.000275698895061536	0.000800367236238396	0.000250847202991956	0.000452257067799045	0.486618743881247
cg09968723	0.000143505304910922	7.02914905820212e-05	4.43070159346265e-05	7.87536387315678e-05	0.123861608526288
cg10012059	4.78145241899134e-05	0.000522863900644859	0.000235548721457255	0.000289880842619295	0.21688190422851
cg10018862	-0.000157816507410347	0.000745147760267111	0.000385336898655434	0.000367759659646099	0.753787277000727
cg10023272	0.000139413728897082	1.76756033411678e-05	0.00217724149095531	0.000951394200242856	0.904534991022977
cg10025443	0.000243625285819813	-1.13462602729345e-05	0.00166891968299667	0.000726027036099072	0.828383288788273
cg10046620	0.000151069101267069	0.000112260366727535	0.00328986329829452	0.00141801843083534	1.36587589894751
cg10061117	0.000473004641118302	0.00210237298386075	0.00124523934502597	0.00138231008077179	1.60777735704351
cg10064339	-3.30278875809978e-05	0.000144603075997878	0.000524488310242197	0.000254761142280132	0.494530663244219
cg10099415	5.05823041904408e-06	0.000180404987089569	9.0474208122933e-05	9.80277066670768e-05	0.166357772473355
cg10102242	0.00018322882300139	9.77799744951876e-05	0.000135138499294136	0.000131537077552571	0.133396153620118
cg10106804	-0.000136811492109439	0.000472785801473673	0.000192906039754032	0.000205017563840716	0.435804113153223
cg10118513	0.000100077140914441	6.84571181710944e-05	5.45308876738654e-06	5.14107470652735e-05	0.168031236948612
cg10126205	9.87938394398599e-05	-3.14401163947662e-05	8.40086344321066e-05	4.881793603023e-05	0.100661874973018
cg10128164	-1.27683299683473e-05	0.00103782770064624	0.000753742858279338	0.000668519851243137	0.713565843045452
cg10147797	-1.48805864948266e-05	-0.000117891410412209	0.00277386160670961	0.00111372144681633	0.549967777213109
cg10149329	0.000234102864960352	4.12040208386871e-05	0.000146488665230801	0.00012932982240283	0.137769501027561
cg10150686	-1.09085869712545e-05	0.000891428431845025	0.000684267300142024	0.000618133067885514	0.314877305440094
cg10163776	-0.000117599207029087	3.08613145164466e-05	0.00128967269213204	0.000501129014139777	0.164429468732687
cg10170049	0.000178675501624233	0.000546815431270667	0.00151124706520223	0.000826652334875999	0.324358806490135
cg10184983	-0.000104189181748366	0.000359176393925356	0.00190943928261265	0.000878809896924446	0.275289172083978
cg10188897	-3.36872704104393e-05	0.000337457323124665	0.00120458183802255	0.000603221505381416	0.733283065061972
cg10222474	5.83849432099851e-05	6.34268421438694e-05	0.00110053361187653	0.000471272937909	0.161057707804911
cg10241701	1.24493172235164e-05	0.000208081671133805	0.000350451463730413	0.000214133709123595	0.157237346958609
cg10259735	0.000201895082715897	3.90719342183809e-07	0.00060479992235079	0.000292335004931995	0.151002249910898
cg10259748	7.60975552838107e-05	-5.3900932355052e-05	0.000195107122558596	8.32892974320298e-05	0.678706793527198
cg10272601	0.000145688074549739	0.000155297716060987	0.00118244440574617	0.000574074448723606	0.36337378698224
cg10276465	4.09636774377916e-05	0.000607639959097935	8.65168125317403e-05	0.000256676168020928	0.268423564664736
cg10303487	7.70672656523888e-05	-3.14006723281468e-05	0.000880658599108068	0.00039157624026518	0.153292801708493
cg10305451	-5.90483190935972e-05	-4.25028601848494e-05	0.000674896808143843	0.000252900555825883	0.173671432455882
cg10308906	0.00010390576352438	0.00029659127523237	0.000204039736572776	0.000210732487313876	0.615061949961431
cg10332787	7.48819643296019e-05	-1.02040816326531e-05	0.00077991341991342	0.000337482479708104	0.205285355251016
cg10343447	0.000119722514355539	0.000171905253705858	0.000681924203363673	0.000370632546658369	0.419012133607171
cg10344081	6.54929361783355e-05	6.12278654648381e-06	0.00058225921696618	0.000264189743563688	0.0886928777211781
cg10348193	-7.61918553045696e-05	0.000953596667392369	0.00115457250625037	0.000767192838432481	0.27565076386016
cg10351808	0.000360620521819802	5.39426038731461e-05	0.000575947458011293	0.000342156102650882	0.574899876312707
cg10353108	0.00016967187031033	9.97281428760218e-06	0.00121607597475168	0.000535640952187111	0.288792200588163
cg10353539	-5.32820879907371e-05	0.00030699636984251	0.000921865980380884	0.000473835023373447	0.39105419735077
cg10375078	-9.98261443850899e-05	2.01245013082061e-05	0.000866555776724781	0.000312357416332537	0.631328913938891
cg10389229	0.000121570824248556	6.00047097386615e-05	0.00172597916203067	0.00075771891678818	0.239756126526368
cg10414736	8.74952537097088e-06	0.000416202783620158	0.00145252883561704	0.000737031259201116	0.771650456020454
cg10426464	-7.39043344292693e-05	6.97643498631671e-05	3.54908518591383e-05	2.21610692567409e-05	0.101762607812823
cg10426502	2.54713802546999e-05	0.000438169760089752	0.000250865615152938	0.000264265677059731	0.221955733357737
cg10457056	-1.9590072419338e-05	0.000829537854798972	0.00117242477895307	0.000735845525527071	0.296487062392631
cg10491262	-0.000331125982252696	0.001463333983217	0.000564620552297748	0.000623179479887133	0.807209077580118
cg10497692	-5.42139761815074e-05	0.000183650140989695	0.000496424758121604	0.000250932663338659	0.147738486633547
cg10540364	-4.95442713485241e-05	0.000257457295248135	0.000545556755762127	0.000302751594767452	0.261694787004548
cg10546048	9.4080261437042e-06	0.000114073887625789	0.000266689306313752	0.000151160864626931	0.183011862547015
cg10571987	7.39026856980008e-05	7.03347346139341e-05	0.000440342519698792	0.000215031348937339	0.210178843410286
cg10606490	3.27283136537976e-05	1.39191554996906e-06	0.000300152578718316	0.000131446276369359	0.0788844180359616
cg10612492	4.2818087012871e-06	3.54273227397758e-05	0.000843371658343467	0.000360773564316277	0.322406820416087
cg10617909	0.00032827237240102	5.1947805041503e-05	0.000431273638672495	0.000284342457647319	0.240659161433202
cg10624054	0.000169324501645225	-5.79751751172606e-05	0.000382984632270344	0.00017443080712104	0.418666769560464
cg10633838	0.000214086321977475	-1.78455292542678e-06	9.48619403882305e-05	8.99364114860699e-05	0.107659176403246
