	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	NCT	NCT	NCT	NCT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr11:32460757-32460761	0	0.0277777777777778	0	0	0	0	0	0	NA	0	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	0	NA	0	0	0	NA	NA	0	NA	0	0	0	NA	0	0	NA	NA	0.222222222222222	NA	0.2	1	0.2	NA	NA	NA	NA	0.329740311230053	1	0.367342495467495	0.766840744394924	0	0.0187357445421962	0.0066006600660066	0.00427350427350427	0.00273224043715847	0.00980392156862745	0	0	0	0	0	0	0	0	0	0	0	0.0516129032258065	0.0111111111111111	0	0.0175995544416597	0	0	0.00505050505050505	0	0.0104166666666667	0.244444444444444	0	0.00326797385620915	0	0.0128205128205128	0.0072463768115942	0	0.00124378109452736	0.0359824203574204	0.0934876717485413	0	0.19502511470383	0.00234741784037559	0.29799809691114	0.213333333333333	0.0111111111111111	0.0168269230769231	0.00833333333333333	NA	NA	0	NA	0.00757575757575758	0.00980392156862745	NA	NA	NA	NA
chr2:171680308-171680339	NA	0	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	NA	0.0277777777777778	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	NA	0.5	NA	NA	NA	NA	0	0	0	0	0	NA	0	NA	0	0	0	NA	0	0	NA	NA	0.445833333333333	1	NA	1	NA	NA	NA	0.334727772227772	1	0.527408228627741	0.556293164200141	0	0.00282485875706215	0	0.0276515151515151	0.0185185185185185	0	0	0	0	0	0.166666666666667	0	0	NA	0	0.0289855072463768	0.00925925925925926	0.00314465408805031	0	0.0166666666666667	0.110667526112601	0	0	NA	0	0	0.219444444444444	0.0892857142857143	NA	0	0.0858585858585859	0	0.125901875901876	0.0435763531001626	0.0696665763079425	0.00833333333333333	0.00813008130081301	0.0232528908999497	0	0.0239316239316239	0.0216352716352716	0.0303030303030303	NA	0.0921705426356589	NA	NA	0.143145161290323	0.875	NA	0	0	0	NA	NA
chr10:118033405-118033419	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0.5	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	0.116666666666667	NA	NA	NA	1	NA	NA	NA	0	NA	0.611666395942751	0.673128636069813	0.30291403718233	0.46856689917565	NA	0.0511904370055846	NA	0.0125096924269837	0.00941176470588235	0	0	0	0	NA	0	0.5125	0	NA	0	0	0.00151515151515152	0	0.00434782608695652	0.00136986301369863	0.000552486187845304	0.00338983050847458	0	0	0.00163934426229508	NA	0	0	0	0	0.0907070707070707	0	0.00102040816326531	0.00106951871657754	0.003615903975994	0	0.000735294117647059	0	0	0	0.000793650793650794	0.0032258064516129	0.00477862700543965	0.00125	0	0	NA	0	NA	NA	0	0	NA	NA
chr14:57283852-57283858	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0125	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	1	NA	NA	NA	0.65454623655914	0.815064102564103	0.367805878332194	0.70483270660884	0.0142857142857143	0.0722346316720182	0.00673972602739726	0.00624594419208306	0.00984848484848485	0.00416666666666667	0.0177083333333333	0.179166666666667	NA	NA	0	0.494444444444444	0	0.0125	0	0.00217391304347826	0.00256410256410256	0	0	0.00232558139534884	0.000746268656716418	0.0027027027027027	0.00365853658536585	0.00227272727272727	0	NA	0.005	0.00789473684210526	0.00166666666666667	0	0.021978021978022	0.0107885824866957	0.00580095051719318	0	0.0128480291638186	0.000892857142857143	0.0021978021978022	0	0	0	0.00125	0	NA	0.0062699633266296	0	0	NA	NA	0	0	NA	0	NA	NA
chr12:25055816-25055826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.277777777777778	NA	NA	0.577637073347858	1	0.487786878464466	0.466228070175439	0	0.0807830162668872	0	0.161223580341227	0	0	0	0	0	0	0	0	0	NA	0.00490196078431373	0.21875	0	0	0	0	0.0040650406504065	0	0	0	0	0.141774891774892	0.00520833333333333	0	NA	0	0.0499108734402852	0	0.00308641975308642	0.00260416666666667	0.00497512437810945	0	0.00260416666666667	0	0.00757575757575758	0	0	0.0833333333333333	0	0	NA	0.0238095238095238	0.0142857142857143	0	NA	0	0	0	NA	NA
chr2:66660560-66660576	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.449535567675647	1	0.361211798152097	0.32087646652864	0	0.127768065268065	0.00248756218905473	0.00210970464135021	0.00476190476190476	0	0	0	0	NA	0	0	0	NA	0.00231481481481481	0.00925925925925926	0	0	0	0.00505050505050505	0	0.0200976169968418	0.00222222222222222	NA	0	0.00416666666666667	0	0.0045045045045045	NA	0	0.138248847926267	0.00709219858156028	0	0	0.00755360623781676	0	0	0	0.00142450142450142	0.00208333333333333	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	NA
chr4:96470093-96470102	NA	NA	NA	0	0.0555555555555556	NA	0	0	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	1	NA	0	NA	0.51355116514691	0.990740740740741	0.338663967611336	0.435571648014044	0	0.165816326530612	0	0	0	0.00354609929078014	0	0	NA	0	0	0	0	0.0555555555555556	0	0	0	0	0	0	0.00641025641025641	0.0237520128824477	0.00694444444444444	0	0	0	0	0	NA	0	NA	0.00505050505050505	0.0141242937853107	0.00225225225225225	0.00546448087431694	0.00252525252525253	0	0.00303030303030303	0	0	0	0	0.00241545893719807	0.00396825396825397	0	NA	0	0.00793650793650794	0	0	NA	NA	0	0
chr2:66652868-66652875	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	0.0555555555555556	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.525451195886846	1	0.256403358604386	0.470486672656484	0	0.00617283950617284	0	0.0468952553798289	0	0.00252525252525253	0	NA	NA	0	0.0277777777777778	0	0	0	0.00462962962962963	0	0.00505050505050505	0	0.00555555555555556	0	0.00520833333333333	0	0.0258805841924399	NA	0	0	0	0	NA	0.0219298245614035	0.0968975468975469	0	0	0	0	0	0.00191570881226054	0	0	0.00163398692810458	0	0	NA	0.00555555555555556	NA	NA	0	0	NA	0	0	0	0	NA
chr3:44063592-44063605	0	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	NA	0	NA	0	0	NA	0.0555555555555556	0	1	0.958333333333333	NA	1	0.244047619047619	NA	0	0.470990896358543	1	0.333432371250707	0.454783239460659	0	0.0416881166881167	0	0.107942565389374	0	0.00925925925925926	0	0	0	0	0	0	0	0	0.00260416666666667	0	0.00476190476190476	0	0	0	0.0033003300330033	0	0	NA	0	0.00833333333333333	0	0.00813008130081301	NA	0	0.0161290322580645	0.00641025641025641	0.00196078431372549	0.00354609929078014	0	0.00238095238095238	0.00847457627118644	0.00166666666666667	0	0	0.00273224043715847	0.0111111111111111	NA	0.00396825396825397	NA	NA	0.00462962962962963	NA	NA	0.00595238095238095	NA	0	NA	0
chr4:20255186-20255263	NA	0	NA	1	0	NA	0	0	NA	NA	NA	NA	0	NA	0	0	0	0	NA	0	0	NA	0	NA	NA	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0.166666666666667	0	0	0	NA	0	NA	NA	1	NA	0	0.5	NA	NA	NA	0.196472518457752	0.988888888888889	0.512810755961441	0.579114874196841	0.0256410256410256	0.0206349206349206	0.132119514472456	0.0237532032328011	0.174404761904762	0.00943396226415094	0.038843721770551	0.0138888888888889	0	0	0	0	0	0.0185185185185185	0.00746268656716418	0	0.0492831541218638	0.0141843971631206	0.0222222222222222	0	0.021286750668194	0.00900900900900901	0.171179766772679	0.00378787878787879	0	0.00462962962962963	0.00555555555555556	0	NA	0	0.0456349206349206	0.0495337995337995	0.012987012987013	0	0.0270977956399951	0.00555555555555556	0.00200803212851406	0.00416666666666667	0.00245098039215686	0	0.00588235294117647	0.0040650406504065	0.0247395833333333	0.0151515151515152	0	NA	0	0.0151515151515152	0.0476190476190476	0.0277777777777778	NA	NA	0	0
chr15:83316155-83316166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.819444444444444	NA	0.0555555555555556	0.350692992644212	1	0.522439561612097	0.532339139621158	0	0.122771719702506	0	0.0933333333333333	0.225	0	0	NA	0	0	0	0	0	NA	0	0	0	0.00347222222222222	0.0416666666666667	0	0	0.0192307692307692	0.135103785103785	0.00694444444444444	0.0462962962962963	0	0.00980392156862745	0	0	0	0.0104166666666667	0	0.0040650406504065	0	0.00228310502283105	0.00297619047619048	0.00546448087431694	0.00189393939393939	0	0	0.0045045045045045	0.144858523119393	0.00833333333333333	0	NA	0	NA	0.0111111111111111	NA	0.0256410256410256	NA	0	NA	NA
chr16:62069620-62069632	NA	NA	0	NA	NA	0	0.0555555555555556	0	NA	NA	0	0	0	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	0	0	0	0	NA	0	NA	0	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0	0	NA	0.655555555555556	1	NA	0.5	NA	0	NA	0.57909566746776	1	0.526272947325579	0.617585595408176	0.0277777777777778	0.386712193276108	NA	0.14696593144869	0.0347008547008547	0.0307552192798094	0.00574712643678161	0	0	0	0.0694444444444444	0	0	0	0.00427350427350427	0	0	0.00378787878787879	0.00476190476190476	0	0	0.116402116402116	0.00303030303030303	NA	0	0	0	0.0114942528735632	0.0053763440860215	0	0.00757575757575758	0	0.00173611111111111	0.000980392156862745	0.0646084520764828	0	0.00476190476190476	0.00173611111111111	0	0.0045045045045045	0.00520833333333333	0.02	NA	0.0252955082742317	0	0	0	NA	NA	0	NA	0	NA	0
chr14:85999979-85999995	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	0.0133333333333333	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	0.564738562091503	NA	NA	NA	1	0.06	NA	0.622997444489428	1	0.54115534847152	0.555444578867121	0	0.219032683963998	0.00229276895943563	0.0421925340974896	0.00392156862745098	0.00105820105820106	0.00444444444444444	0	NA	0	0	0	0	NA	0.0019047619047619	0	0.00444444444444444	0.000833333333333333	0	0	0.000606060606060606	0	0	0.00114942528735632	0	NA	0	0.00170940170940171	0.00182648401826484	0	0	0	0.000833333333333333	0.0035426731078905	0.00823270896858816	0	0	0.000516795865633075	0	0.000775193798449612	0.000813008130081301	0.0276972624798712	NA	0.00160642570281125	0	0	NA	NA	0	0	NA	0	NA	0
chr7:93519534-93519556	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0.0555555555555556	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	NA	NA	0	0	0	0	0	NA	0	0	NA	NA	NA	0	NA	0	0	NA	0	0	0	0	NA	0	NA	NA	1	1	NA	NA	1	0.277777777777778	NA	0.51828022875817	1	0.530583613916947	0.700931623931624	0	0.11459364605432	NA	0.00343642611683849	0.0112994350282486	0.00213675213675214	0	0	0	0.0185185185185185	0	0	0	0	0.0307962621463589	0	0.0045045045045045	0.00163398692810458	0	0	0.00140056022408964	0	0.00200803212851406	0	0.0104166666666667	0	0.00292397660818713	0.00564971751412429	NA	0	0.119264069264069	0	0.00183150183150183	0.00210970464135021	0.00520833333333333	0.00505050505050505	0	0.0037037037037037	0	0.00171821305841924	0.00183150183150183	0.00427350427350427	0.00239808153477218	0.0427136752136752	0	0	NA	NA	NA	NA	NA	NA	NA	0
chr14:48145535-48145543	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	0	NA	0	0.0555555555555556	0	NA	0	0	NA	NA	1	NA	NA	NA	1	NA	NA	0.441345472078051	1	0.447005522856916	0.459666608381419	0	0.102765969042947	0	0.0180555555555556	0.0226053639846743	0	0	0	0	0	0.0138888888888889	NA	0.0277777777777778	NA	0.00387596899224806	0.00641025641025641	0	0	0	0	0.00203252032520325	0.0218803418803419	0.00526315789473684	0	0.00833333333333333	NA	0.018882769472856	0.0123456790123457	0	0	0.120234204793028	0	0.00462962962962963	0.00122549019607843	0.0121797424664808	0	0.00210970464135021	0.00136612021857923	0	0.0028735632183908	0.00497512437810945	0.0342105263157895	NA	0.0562303193882141	0	0	NA	NA	0	0	NA	0	NA	0
chr19:58951882-58951894	NA	0	NA	NA	NA	0	0	0	NA	NA	0	NA	0	NA	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	NA	1	NA	NA	NA	NA	NA	NA	0.433870401457051	1	0.427077150601456	0.57582902670112	0	0.0776257065067549	NA	0.00189393939393939	0.00256410256410256	0	0.00387596899224806	0	0	0	0	0	0	NA	0.00252525252525253	0	0	0.00185185185185185	0	0	0	0	0	NA	0	NA	0	0	0.00628930817610063	0	0	0	0.00520833333333333	0	0.0311070815686473	0	0.0147941915056229	0	0.00225225225225225	0	0.00203252032520325	0	NA	0	NA	NA	0.280329960805761	0.170175438596491	0.00320512820512821	0.00628930817610063	0	0	NA	0
chr19:57019085-57019098	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	NA	NA	0	0	0	NA	NA	0	NA	NA	1	0	NA	NA	NA	0.0277777777777778	0	0	0	NA	NA	1	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	0	NA	NA	NA	1	NA	0.563338830838088	1	0.408293902479949	0.668124522725695	0	0.181683375104428	NA	0	0.0263157894736842	0.023709315375982	0	0	0	0	0	0.166666666666667	0	NA	0	0	0	0.00256410256410256	0	0	0.00793650793650794	0	0.00273224043715847	NA	0	NA	0	0	0	0	0.0119047619047619	0	0	0	0.0116006970375902	0	0.0825982005705508	0.0131805863513181	0	0.0187324929971989	0	0.0053763440860215	NA	0	NA	NA	0	0	0.0151515151515152	0.037037037037037	0	0	NA	NA
chr10:125425505-125425512	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.0555555555555556	NA	NA	NA	0	0.0555555555555556	NA	NA	NA	NA	0	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	0.0555555555555556	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	1	NA	0.401197937067502	0.927956989247312	0.391156462585034	0.809103796210642	NA	0.167187825724411	NA	0.0968233055189577	0.0486111111111111	0.0761153054221002	0.00617283950617284	0	0	0	0	0	0	0.138888888888889	0	0	0	0.052133655394525	0	0	0.0251661918328585	0.115770609318996	0.0151515151515152	0	0	NA	0.0138888888888889	0.0138888888888889	0	0	0.0104166666666667	0.0175438596491228	0.02375	0.00352112676056338	0.0387667887667888	0.0321331784746419	0.0845127865961199	0.00716845878136201	0	0.0036231884057971	0.0394518272425249	0	0.0700747651967164	0.0240165631469979	0.111111111111111	0	NA	0.00813008130081301	NA	NA	0	0	NA	0
chr20:61638606-61638616	NA	0	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0.5	NA	NA	0	0	NA	0	NA	0	0	0	NA	NA	0	0	0	0	0.0555555555555556	0	NA	0	NA	0	NA	1	0	0.0104166666666667	0.5	0	1	0.5	0.5	1	0.459415584415584	0.859893048128342	0.344904696579338	0.529472693032015	0	0.0540860110982062	0	0.0622874149659864	0.00555555555555556	0.00354609929078014	0	0	0	0	0.0925925925925926	0	0	NA	0	0	0.00462962962962963	0	0.0104166666666667	0	0	0.00505050505050505	0	0.0185185185185185	0	0	0	0	0	0	0.037037037037037	0	0	0.0025062656641604	0	0.0040650406504065	0.023015873015873	0.0072463768115942	0.00680272108843537	0	0.0078125	0	0.00872743140784378	0.0133333333333333	NA	0.0166666666666667	NA	NA	0.0043859649122807	0	0	NA	NA	NA
chr18:7117173-7117178	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	0.692640692640693	NA	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	1	NA	NA	NA	0.511067101584343	1	0.337962962962963	0.688202367492377	NA	0.136615886100672	0.00810708898944193	0.0294871794871795	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0.0238095238095238	0	0	0.0119047619047619	0.00292397660818713	0.107884654164146	0	0	0	0.141774891774892	NA	0	0	0.0277777777777778	0.00520833333333333	0.00193798449612403	0	0.0045045045045045	0.0072463768115942	0.00282485875706215	0	0	0.00292397660818713	0	NA	0	0	0	NA	0	0.00757575757575758	0	NA	NA	NA	NA
chr10:106400701-106400848	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0.0277777777777778	0	NA	0	NA	0	0	0	0	NA	0	NA	NA	0	NA	NA	0	1	0	NA	0	NA	0	0	0	0	NA	0	0.0277777777777778	NA	0	0	0.0666666666666667	0	NA	0.333333333333333	NA	0.933333333333333	NA	NA	0	0	0	0	1	NA	NA	NA	NA	0.866666666666667	0	NA	NA	0.216666666666667	0.730769230769231	0.435897435897436	0.728395061728395	0	0.021505376344086	NA	0.037037037037037	0.0138888888888889	0.0555555555555556	0	0	0.0833333333333333	0	0.0833333333333333	0.5	0	0.0151515151515152	0.0128205128205128	0.0238095238095238	0.010752688172043	0.00564971751412429	0.0133333333333333	0	0.0444444444444444	0.0104166666666667	0.00833333333333333	0.0166666666666667	0.0144927536231884	NA	0	0.0151515151515152	0	0.0158730158730159	0.135964912280702	0	0.00595238095238095	0.00392156862745098	0.0400759734093067	0.0170940170940171	0	0.00966183574879227	0.00469483568075117	0	0.00387596899224806	0.173669467787115	0.0185185185185185	0.0144927536231884	0	0	NA	0	NA	NA	0.0317460317460317	0.0350877192982456	NA	0
chr18:70210753-70210798	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	0.318458205199888	1	0.716313686313686	0.169953042848401	0	0.0720455547831027	0.00099009900990099	0.125027291549031	0.0183055040197897	0.00526315789473684	0	0	0	0	0	0	0	NA	0.00161290322580645	0	0	0	0	0	0	0	0	0	0.00833333333333333	0	0	0.00555555555555555	NA	0	0	0	0	0	0.0116138763197587	0	0.0105263157894737	0	0.00428571428571429	0.00172413793103448	0.00350877192982456	0.01	NA	0.00344827586206897	0.0476190476190476	0	NA	0.422774327122153	0.00384615384615385	0	NA	NA	0.222222222222222	0
chr20:590475-590482	NA	0	0	0	0	0	0	0.333333333333333	NA	0.0277777777777778	NA	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	0	1	NA	1	NA	NA	0	0.357667943946031	1	0.504426591593138	0.622907690298995	NA	0.0592286186591098	0.0013550135501355	0.0720011234984012	0.117283950617284	0	0	0	0	NA	0	0	0	NA	0	0	0	0.00396825396825397	0.00925925925925926	0	0.0158645276292335	0	0.00564971751412429	0.0144927536231884	0	0.00980392156862745	0	0.037037037037037	0	0	0	0	0	0.00112612612612613	0.00165016501650165	0.0045045045045045	0.0645239156268568	0.00252525252525253	0.0588235294117647	0	0	0.175925925925926	0.00208333333333333	0.0814912280701754	NA	0.0158730158730159	NA	NA	0.0130718954248366	0	0	NA	NA	NA
chr19:15122102-15122110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0555555555555556	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	0	0.56253733572282	1	0.528711104547776	0.667375931571816	0.2	0.0514500693699943	NA	0.12951871657754	0.0838426711941143	0	0	0	0	0	0	0.0779220779220779	0	NA	0	0.0333333333333333	0.0045045045045045	0.00378787878787879	0	0	0.0166016601660166	0	0.00245098039215686	NA	0	NA	0	0	0.00219298245614035	0	0.00641025641025641	0	0	0.0036231884057971	0.00311526479750779	0.00340136054421769	0.0065359477124183	0.00163398692810458	0.00219298245614035	0.00213675213675214	0.00421940928270042	0.0368565717141429	NA	0.00378787878787879	NA	NA	0.645470225127088	0.494435012261837	0.0045045045045045	0	0.0166666666666667	0	NA	0
chr16:31228216-31228222	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	0	0	NA	0	0.0555555555555556	0	0	NA	NA	NA	NA	NA	0	0.0555555555555556	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	NA	NA	NA	0.569444444444444	1	NA	NA	0.0555555555555556	0.666666666666667	NA	0.384494505168992	1	0.325884899414311	0.6078699153658	0	0.0488109641920894	NA	0.0404625068418172	0	0.0159534534534535	0.0152116402116402	0	0	0	0	0.0138888888888889	0.0925925925925926	0	0.010188903763201	0	0.00980392156862745	0.0659722222222222	0.203312629399586	0	0.0318218954248366	0.00505050505050505	0.00628930817610063	NA	0	0.0228978978978979	0	0	0.00694444444444444	0.376623376623377	0.0119047619047619	0	0.0231481481481482	0.00378787878787879	0.00409836065573771	0	0	0.00161812297734628	0.282103825136612	0.00520833333333333	0.0037037037037037	0.0694444444444444	NA	0.00416666666666667	0.0740740740740741	0.0392156862745098	0	NA	NA	0.0504761904761905	NA	0	NA	0
chr13:112760383-112760392	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	1	NA	NA	0	0	NA	NA	NA	NA	0	0	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	0	0	NA	0	NA	NA	0.619047619047619	NA	NA	NA	0.277777777777778	NA	NA	0.435123707718559	1	0.240261951223429	0.665129270098844	0	0.113128538128538	NA	0.0137944066515495	0.0378306878306878	0.0281137992831541	0.0224578203374373	NA	0	0	0	0.103703703703704	0	0	0.0418380791051599	0	0	0	0.0043859649122807	0	0	0	0.0409521618563239	0	0	NA	0	0	0.00245098039215686	0	0.0087719298245614	0	0	0.00188323917137476	0.0416534951204487	0	0.00843881856540084	0.00314465408805031	0	0	0	0.09125	0.0428455526309027	0.00282485875706215	0	NA	0.00308641975308642	0.00555555555555556	NA	0	NA	0	0	0
chr18:12254230-12254240	0	0	0	0	0	0	NA	0	NA	0	0	NA	NA	NA	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0.0277777777777778	0	NA	0	NA	NA	0	0	0.37037037037037	0	0.6	1	0.277777777777778	1	NA	1	NA	0.376493428912784	1	0.266613756613757	0.599995619510699	0	0.0810147881315765	0.00333333333333333	0.165979853479853	0.0830976621417798	0.0207570207570208	0.00694444444444444	0	0	0	0	0	NA	0	0	0.0104166666666667	0.0111111111111111	0	0	0	0	0.0151515151515152	0.0119047619047619	0	0	0	0	0	NA	0	0	0	0	0	0.0182957393483709	0.0361111111111111	0	0	0	0	0	0.0854166666666667	NA	0	0	0	NA	0	0	0	NA	NA	0	NA
