	Pvalue	FDR	Delta	MG1	MG2
chr17:8371613-8371639	0.00117701218526262	0.283779477418719	0.318676516918011	0.830890302617424	0.512213785699413
chr17:9110335-9110368	0.0220623710490259	0.615127135336341	0.21578960976666	0.661821325356212	0.446031715589552
chr17:934110-934132	0.0345728759684039	0.615127135336341	0.283521017847281	0.761420647842028	0.477899629994747
chr17:934270-934307	0.029318152552209	0.615127135336341	0.266797049550713	0.736524485304858	0.469727435754145
chr18:11149246-11149276	0.0335461509831034	0.615127135336341	0.0176552099321016	0.019730275241405	0.00207506530930333
chr18:12375764-12375789	0.0054577890492298	0.611624054677904	0.281254720046084	0.888890209214717	0.607635489168633
chr18:12376813-12377187	0.0051620194025141	0.590947148616039	0.000174616722487096	0.00022588576215844	5.1269039671344e-05
chr18:13221893-13222037	0.000160989017899347	0.0920262927620204	0.379130048251431	0.526441183107421	0.14731113485599
chr18:13256649-13256779	1.11050927205676e-05	0.0230696112753392	0.617482161697728	1.00000128768136	0.382519125983633
chr18:13542217-13542310	0.0204147233780741	0.615127135336341	0.244262077404502	0.676286773387774	0.432024695983272
chr18:13612629-13612814	0.00598229587472881	0.615127135336341	0.250845896581844	0.253624437199776	0.002778540617932
chr18:13824199-13824271	0.0321461232602966	0.615127135336341	0.000399308252320642	0.000400228479358127	9.20227037485332e-07
chr18:20012685-20012740	0.00944769063722772	0.615127135336341	-0.380750676104308	0.350893946568004	0.731644622672312
chr18:20716985-20716990	0.0489509417398544	0.615127135336341	-0.110904112787332	0.0173190202955763	0.128223133082908
chr18:20767412-20767450	2.32407227447257e-05	0.032705853137617	0.553306767679112	0.864815594629616	0.311508826950504
chr18:21453026-21453150	0.0206132461961939	0.615127135336341	0.195327902554246	0.784132746793944	0.588804844239698
chr18:21778525-21778609	0.0232827184675149	0.615127135336341	0.239979586955953	0.324165960671449	0.0841863737154966
chr18:21850990-21851126	0.000887968132954887	0.238089623177449	-0.431188085820084	0.561237241490298	0.992425327310382
chr18:24127965-24128056	0.0252718843622463	0.615127135336341	0.000548020782119077	0.000608224929182805	6.02041470637281e-05
chr18:24128064-24128087	0.027806508489834	0.615127135336341	-5.83143734027551e-07	9.16183531950046e-07	1.4993272659776e-06
chr18:2536599-2536728	4.47230056524775e-05	0.0470270686473885	0.555362104697031	0.709877464620013	0.154515359922982
chr18:2857650-2857763	0.0212384190918139	0.615127135336341	0.176213803961346	0.267858325707902	0.0916445217465563
chr18:28785583-28785809	0.00114734346730586	0.280812313623109	0.424989964907682	0.614584102874482	0.189594137966801
chr18:29264912-29264955	0.0119122872320047	0.615127135336341	0.000381591551669041	0.000382556053556794	9.64501887753389e-07
chr18:29673245-29673417	0.0278558882468595	0.615127135336341	0.00637483703753712	0.00640416112478265	2.93240872455295e-05
chr18:34031609-34031780	0.0254784308896735	0.615127135336341	-0.1211113911673	0.878889620837033	1.00000101200433
chr18:43267080-43267290	0.0181777133403307	0.615127135336341	0.174305583645215	0.174306607711823	1.0240666074536e-06
chr18:43608404-43608428	0.0179343566362837	0.615127135336341	0.025529676887491	0.0255301937079475	5.16820456424429e-07
chr18:44527021-44527041	0.0361431855232981	0.615127135336341	0.0123069129039428	0.0123078729090872	9.6000514440474e-07
chr18:44702484-44702502	0.0114200634924214	0.615127135336341	-7.82155538178706e-07	5.70442237409817e-07	1.35259777558852e-06
chr18:44773955-44773970	0.0285498552163019	0.615127135336341	0.0139847458997839	0.0139856257768736	8.79877089725936e-07
chr18:45857277-45857453	0.0331751556705699	0.615127135336341	0.307473426213477	0.87195844882164	0.564485022608163
chr18:46207383-46207403	0.0057799405613897	0.615127135336341	0.340534219085092	0.544238752161378	0.203704533076286
chr18:46219432-46219565	0.0496714381640432	0.615127135336341	0.218368599340453	0.560847755745086	0.342479156404633
chr18:48087218-48087273	0.0139454083217329	0.615127135336341	0.00395929666633237	0.00396006067399614	7.64007663763343e-07
chr18:5237939-5238434	0.00223376540824947	0.392441415505516	0.000277607666771355	0.000311292352692554	3.36846859211994e-05
chr18:52495795-52495995	0.0274585005707684	0.615127135336341	0.000895184203238118	0.00112425990000367	0.000229075696765548
chr18:55254052-55254091	0.049980277284306	0.615127135336341	-0.00138933643068498	1.70683133446989e-06	0.00139104326201945
chr18:55583645-55583768	0.0440637293832524	0.615127135336341	0.108226572762266	0.11100502419587	0.00277845143360394
chr18:55711963-55712079	0.0411014912109306	0.615127135336341	0.0008563115621717	0.00098131223700285	0.00012500067483115
chr18:56936451-56936493	0.0482895780955074	0.615127135336341	0.00526023778119061	0.00526141450467472	1.17672348410997e-06
chr18:56975879-56975884	0.0425714583410295	0.615127135336341	6.17568167161949e-07	1.26950584657277e-06	6.5193767941082e-07
chr18:59561093-59561116	0.0136956104826318	0.615127135336341	-0.000541654524857536	8.40169917489121e-07	0.000542494694775025
chr18:60191069-60191465	0.011441588891576	0.615127135336341	0.00052776014969296	0.000622686934458495	9.49267847655349e-05
chr18:60263930-60263982	0.0484538476458846	0.615127135336341	0.0118613111188773	0.0141773194759249	0.00231600835704763
chr18:60384098-60384208	0.0309976028846967	0.615127135336341	0.000303952257339902	0.00033417878529429	3.02265279543872e-05
chr18:60958172-60958309	0.000216323021118774	0.10712139928924	0.472598098876909	0.755278872218895	0.282680773341986
chr18:60986636-60986672	0.0404865863766473	0.615127135336341	-9.99873127348e-07	7.22173154789397e-07	1.7220462821374e-06
chr18:68683193-68683352	0.0471171054931329	0.615127135336341	0.22144623892426	0.400953261554377	0.179507022630117
chr18:707319-707544	0.00376660431289969	0.503631066157937	0.390448435298878	0.605264115944927	0.21481568064605
chr18:72916751-72916783	0.0378404699709542	0.615127135336341	-0.0717487925925811	0.0182556295072227	0.0900044220998038
chr18:72921692-72921768	0.0427442959567229	0.615127135336341	5.54232806398718e-07	9.73713985509375e-07	4.19481179110657e-07
chr18:74171799-74171840	0.0242704632957396	0.615127135336341	0.240092326451977	0.488169967570746	0.248077641118769
chr18:74237451-74237573	0.0108604750889452	0.615127135336341	0.172768516295823	0.200455203330093	0.0276866870342709
chr18:74770351-74770368	0.015070660323275	0.615127135336341	0.246390328997407	0.789423624004828	0.543033295007421
chr18:76828651-76828656	0.0460023228810703	0.615127135336341	0.177995786352339	0.225701839879455	0.0477060535271157
chr18:77156429-77156437	0.040762026594679	0.615127135336341	5.49977836096207e-07	1.21102620213676e-06	6.61048366040551e-07
chr18:77157890-77157900	0.0104368781908899	0.615127135336341	0.247694484588154	0.662564226915139	0.414869742326985
chr18:77376814-77376830	0.00944724405106946	0.615127135336341	0.210579173060461	0.269332864880074	0.0587536918196128
chr18:77710821-77710935	0.00247880022541879	0.413956986154252	-1.08808213279084e-06	2.4175674828277e-07	1.32983888107361e-06
chr18:77711867-77711903	0.047003830420013	0.615127135336341	0.00146294864035144	0.00146372911199804	7.80471646600279e-07
chr18:77711957-77712263	0.0322986100049761	0.615127135336341	8.41608652420905e-05	0.000112434733432186	2.82738681900953e-05
chr18:9335082-9335346	0.0380876319132988	0.615127135336341	0.000262389668279725	0.00032577945173888	6.33897834591546e-05
chr18:9846243-9846399	0.0153859932903371	0.615127135336341	0.198993916607725	0.336594122060479	0.137600205452754
chr18:9855597-9855610	0.037799590824614	0.615127135336341	-0.167911253178905	0.708246816311261	0.876158069490166
chr19:10025350-10025455	0.0146788701048109	0.615127135336341	0.000384014444923538	0.000415315190095969	3.13007451724305e-05
chr19:10197518-10197561	0.0355309646898057	0.615127135336341	5.84395545521209e-07	1.27473068918626e-06	6.90335143665048e-07
chr19:1020127-1020148	0.0335226582501074	0.615127135336341	-7.44462426894834e-07	6.85189345736835e-07	1.42965177263167e-06
chr19:1021669-1021701	0.0471198433742873	0.615127135336341	0.149019815882807	0.160456329860159	0.0114365139773518
chr19:1040519-1040589	0.0494094020911501	0.615127135336341	0.0106732196689355	0.0106742319426107	1.01227367521407e-06
chr19:10445770-10445792	0.0113854478929795	0.615127135336341	-0.304105089032978	0.221537051826066	0.525642140859044
chr19:10513273-10513545	0.0295013339709235	0.615127135336341	0.00373684060177812	0.00409879415011982	0.000361953548341701
chr19:10655040-10655090	0.0293972773831909	0.615127135336341	0.0105554048109099	0.0105564311834695	1.0263725595736e-06
chr19:1071089-1071120	0.0207042479485522	0.615127135336341	0.268488522677127	0.594001620312882	0.325513097635755
chr19:10735955-10736223	0.00978388444574158	0.615127135336341	-0.158098074669077	0.270206211029052	0.428304285698128
chr19:10736246-10736463	0.0246980007243413	0.615127135336341	-0.143064210062624	0.252901114248482	0.395965324311106
chr19:10877631-10877766	0.0133593730697327	0.615127135336341	0.171665975526745	0.296767563254494	0.12510158772775
chr19:10916202-10916267	0.000433999776829327	0.159112174937143	0.306760680367969	0.380433398374256	0.0736727180062872
chr19:10975155-10975301	0.0224568035738393	0.615127135336341	-0.00807444729496969	9.39499478004932e-07	0.0080753867944477
chr19:11009807-11009866	0.00200511992307973	0.374522103527346	0.252138772789735	0.549197605939142	0.297058833149407
chr19:1103862-1104063	0.0451926457442737	0.615127135336341	0.000206252980223329	0.000207195306115283	9.42325891953669e-07
chr19:11249659-11249698	0.0443708421229265	0.615127135336341	-0.226080474854787	0.0424390241649681	0.268519499019755
chr19:11276000-11276069	0.0317076524169341	0.615127135336341	0.197698692331102	0.532055071059518	0.334356378728416
chr19:11593249-11593315	0.00957921357870196	0.615127135336341	0.00820100180881414	0.00990661964827615	0.00170561783946202
chr19:1168860-1168915	0.0261752006039114	0.615127135336341	0.164630850506499	0.527349026144666	0.362718175638167
chr19:11750294-11750360	0.0284420015705259	0.615127135336341	0.00652951815588362	0.00653034630039134	8.28144507720342e-07
chr19:1215038-1215114	0.000213147050308175	0.10679043362293	0.300871543760856	0.610899614926147	0.310028071165291
chr19:1215264-1215349	0.00124455337282593	0.288834725950144	0.275666785192071	0.625841692566746	0.350174907374675
chr19:1266376-1266449	0.0232136361516929	0.615127135336341	-0.000461255769081127	9.5608798277081e-07	0.000462211857063897
chr19:12721422-12722037	0.0291950426517462	0.615127135336341	0.000191883177601968	0.000216511990007366	2.4628812405398e-05
chr19:12984198-12984208	0.000561604987483599	0.183270427582148	-0.22334780973194	0.74077359296571	0.96412140269765
chr19:12984211-12984223	0.0386404753990009	0.615127135336341	-0.153818145129297	0.728513080246476	0.882331225375774
chr19:12984452-12984467	0.000413670940422223	0.153858493487257	0.450520729335601	0.916667781683757	0.466147052348156
chr19:13002000-13002481	0.0482982485734983	0.615127135336341	0.000235775146014053	0.00032933559982362	9.35604538095667e-05
chr19:13264852-13264891	0.0436150167165406	0.615127135336341	0.0023450748937034	0.00234589620306487	8.21309361475056e-07
chr19:13617006-13617059	0.0276495483921304	0.615127135336341	0.00078124872852817	0.000782153341529923	9.04613001753266e-07
chr19:13823667-13823730	0.00804812287566881	0.615127135336341	0.301249574839846	0.364583890095211	0.0633343152553653
chr19:1383709-1383960	0.0121335613586575	0.615127135336341	0.000431600639193529	0.000462688027209112	3.10873880155827e-05
chr19:13958621-13958655	0.0140936527977546	0.615127135336341	7.3927991779163e-07	1.20913674778378e-06	4.69856829992148e-07
chr19:1408659-1408820	0.0226775554597214	0.615127135336341	0.000850136651223022	0.000895232744430179	4.50960932071568e-05
chr19:14640402-14641079	0.0486095226980968	0.615127135336341	-0.000250230384893554	5.21970200900575e-07	0.000250752355094455
chr19:1466025-1466039	0.0437447854874657	0.615127135336341	-0.150650313761347	0.0513899949651599	0.202040308726507
chr19:14667586-14667688	0.0156547132981531	0.615127135336341	-0.000388026644673316	7.67508132800817e-07	0.000388794152806117
chr19:1467670-1467717	0.0392261397952778	0.615127135336341	0.00614386146448554	0.00614506064291837	1.19917843283075e-06
chr19:1469577-1469668	0.0420632129367786	0.615127135336341	-0.000211683684426815	1.8983292041332e-05	0.000230666976468147
chr19:1478752-1478809	0.00375889244461208	0.50339016695746	8.31490651516041e-07	1.57753874475657e-06	7.46048093240531e-07
chr19:14869767-14869787	0.0259041780195001	0.615127135336341	0.24547856268706	0.806085618320179	0.560607055633119
chr19:15563818-15563935	0.0150189952322759	0.615127135336341	-0.29485498106442	0.620646333217374	0.915501314281794
chr19:15563978-15564191	0.00756525116003235	0.615127135336341	0.215021422129878	0.756273246808193	0.541251824678315
chr19:15568089-15568673	0.00692516856677677	0.615127135336341	-0.11739986138598	0.652562697569747	0.769962558955726
chr19:15568789-15568811	0.00765873881186453	0.615127135336341	0.27696993849086	0.735917536540471	0.458947598049611
chr19:1607516-1607588	0.039305548328591	0.615127135336341	0.243350579620846	0.548999992424789	0.305649412803943
chr19:16178526-16178599	0.00151572189553607	0.313346070408966	0.329261121519108	0.730979967127253	0.401718845608146
chr19:16309001-16309153	0.0229627932535237	0.615127135336341	0.000347261752543418	0.000348262875292456	1.00112274903769e-06
chr19:16404141-16404148	0.0285750845767334	0.615127135336341	0.228047226788371	0.514356843227469	0.286309616439098
chr19:16474065-16474202	2.50841263425487e-05	0.0335743101131261	0.3356778682536	0.7783615899247	0.4426837216711
chr19:16474241-16474270	1.48161783208007e-05	0.0268497522578204	0.372360508080367	0.64754199346696	0.275181485386594
chr19:16481899-16482074	0.0171180188185153	0.615127135336341	0.293779380518248	0.507917308207474	0.214137927689226
chr19:16652794-16653764	0.00276591082589077	0.43194372963997	0.000173677769997644	0.000270776060406618	9.70982904089747e-05
chr19:16770914-16770930	0.0450330769235871	0.615127135336341	5.74596489001211e-07	1.27599355994154e-06	7.01397070940334e-07
chr19:17137388-17137428	0.0191371257517445	0.615127135336341	-0.147867444661926	0.0831508851671811	0.231018329829107
chr19:1718868-1718881	0.0269896655305277	0.615127135336341	0.0226522214480383	0.026621083304199	0.00396886185616069
chr19:17295559-17295572	0.0265106295819013	0.615127135336341	0.181042814100169	0.500958619593868	0.319915805493699
chr19:1749708-1749787	0.044510059510183	0.615127135336341	0.000174900058084626	0.000175958349068017	1.0582909833908e-06
chr19:17650165-17650274	0.0339447764619965	0.615127135336341	-0.000244243058722185	8.17085716177666e-07	0.000245060144438363
chr19:17906217-17906260	0.0497016572959637	0.615127135336341	-0.00164393000921192	1.1521355282995e-06	0.00164508214474022
chr19:17952319-17952369	0.0225560747625779	0.615127135336341	-0.197659422796227	0.57323808878273	0.770897511578957
chr19:17970481-17971151	0.024882948981548	0.615127135336341	0.000121391266033078	0.000171948416041186	5.0557150008108e-05
