	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCT	PCT	PCT	PCT	PCT	NPT	NPT	NPT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr2:107504018-107504036	NA	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0.02	0	0	NA	0	0	NA	0	NA	0	NA	NA	0	0	0	0	0	0	NA	NA	1	NA	NA	NA	0	0	0.00317460317460317	0.00285714285714286	0	0	0	0	0	0	0	NA	0.00116279069767442	0	0	0	0	0	0.0138804987061868	0	0.00263157894736842	NA	0	0.00256410256410256	0	0	NA	0	0.0215909090909091	0	0	0	0.00457186158120738	0	0.00135135135135135	0.00212765957446809	0	0.0028169014084507	0	0.01	NA	0.00555555555555555	NA	NA	0	0	NA	0	0	0	0	NA
chr4:107958503-107958517	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	NA	0	0	0	0	0	NA	0	NA	NA	1	NA	NA	0	0	0.00138888888888889	0.00347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00378787878787879	0.00116550116550117	0	0.00411522633744856	0.00427350427350427	0	0	0	0	NA	0.0040650406504065	NA	0.0239316239316239	0.00495049504950495	0	0.00292397660818713	0	0	0.00185185185185185	0.00147492625368732	0	0	0.00416666666666667	0.00276243093922652	0	0	NA	0.00208333333333333	0.00476190476190476	0	0.00354609929078014	NA	NA	0	0
chr21:28338674-28338692	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0	NA	NA	1	NA	NA	NA	0	0.00248756218905473	0.0037037037037037	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0.00148809523809524	0	0.00854700854700855	NA	0	NA	0	0	0.00222222222222222	0	0.0166666666666667	0	0	0	0.00168350168350168	0.00264550264550265	0	0.00163398692810458	0	0	0.00264550264550265	0	NA	0	0	0	0	0.00641025641025641	NA	NA	0	0	NA	NA
chr20:34189501-34189791	0	0	NA	NA	0	0	0	0	0	0.000728597449908925	0	0	0	0	0	0.000823045267489712	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.100324542517779	1	0.0517357547205321	0.794565821659609	0.00065359477124183	0.00014336917562724	0.000213675213675214	0.000252525252525253	0.000153964588144727	0.000158165282720443	0.000888888888888889	0	0	0	0	0.000161030595813205	0.00148148148148148	0.00345246207591192	0.000137174211248285	0.000242865816636308	9.70402717127608e-05	0.000249687890137328	0	7.45712155108128e-05	0	0.00018140589569161	0	0.00017921146953405	0	0.000310800310800311	0.000168350168350168	0.000407000407000407	0.00032441200324412	0	0.00022002200220022	9.3764650726676e-05	0.000260824204486176	0.000245098039215686	0.000193236714975845	9.83284169124877e-05	0.000396825396825397	0.000157604412923562	8.71459694989107e-05	0.000562587904360056	0.000169635284139101	0.000296296296296296	0.000276625172890733	NA	0.00148809523809524	NA	NA	0.000805152979066023	0.000701754385964912	0.000308641975308642	NA	NA	NA
chr11:108463737-108463925	0	0	NA	0.00101010101010101	0	0	0	0	NA	0	0	NA	0	0	0.000673400673400673	0	0.000472813238770686	0	0	0	0.000462962962962963	0	NA	0	0	0	0	0	0	NA	0	NA	0	0	NA	0	NA	NA	1	NA	NA	0	0.000191570881226054	0.00043859649122807	0	0.000111669458403127	0.000367309458218549	0	0	0	0	0	0	NA	0.000147167034584253	0.000292397660818713	0.00056980056980057	0.00056980056980057	0	0.0002002002002002	0.000448933782267116	0.000462962962962963	0.000227920227920228	0.000169635284139101	0	0	0.000694444444444444	0.00056980056980057	0.000227920227920228	0	0.00127943378249626	0	0.000144300144300144	0.000479616306954436	0.000341880341880342	0.0003584229390681	0.000229095074455899	0.0001806684733514	0.000167084377610693	0	0	0	8.44951415293621e-05	0	NA	NA	0.000236406619385343	NA	0.000592592592592593	0.000411522633744856	NA	0	0	NA
chr7:27190649-27190719	0	0	0	0.00222222222222222	0	0	0	0	NA	0	0	NA	0	NA	NA	0	0	0	0	0	0.000555555555555556	NA	0	NA	NA	0	NA	NA	0	0	0	0	0	NA	0	NA	NA	NA	1	NA	NA	0	0	0.000462962962962963	0.000354609929078014	0.000139762403913347	0	0	0	0.000823045267489712	0	0	0	0.00529100529100529	0	0	0.000336700336700337	9.83284169124877e-05	0	0	0.000112803158488438	0	0.000117577895355673	0.000205761316872428	0	0.000222222222222222	0	0.000341880341880342	NA	0	0.000716845878136201	0.00033167495854063	0	0.000358284800730844	0	0.000112233445566779	0.000218938149972633	0.00057511785768598	0	0.000148148148148148	0.000128452151573539	0	0.000105820105820106	0.000534231200897868	0	0	NA	NA	NA	NA	NA	NA	NA	0
chr11:128562861-128562871	0	NA	0	NA	0	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	NA	0	0	NA	NA	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	0.0072463768115942	0	0.00833333333333333	0.00340136054421769	0	0	0.0128205128205128	0	0	0.0277777777777778	0	NA	0	0	0	0.00628930817610063	0.0104166666666667	0	0.0089732528041415	0	0.00584795321637427	0.00980392156862745	0	0	0	0	0	0	0	0	0.0341666666666667	0.00408997955010225	0.0356536502546689	0.00354609929078014	0.107617223134465	0.00241545893719807	0	0	0	0.0465367965367965	0	0.0133333333333333	NA	NA	0	NA	0	0	NA	0	0	NA
chr19:57610750-57610766	NA	0	0	NA	0	NA	0	NA	NA	0	NA	NA	0	NA	0	NA	NA	0	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	0	NA	0	0	0	0.025	NA	NA	NA	NA	NA	1	NA	0	0	0	0.00099009900990099	0	0	0	NA	0	0	0	0	0	0	0	0.00112359550561798	0	0	0.000704225352112676	0.00208333333333333	0	NA	0	NA	0	0	0	0.0027027027027027	0.012	0	0	0	0.000826446280991736	0	0.00498188405797101	0	0	0	0	0.0571637426900585	NA	0.0226483320600968	NA	NA	0	0	0	0	0	0	NA	NA
chr19:58095500-58095596	0	0	0	0	0.00138888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	NA	0.00246913580246914	0.00510204081632653	0.0111111111111111	0	0	0	NA	NA	1	0	NA	0	0.000360750360750361	0.00072463768115942	0.0141222296869052	0.000617283950617284	0	0	0	0	0	0	0.00213675213675214	0	0	0	0.000661375661375661	0	0	0	0.000302343159486017	0.000971817298347911	0.00064882400648824	NA	0	NA	0	0.000915750915750916	0	0	0.00457875457875458	0.000649350649350649	0.0004516711833785	0.000229687051392478	0.00231146238078418	0.000174978127734033	0.000639488409272582	0.000722858701582106	0.000298284862043251	0.000229568411386593	0	0.04210851178013	NA	0.000730994152046784	NA	NA	0.000261437908496732	0.000419287211740042	0.00127551020408163	0.00108225108225108	0	0.00111607142857143	NA	0.00714285714285714
chr22:25678692-25678699	NA	0	0	0	NA	0	0	0	NA	NA	0	NA	0	NA	NA	0	0.0125	0	0	0	0	NA	0	0	NA	0	0	NA	0	0	0	NA	NA	0	0	0	0	0.025	NA	NA	1	0	0.01	0.00158730158730159	0.0208333333333333	0	0	0	0	0	0.025	0	0	0	0	0.01	0	0	0	0	0.00106382978723404	0	0.00909090909090909	NA	0	0.00833333333333333	0	0	NA	0	0	0	0.00327868852459016	0.00198675496688742	0.00114942528735632	0	0.00757142857142857	0.00144927536231884	0	0.0139837398373984	0.00222222222222222	0.0638888888888889	0.00838983050847458	0.00192307692307692	NA	0	0.00294117647058824	NA	0	0	0	NA	NA	0
chr19:34113569-34113589	0	0.00925925925925926	NA	0	0	0	0	NA	NA	NA	0	NA	0	0	NA	0	0	0	0	0	0	NA	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	0	NA	NA	NA	1	NA	NA	NA	0	0.00308641975308642	0	0.00505050505050505	0	0	0	0	0.0175438596491228	0	0	0	0	0	0	0	0	0	0.00241545893719807	0	0.00427350427350427	NA	0.0185185185185185	NA	0.0494505494505494	0	0.00277777777777778	0	0.0208333333333333	0	0	0.00177304964539007	0.00187265917602996	0	0.00326797385620915	0	0.00584795321637427	0	0.00326797385620915	0	NA	0	NA	NA	0.0072463768115942	0	0	0	0	0	NA	0
chr2:107503995-107504003	NA	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	0.0555555555555556	0	NA	0	NA	0	NA	NA	0	0	0	0.0555555555555556	0	0	NA	NA	1	NA	NA	NA	0	0.0101010101010101	0.0187830687830688	0	0.0204081632653061	0	0	0	0.0208333333333333	0	0	NA	0	0	0.00641025641025641	0.00303030303030303	0.00793650793650794	0	0.00196078431372549	0	0.00925925925925926	NA	0.00520833333333333	0	0	0	NA	0	0.0166666666666667	0.00925925925925926	0.00245098039215686	0	0	0.00340136054421769	0	0.00216450216450216	0	0	0.00277777777777778	0.0151515151515152	NA	0.00694444444444444	NA	NA	0.00617283950617284	0	NA	0	0	0	NA	NA
chr10:22634406-22634431	0	0	0	0	0.00833333333333333	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	0	0	0	NA	0.00833333333333333	NA	0	NA	0	NA	NA	NA	NA	0	1	0	0.00526315789473684	0.000884955752212389	0.00217391304347826	0	0	0.00454545454545455	0.00833333333333333	0	0	0.00769230769230769	NA	0	0.00273972602739726	0.004	0.0075	0	0.00294117647058824	0	0	0	0	0	0	NA	0.00645161290322581	0	0	0	0	0.00333333333333333	0.0027027027027027	0.000529100529100529	0.00151515151515152	0	0.005068407960199	0.00170940170940171	0.00169491525423729	0.0021978021978022	0	0	0	0.0037037037037037	0.00625	0	NA	0	NA	NA	0	0	NA	NA
chr15:99646151-99646249	NA	NA	0	NA	0.0133333333333333	NA	NA	0	NA	NA	0	NA	0	0	0	0.00261437908496732	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0.116666666666667	0	0	NA	0	1	NA	NA	0	0	0.000246913580246914	0.00124890982033839	0.000387596899224806	0.000427350427350427	0	0	NA	0.00213675213675214	NA	0	0	0.00037243947858473	0	0.000336700336700337	0	0	0	0.00254886439322048	0	0.000161030595813205	0	0	0.0014747270066419	0	0	0.000983504512916278	0	0.0013849143260908	0.000600600600600601	0.000308641975308642	0.000167084377610693	0.000345423143350604	0.00107319581003792	0.00202304720115557	0.000117577895355673	0.000396825396825397	0	0.000229095074455899	0	0.000960206556061478	0.00469653279225237	NA	0.00714285714285714	NA	0	NA	0.00065359477124183	NA	0.00529100529100529	NA	0.0133333333333333
chr5:50679112-50679177	NA	0	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	0.00123456790123457	NA	NA	1	NA	NA	NA	0.000987654320987654	7.90826413602214e-05	0.00224887365949616	0.000872955335197898	0.000213675213675214	0	0	0	0.00666666666666667	0	0	NA	0.000168350168350168	0	0.000431499460625674	0.00011454753722795	0	0	0.000242865816636308	0.0191765873015873	0.000929484314952185	0	0	NA	0.000499375780274657	0.000625978090766823	0	0	0.00757886932800479	0.00182648401826484	0.000367309458218549	0.000412133536688697	0.00739366562157486	0.00117160767567272	0.000956563180827887	0.000229885057471264	0.000423280423280423	0.000211640211640212	0	0	0.000200803212851406	0.000183654729109275	NA	0	0.000483091787439614	0	0	NA	0	0	NA	NA
chr5:170738342-170738361	0	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	1	NA	NA	0	0	0.00651331093305764	0	0.00181818181818182	0	0	0.0166666666666667	0	0.0117647058823529	0	0	0.025	0	0	0	0	0	0	0	0.0276190476190476	0	0	0	NA	0	0	0	0	0	0	0.00192307692307692	0.000675675675675676	0	0	0	0	0.00117647058823529	0	0.00344827586206897	0	0.00496040639474077	0	NA	0	0.00222222222222222	0	0.00238095238095238	NA	0	0	NA	NA
chr19:16394498-16394556	0	0	NA	0	NA	0	NA	0	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0.0111111111111111	0	0	0	0	NA	0	0	0.0925925925925926	0	1	0	0	0	0.0277777777777778	0	0	0.25	0.37037037037037	0.666666666666667	0.25	0.166666666666667	0.395833333333333	0.34959767163157	0.0036231884057971	0.0280681378242354	0	0.0128205128205128	0	0	0.138888888888889	0.125	0.0208333333333333	NA	0.0690144478844169	0.0175438596491228	0.444940476190476	0	0	0	0.152811004784689	0	0	NA	0	NA	0.0672268907563025	0.237121212121212	0	0	0.392592592592593	0.00793650793650794	0.0037037037037037	0.00138888888888889	0.0660714285714286	0.00333333333333333	0.144246031746032	0.00277777777777778	0.00421940928270042	0.00185185185185185	0	0.393946467475879	NA	0.389880952380952	NA	NA	0.204002339572193	0.276785714285714	0.490842490842491	0.477053140096618	0.420512820512821	0.203081232492997	NA	0.0833333333333333
chr7:156795647-156795662	0	0	0	NA	NA	0	0.0185185185185185	0	NA	0	NA	0	0	NA	0	0.0277777777777778	0	0	0	0.0555555555555556	0	0	0	NA	0	0	0	0.111111111111111	NA	0	NA	NA	0	0	0	0.111111111111111	0	0.333333333333333	1	0.0166666666666667	0.5	0	0.325806451612903	0.53183601224646	0.00847457627118644	0.00314465408805031	0.0226608187134503	0	0	0	0	0	0	0.5	0	0.527056277056277	0.26827485380117	0	0	0.0101010101010101	0.00308641975308642	0.0045045045045045	0.00694444444444444	0	0.0138888888888889	0.0087719298245614	0	0.589880952380952	NA	0	0.0072463768115942	0	0	0.000915750915750916	0.0659119641420526	0.00297619047619048	0.648020107175037	0	0.00238095238095238	0.0045662100456621	0	0.0527777777777778	0.00951041457370571	0.0577024986089399	0.00980392156862745	0	NA	NA	NA	NA	NA	NA	NA	0
chr19:55593852-55593866	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0.0185185185185185	0	0.0277777777777778	0	0.0185185185185185	0	0	0	0	0.5	0	0	0	0	0	0.0925925925925926	0	0.436507936507936	0.571428571428571	0.569444444444444	0.433333333333333	0.227777777777778	NA	0.340659340659341	0.306902207523326	0.100453408380238	0	0	0	NA	0	0	0	0	NA	0.077682560438363	0.0260416666666667	0.316468253968254	0.0772946859903382	0	0	0.0402887139107612	0	0.124601275917065	NA	0	NA	0.0336728919071873	0.367251461988304	0.0170833333333333	0	0.090964590964591	0.0790259123592457	0.0117508813160987	0.0269262499111016	0.349562177047557	0.0527728085867621	0.713847429519071	0.0281525454218385	0.00432900432900433	0.0826164874551971	0.0628638973319824	0	NA	0.149224687735599	NA	NA	0.332539034132171	0.466071428571429	0.893015873015873	0.926739926739927	0.895833333333333	0	NA	0
chr11:639650-639672	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0.289333333333333	0	0	0	0	0	0.02	0	0	0.00444444444444444	0.333333333333333	1	0.333333333333333	NA	NA	0.674190476190476	0.0348554394021794	0.00389519405912849	0.005	0	NA	0	0	0.5	0	NA	0.00164609053497942	0	0	0	0.0368253968253968	0	0.0548207686133383	0	0	0.504627450980392	0.0404970760233918	0.00392156862745098	0	0.0522697563874035	0	0.0136402387041773	0	0	0.0765099268547544	0.0733299152649749	0	0.139311799311799	0.0246753246753247	0	0.00251572327044025	0	0	0.00476190476190476	0	0.194136994136994	NA	NA	0.381456623871485	NA	0	0.401025641025641	NA	0.0287878787878788	NA	NA
chr12:25055712-25055752	0	0	NA	0	0	0	0.00555555555555555	0	0	0	0	NA	0	0	NA	0	0	0.00333333333333333	0	0	0	0	0	0.0102564102564103	0	0.0126984126984127	0	0	0.00701754385964912	0	0.00392156862745098	0.00317460317460317	0.0366666666666667	0.00701754385964912	0	0	0.193647186147186	0.71827731092437	0.190283766145835	0.674164578111947	0.21034595959596	1	0.0269360269360269	0.693299392366805	0	0.00099502487562189	0	0	0	0	0.00392156862745098	0	0.00512820512820513	0.988888888888889	0.161232851911844	0.481903041252635	0.013980463980464	0	0	0.00229885057471264	0.00602650662665666	0.00141843971631206	0	0.00833333333333333	0	0.420228758169935	0.0386021505376344	0	NA	0.00158730158730159	0.199333333333333	0	0.0384550434806917	0.000376647834274953	0.00126984126984127	0.0286049308029546	0.00540305010893246	0.000938967136150235	0.00761214893887406	0.000740740740740741	0.00350877192982456	0.00533333333333333	0.00185185185185185	0	NA	0.0128205128205128	0.155477103885032	0.00833333333333333	NA	0	0	0	NA	0
chr17:61778423-61778457	0	0	0.166666666666667	0	0	0	0.0333333333333333	NA	NA	0	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0.130952380952381	0	0.0208333333333333	0.0238095238095238	0	0.0476190476190476	0	0	0.130952380952381	0.225925925925926	0.177777777777778	1	0.177777777777778	NA	0.348901960784314	0.34108624535855	0	0.000900900900900901	0	0	0	0	NA	0.108095238095238	0	NA	0	0.105009965879531	0.036525974025974	0.00479975066230326	0.0129713423831071	0.00350877192982456	0.0667808317506999	0.0332608695652174	0.0284356886051801	NA	0	NA	0.00795902285263987	0.390543819867128	0.00396039603960396	0.00202020202020202	0.304255466755467	0	0.0181372549019608	0.00429292929292929	0.327321026966605	0.00111111111111111	0.249749912802091	0.00451127819548872	0.00261142498430634	0.00065359477124183	0.00707885304659498	0.350214757661566	NA	0.314783199759726	0.00833333333333333	0	0.0037037037037037	0.139871720234721	NA	NA	NA	0	NA	0
chr7:156797101-156797115	0	NA	NA	NA	NA	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0.00833333333333333	0.333333333333333	1	NA	0.582857142857143	0.396551853943158	0.47289334969612	0.023978835978836	0.00588235294117647	0.00212765957446809	0	0	0	0.00588235294117647	0	0	1	0.00210526315789474	0.384315376873775	0.184920634920635	0.00101010101010101	0	0.00227272727272727	0.109984116409166	0.0159754224270353	0.00444444444444444	0.00555555555555555	0.00208333333333333	0.14429846427559	0	0.555189255189255	NA	0.00163934426229508	0.20495115995116	0.0104215456674473	0.00444444444444444	0.0459415832952555	0.0555618984206227	0.00704545454545455	0.530234937476317	0.000636942675159236	0.00181818181818182	0.00150375939849624	0.00223880597014925	0.400846014492754	0.0125968826732145	0.0528662016487001	0.00980392156862745	0.0037037037037037	NA	NA	NA	NA	NA	NA	NA	0
chr17:16570404-16570437	NA	NA	NA	0	NA	NA	NA	NA	NA	0.177777777777778	NA	NA	NA	0.277777777777778	NA	0	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	NA	0	NA	NA	0.0333333333333333	0	0	0.123376623376623	0.822222222222222	0.0555555555555556	1	NA	0	0.0126572958500669	0	0.00253164556962025	0.125246439532154	0	0	0	0	0	0	NA	0.00158730158730159	0	0.0131764705882353	0.113575498575499	0	0	0.00126984126984127	0	0.0641402116402116	NA	0.00333333333333333	NA	0	0.0597222222222222	0.067122080428532	0	0	0	0.0192072072072072	0.160942406206443	0.098313532514166	0	0.202217988409939	0.0143829600351339	0.0213219148001757	0.0957427369192075	0.00747567844342038	0.00289855072463768	NA	0.00138888888888889	0.125	0.0208333333333333	0.461477942347508	0.801325757575758	NA	NA	NA	0	NA	NA
chr4:111532884-111532959	NA	0	0	0	0	0	0	0.0833333333333333	0	0	0	NA	0	NA	NA	0	NA	0	0	NA	0.0416666666666667	NA	0	NA	NA	0	NA	0	NA	0	0	NA	NA	0	NA	0	NA	NA	1	NA	NA	0	0	0.00666666666666667	0.0695294117647059	0.00714285714285714	0	0	0.0666666666666667	0	0	0	0	NA	0.291547619047619	0	0.00208333333333333	0.0302196168387069	0.00952380952380952	0	0.0882745098039216	0	0.00166666666666667	0	0.00392156862745098	0.00459770114942529	0.0018018018018018	0.00606060606060606	NA	0.235	NA	0.0133333333333333	0.00555555555555555	0.000803212851405623	0.0119047619047619	0	0.0036036036036036	0.0913947990543735	0.0278601786798508	0.00141843971631206	0.00526315789473684	0	0.0137747336377473	0	0.0214285714285714	NA	0.637457275457275	0.675166666666667	0.0880644047310714	0.0644338118022329	NA	NA	0.972222222222222	0.0516483516483516
chr7:20826823-20826905	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.025	NA	NA	NA	NA	0.05	0	0	NA	NA	0	NA	NA	NA	NA	1	NA	NA	0	0.0133333333333333	0.0129032258064516	0.018308631211857	0.00408163265306122	0.00694444444444444	0	0.166666666666667	NA	0	0.0166666666666667	0	0	0.0018348623853211	0	0.00490196078431373	0.00297029702970297	0	0.00416666666666667	0.00158730158730159	0.0112698412698413	0.0037037037037037	0.0037037037037037	0.00833333333333333	0.0048780487804878	0.0119476268412439	0.0053763440860215	NA	0.00256410256410256	0.008	0	0.014320987654321	0.00952190170940171	0.0126190476190476	0.00405405405405405	0.0074468085106383	0.000892857142857143	0.00380952380952381	0.00347826086956522	0.00622690317812269	0	0.00698412698412698	0.00428571428571429	0.0555555555555556	0	NA	NA	NA	NA	NA	NA	NA	0
chr19:51228435-51228462	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0.00444444444444444	0	0	0	0	0	NA	NA	0	0	NA	0.00740740740740741	NA	NA	NA	NA	NA	0	0	0	0.5	1	0.0133333333333333	1	NA	0	0.000680272108843537	0.00465671641791045	0	0.00141843971631206	0	NA	0	0	0	NA	0	0	0	0.00175438596491228	0.000766283524904215	0.00579710144927536	0	0	0	0	NA	0	NA	0	0.0601911498463223	0	0	0	0.0233781918564527	0	0	0.00214646464646465	0.0131115058440681	0.0102777777777778	0.00176600441501104	0	0.000803212851405623	0	0	NA	0	NA	NA	0.344768119064794	0.368234106922176	0	0.0037037037037037	0	0	NA	NA
chr7:98246769-98246790	NA	0	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	1	NA	NA	NA	0	0	0.0128205128205128	0.030718954248366	0	0	0	0	0	0	0.0578703703703704	NA	0	0	0.0087719298245614	0	0	0	0.00555555555555556	0.00925925925925926	0.00833333333333333	0.0138888888888889	0	0.0592592592592593	0	0	NA	0	0.0541666666666667	0	0.0196078431372549	0.0347710011249853	0.0121951219512195	0.0043859649122807	0.00520833333333333	0.0200320512820513	0	0	0.0133333333333333	0.373626373626374	0.00416666666666667	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5:178368647-178368692	NA	0.0533333333333333	0	0.01	0	0	0	0	0	0	NA	NA	0	0	NA	0.00833333333333333	0	0.00769230769230769	0	NA	0.00833333333333333	NA	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0.0019047619047619	0	0.066530667754658	0.00687830687830688	0.00533333333333333	0	0	0	0	0.0477777777777778	0	0.166666666666667	0	0	0.00854187520854188	0.00148148148148148	0	0	0.0299419540875557	0.00555555555555555	0.00713237990465713	0	0.00310077519379845	NA	0	0.00222222222222222	0.000775193798449612	0	0.00625	0.00714285714285714	0.00289855072463768	0.000533333333333333	0.00056980056980057	0	0.00572390572390572	0	0.00072463768115942	0	0.00099502487562189	0.192853535353535	0.0856432627695887	0.00675324675324675	NA	0.0235294117647059	0.934795457478384	0.857326544423319	0.187475490196078	NA	0.190952380952381	0.182034632034632	NA	NA
chr11:15095137-15095169	0	0	NA	0	0	0	0	NA	0	0	NA	0	0	NA	NA	0	NA	0	NA	0.0833333333333333	0	NA	0	0	0	NA	0	NA	NA	0	0	0.0833333333333333	0	0	0	0	NA	0	1	0	NA	NA	0	0	0.00378787878787879	0.00793650793650794	0.00641025641025641	NA	0	0	NA	0.0277777777777778	0.037037037037037	NA	0.00191570881226054	0	0.0053763440860215	0.0037037037037037	0	0	0.00196078431372549	0.00340136054421769	0.00483091787439614	0	0	0.00505050505050505	0	0.0053763440860215	0.00564971751412429	0.00980392156862745	0	0.00387596899224806	0.00245098039215686	0.00147492625368732	0.00374531835205993	0.00248756218905473	0	0	0	0	0	0	0.00490196078431373	0.00952380952380952	NA	NA	0.756075533661741	NA	0.44781746031746	0.0648148148148148	NA	0.445833333333333	1	NA
chr4:111532734-111532778	NA	0	0.0826530612244898	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	0.00210084033613445	0	NA	0	0	0	0	NA	NA	1	NA	NA	0	0	0.00418933575954724	0.0046467536697141	0.00164461388951185	0	0	0	0.00595238095238095	NA	0	0.0545591974163403	NA	0.188612776112776	0	0.0572219921000409	0.00868486584615617	0.14590391552	0	0.00107411385606874	0.0018796992481203	0.000952380952380952	0	0.000811688311688312	0.00210084033613445	0	0.000850340136054422	NA	0.0073909830007391	NA	0.00307430664573522	0.00160878053792997	0.000937109537692628	0.0530989703366853	0.0010989010989011	0.00782861493273143	0.073205422966995	0.142599120888258	0.00179238237490665	0.000744047619047619	0	0.0018796992481203	0.00061576354679803	0.833862433862434	NA	0.713416115645707	0.524602293070338	0.131638655462185	0.1137474989996	NA	NA	NA	0.166666666666667
chr20:644888-644910	NA	0	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	0	0	0	0.00833333333333333	0	0	0	0	0	0	NA	0	0.02	0	0	0	0	0	NA	0	0	0	0.05	0.0125	1	0.5125	0.0583333333333333	0.0583333333333333	NA	0.0111111111111111	0.00540540540540541	0.118617886178862	0.00357142857142857	0.00526315789473684	NA	0	0	0	1	0.00769230769230769	NA	0	0.005	0.00625	0.00256410256410256	0	0	0.00178571428571429	0	0.00178571428571429	0.00909090909090909	0	0	0.00588235294117647	0.126666666666667	0	0	0	0	0.00333333333333333	0.00208333333333333	0.00357142857142857	0	0.00666666666666667	0.00363636363636364	0	0	0.0130434782608696	0.0222222222222222	0.00133333333333333	0.00666666666666667	NA	0.0166666666666667	NA	NA	0.507142857142857	0.873684210526316	0.0606060606060606	NA	0.916666666666667	NA
chr3:127634187-127634193	0.0555555555555556	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.277777777777778	NA	0	0	0	0	0	0.0277777777777778	NA	NA	NA	1	NA	NA	0	0	0.00749063670411985	0.0108695652173913	0.063508064516129	0.00854700854700855	0	0	0	0	NA	0	1	0.00595238095238095	0	0.00694444444444444	0.0240221088435374	0.00793650793650794	0	0.00957854406130268	0.0114942528735632	0.0175438596491228	NA	0	0.0453216374269006	0	0.125	NA	0	0	0.190017825311943	0.0037037037037037	0	0.0125448028673835	0.014519056261343	0.0537351443123939	0.00277777777777778	0	0.0040650406504065	0	0.00980392156862745	NA	0.0185185185185185	NA	NA	0.223482726423903	NA	NA	0.618764568764569	NA	0.555555555555556	NA	NA
