	6-P-10.mld_blocks_r2-0.5	6-P-1.mld_blocks_r2-0.5	6-P-2.mld_blocks_r2-0.5	6-P-3.mld_blocks_r2-0.5	6-P-4.mld_blocks_r2-0.5	6-P-5.mld_blocks_r2-0.5	6-P-6.mld_blocks_r2-0.5	6-P-7.mld_blocks_r2-0.5	6-P-8.mld_blocks_r2-0.5	6-P-9.mld_blocks_r2-0.5	6-T-1_1.mld_blocks_r2-0.5	6-T-1_2.mld_blocks_r2-0.5	6-T-2_1.mld_blocks_r2-0.5	6-T-2_2.mld_blocks_r2-0.5	6-T-3_1.mld_blocks_r2-0.5	6-T-3_2.mld_blocks_r2-0.5	6-T-4_1.mld_blocks_r2-0.5	6-T-4_2.mld_blocks_r2-0.5	6-T-5_1.mld_blocks_r2-0.5	6-T-5_2.mld_blocks_r2-0.5	7-P-10.mld_blocks_r2-0.5	7-P-1.mld_blocks_r2-0.5	7-P-2.mld_blocks_r2-0.5	7-P-3.mld_blocks_r2-0.5	7-P-4.mld_blocks_r2-0.5	7-P-5.mld_blocks_r2-0.5	7-P-6.mld_blocks_r2-0.5	7-P-7.mld_blocks_r2-0.5	7-P-8.mld_blocks_r2-0.5	7-P-9.mld_blocks_r2-0.5	7-T-1_1.mld_blocks_r2-0.5	7-T-1_2.mld_blocks_r2-0.5	7-T-2_1.mld_blocks_r2-0.5	7-T-2_2.mld_blocks_r2-0.5	7-T-3_1.mld_blocks_r2-0.5	7-T-3_2.mld_blocks_r2-0.5	7-T-4_1.mld_blocks_r2-0.5	7-T-4_2.mld_blocks_r2-0.5	7-T-5_1.mld_blocks_r2-0.5	7-T-5_2.mld_blocks_r2-0.5	CTT-FFPE-100ng_1.mld_blocks_r2-0.5	CTT-FFPE-100ng_2.mld_blocks_r2-0.5	CTT-FFPE-5ng_1.mld_blocks_r2-0.5	CTT-FFPE-5ng_2.mld_blocks_r2-0.5	CTT-frozen-100ng_1.mld_blocks_r2-0.5	CTT-frozen-100ng_2.mld_blocks_r2-0.5	CTT-frozen-5ng_1.mld_blocks_r2-0.5	CTT-frozen-5ng_2.mld_blocks_r2-0.5	NC-P-1.mld_blocks_r2-0.5	NC-P-2.mld_blocks_r2-0.5	NC-P-3.mld_blocks_r2-0.5	NC-P-5.mld_blocks_r2-0.5	NC-P-6.mld_blocks_r2-0.5	NC-P-7.mld_blocks_r2-0.5	NC-P-8.mld_blocks_r2-0.5	NC-P-9.mld_blocks_r2-0.5	PC-P-10.mld_blocks_r2-0.5	PC-P-1.mld_blocks_r2-0.5	PC-P-2.mld_blocks_r2-0.5	PC-P-3.mld_blocks_r2-0.5	PC-P-4.mld_blocks_r2-0.5	PC-P-5.mld_blocks_r2-0.5	PC-P-6.mld_blocks_r2-0.5	PC-P-7.mld_blocks_r2-0.5	PC-P-8.mld_blocks_r2-0.5	PC-P-9.mld_blocks_r2-0.5	PC-T-1_1.mld_blocks_r2-0.5	PC-T-1_2.mld_blocks_r2-0.5	PC-T-2_1.mld_blocks_r2-0.5	PC-T-2_2.mld_blocks_r2-0.5	PC-T-4_1.mld_blocks_r2-0.5	PC-T-4_2.mld_blocks_r2-0.5	PC-T-6_1.mld_blocks_r2-0.5	PC-T-6_2.mld_blocks_r2-0.5	PC-T-7_1.mld_blocks_r2-0.5	PC-T-7_2.mld_blocks_r2-0.5
chr3:67706485-67706549	0	0	0.958333333333333	0	0.280157293686705	0	0	0	0	0	1	0.784531378276725	1	0.75	0.2380945693212	0	1	0.8	0.285714285714286	0.324011348128995	0	0	0	0	0	0	0	0	0	0	0.616862529024941	0.5	0.821601038458786	0.814133672763002	0.733152079698935	0.997222222222222	0.552723180944861	1	0.35	0.580689081655785	0.666666666666667	0.83960113960114	1	0	0.750380789997158	1	0	0	0	0	0	0	0	0	0	0	0	0.125531135531136	0	0.333333333333333	0	0.5	0	0	0.756546192144569	0	0.534507617985879	0.5	0.7	1	1	0	1	0.610193072010196	0.5	0.568911166805904
chr11:60620046-60620096	0.999141630901288	0.998333333333333	0.00416666666666667	0.998666666666667	0.997530864197531	0.852957847919398	1	0.996153846153846	0.996396396396396	0.973863129284816	0.303050906216601	0.354547790209688	0.0432345171264588	0.0514583231416638	0.604586161387632	0.552958533433333	0.116490427886695	0.306605394962579	0.902650716005377	0.871477691629603	0.993447637446671	1	1	0.997701149425287	0.702609101611659	0.99204857030944	1	0.870289679097192	0.996376811594203	0.533355934845297	0.84657817318217	0.789053480205665	0.919011725603479	0.972690682746817	0.998863636363636	0.995770516058264	0.927147865206689	0.924687962133193	0.912861436557341	0.810090771491176	0.336159165813023	0.481159067177167	0.227272727272727	0.345954198152243	0.233687198129705	0.397012156985923	0.40649127140975	0.24698681974116	0.997916666666667	0.998245614035088	0.959869892203386	1	0.99702380952381	0.998019801980198	0.998412698412698	0.993236714975845	0.996969696969697	1	0.571428571428571	1	1	0.664732813588649	0.635003920603556	1	0.5	0.5843825249398	0.657050427919848	0.668527256977323	0.455172672672673	0.42556064649751	0.673423487859622	0.758344730792096	0.360313281096414	0.61839397096339	0.834432634803328	0.472850105220551
chr3:152756746-152756791	0.996666666666667	0.995833333333333	1	0.997222222222222	0.75	0.508834586466165	0.994736842105263	1	0.991666666666667	1	0.235839158763406	0.395125520657436	0.027192759077184	0.100510366826156	0.701510095053077	0.588398817677168	0.330849726520187	0.255960174577196	0.669214226633581	0.624343391428084	1	0.858506559163789	1	1	1	0.924305555555555	0.958333333333333	0.869983766233766	0.996875	0.995	0.88142025720218	0.800076445293837	0.524805277326893	0.310660758968268	0.719308215200429	0.783215824520172	0.416528553413799	0.345942004730664	0.783194444444444	0.797264282056909	0	0.517672413793103	0.5	0.0194444444444444	0.0809922451055174	0.291209716209716	0.210897435897436	0.215946007259528	0.998	0.994736842105263	1	0.991666666666667	1	0.833461538461538	0.994915254237288	1	0.974596774193548	0.99375	0.751087675899706	0.989473684210526	0.5	0.431363636363636	0.99	0.99375	0.66969696969697	0.833333333333333	0.918940223862824	0.768785714285714	0.446208086511235	0.362662013607737	0.480503106918941	0.461755037587335	0.324695025682379	0.412040747473078	0.210739320920044	0.449684698503596
chr6:36737506-36737561	0.0105050505050505	0.371199942842854	0	0	1	0	0	0.00277777777777778	0	0	0.431625126878677	0.604425763028122	1	0.768980089111668	0.501462479021817	0.387765650054127	0.51649963045085	0.590393430099313	0.0697601534893133	0.112962411867285	0.033510101010101	0	0.744338624338624	0	0	0	0.00289855072463768	0	0.285714285714286	0	0.56690001356668	0.351169753804025	0.709352153837722	0.887635770757196	0.564192600534064	0.752074074074074	0.820569367610583	0.372420677361854	0.378114817304418	0.439845214141995	0.0757692307692308	0.371744306418219	0	0.98	0.552842712842713	0.803580657069029	0.95	0.917037037037037	0.00333333333333333	0.0019047619047619	0	0.00380952380952381	0.0476190476190476	0	0	0	0.0123508771929825	0	0	0	1	0	0	0.0317489177489178	0.375	0	0.551766297901706	0.542905982905983	0.82054771849645	0.821363636363636	0.652436974789916	0.862219921785139	0.626510001995615	0.653303551027782	0.769586080586081	0.754980024175574
chr1:1068138-1068180	1	1	1	0.962411118293471	0.9875	1	0.98125	0.951839464882943	1	0.988571428571429	0.46161858974359	0.476018632268632	0.967796667936609	0.999212598425197	0.437615409557629	0.407815904139434	0.44689072783585	1	0.938353658536585	0.981319298245614	1	1	1	1	1	0.9875	1	0.993333333333333	0.996875	1	0.739581556654727	0.745721639797576	0.943635869269672	0.708383029224151	0.998387096774194	0.996	0.571303655580385	0.985	0.667968580395621	0.825307844329583	0.180709705265754	0.146678321678322	0	0	0.372471368316266	0.348843121236738	0.5	0.15	0.990625	0.9925	0.998305084745763	0.986956521739131	0.9875	1	0.986956521739131	0.993220338983051	0.9875	0.991666666666667	1	1	0.975714285714286	1	0.996428571428572	0.991666666666667	0.989473684210526	0.991666666666667	0.674095563997901	0.697425367961297	0.432114624505929	0.645171681923925	0.704988031107519	0.819593308723743	0.522598856908033	0.526517329649976	0.694085617366521	0.633044917257683
chr12:52401539-52401633	0	0	0	0	0	0	0	0	0	0.186616160634248	0.476822913675878	0.331937569140238	0	0.000355555555555556	0.272733174687865	0.307813471606272	0.622017178176647	0.747283191014443	0.00227743271221532	0.00202020202020202	0	0	0.00196078431372549	0	0	0	0.00242424242424242	0	0	0	0.0471913739150455	0.00530178074037723	0.481688030016342	0.614677062611804	0.000658436213991769	0.000288600288600289	0.00174672489082969	0.00121212121212121	0.0355786821168937	0.0576689049297647	0.412964212364788	0.404026024046499	0.96021164021164	0.315041928721174	0.767718725596006	0.748213119817075	0.580516727915522	0.743195745731243	0	0	0.00028735632183908	0	0.0498820109931221	0	0.00211640211640212	0	0	0	0.307270971787101	0	0	0.0799942531649849	0	0	0.048699494949495	0.0037037037037037	0.0047675275748739	0.0600216785767276	0.329457287970903	0.540563131776343	0.406606825178722	0.375109862975268	0.355580914353559	0.478826891889722	0.11258316634279	0.173620852038285
chr20:56592348-56592424	1	0.996666666666667	1	0.996190476190476	0.983333333333333	0.997037037037037	1	0	0.995555555555556	1	0.285489434522929	0.252236661396225	0.389003783102144	0.357056352814461	0.496163748540585	0.54126232139959	0.365688701407984	0.460192818453688	0.671556418491615	0.847872880911143	0.978989898989899	0.995833333333333	0.988235294117647	1	0.997619047619048	0.996491228070175	0.998809523809524	0.997979797979798	0.997101449275362	0.988395061728395	0.993482082488168	0.916368327387935	0.419343629522235	0.521676970203286	0.311693804824582	0.306281423404088	0.471148931591704	0.25991041871294	0.958165829430964	0.831207977207977	0.125535529873098	0.36466506333173	0	0.374247045619595	0.270563839129374	0.328638984824649	0.631111111111111	0.114145169888194	0.99	0.993333333333333	0.997948717948718	1	1	0.992727272727273	0.996563573883162	0.993333333333333	0.993103448275862	1	0.993647206528562	0.966666666666667	0.983333333333333	0.991111111111111	1	0.995061728395062	1	0.933333333333333	0.555975439068027	0.708237000547345	0.162512264830974	0.105111488581374	0.454319825708061	0.698682985639507	0.32558199873145	0.33368687782284	0.24678891917195	0.195915915915916
chr19:15344238-15344256	0	0	0	0	0	0.0138888888888889	0	0	0	0	0.276357142857143	0.314554136440809	0.00241935483870968	0.00258620689655172	0.332564102564103	0.404738068948595	0.0390303252629005	0.167705501080907	0.0496577247360743	0.0180796763149704	0	0	0	0.00857142857142857	0	0	0	0	0	0	0.00633779264214047	0.0605911355887752	0.391208342051237	0.522816894935196	0.443525498891353	0.270770440251572	0.612055738326925	0.229752747252747	0.0473881885361186	0.0258735632183908	0.666666666666667	0.43070652173913	1	0.333333333333333	0.666627574270964	0.608464384828862	0.25	0.705394837720419	0.00416666666666667	0.0158730158730159	0.00172413793103448	0	0.00925155925155925	0	0	0	0	0	0.0015625	0	0.0333333333333333	0	0	0	0	0.0979707792207792	0.0443203890061137	0.12281061164924	0.384145031579511	0.356112852664577	0.305095196674196	0.299547103743714	0.00327868852459016	0.0184918880883242	0.0433633774616752	0.113489753489753
chr22:17083492-17083511	0.00282485875706215	0	0	0	0.0161904761904762	0.00444444444444444	0.00333333333333333	0	0	0	0.294606331385802	0.395042270531401	0.0109828811744521	0	0	0.268888888888889	0.439739884510942	0.348033387523783	0.135860877684407	0	0	0.00148148148148148	0	0.00133333333333333	0.00205128205128205	0.00266666666666667	0	0.00121212121212121	0	0	0.0019047619047619	0.00363636363636364	0.172055137844612	0.03	0.357634827810266	0.687607655502392	0.5	0.16984100941443	0.494269005847953	0.0516458704693999	0.674712393803098	0.624863221884498	0.648101041772441	0.614324602219339	0.477739297739298	0.706498599439776	0.543626844890003	0.545032573662194	0	0.00136054421768707	0	0.0200313971742543	0	0	0.00285714285714286	0	0	0.0019047619047619	0	0	0.0161904761904762	0	0	0	0	0	0	0.0917550964410048	0.25	0.357142857142857	0.442546546546547	0.266486082355648	0.5	0.00266666666666667	0.25	0.781195224528558
chr6:38683185-38683220	0	0.00166666666666667	0	0	0.00148148148148148	0	0	0	0	0.00133333333333333	0.478703293036626	0.463279424018861	0.109368180712618	0.207403232270756	0.0939365854326234	0.00148148148148148	0.717453654499003	0.726954202508	0.25	0.0116666666666667	0.000784313725490196	0.239672364672365	0	0.00148148148148148	0	0	0	0	0.00677248677248677	0	0.121878166607753	0.192136546645415	0.432267249371157	0.58888084948335	0.728916976348918	0.589498039836032	0.190017351069983	0.313898355272013	0.138327549643339	0.317704725829726	0.875936484273809	0.854891774891775	0.749397011046134	0.393890647364332	0.647104050577584	0.647344510857525	0.703409349584788	0.666098247750088	0.00205128205128205	0.0384763338800606	0.0019047619047619	0	0	0	0.00177777777777778	0.00632524707996406	0	0.00222222222222222	0.0051207729468599	0	0	0.00761904761904762	0	0	0	0	0.0037037037037037	0.0569880541810366	0.360607660313543	0.428731798478255	0.0462673470426043	0.0763436691022898	0.0257875457875458	0.045588210239373	0.00103359173126615	0.00626495726495727
chr2:220361577-220361634	0	0	0	0.00173160173160173	0.00138888888888889	0	0.0061965811965812	0.00111111111111111	0	0	0.557884723364739	0.464368534862614	0.424629625809809	0.460712047214321	0.35366261419233	0.208568712533215	0.566741150043741	0.611679266175411	0.206015130976371	0.0936931534378436	0.0050761911661716	0	0.00218579234972678	0	0.0842812687607609	0.00346320346320346	0.0075	0	0.00317460317460317	0	0.00816156100325021	0.00901774633743079	0.422286993627756	0.526854041051404	0.474456958614733	0.54667372039153	0.282697978356276	0.102616530662037	0.0288929132678988	0.0218926599705402	0.92193691333579	0.79251405718963	0.48329470876151	0.924685183369919	0.484500295010172	0.47621835213518	0.269255572935691	0.567608060167447	0.000421940928270042	0.00965499147317329	0.00272108843537415	0.00799970261328575	0.00050125313283208	0.0019047619047619	0	0.0032258064516129	0	0	0.00128205128205128	0	0	0	0.00272108843537415	0.00650406504065041	0.00451977401129944	0	0.161347324041136	0.140506863011225	0.279535638696354	0.422362917016904	0.429688604008357	0.406109370988058	0.132171278374947	0.181305539024596	0.245398584252323	0.339788605829442
chr2:233925180-233925286	0.111111111111111	0	0	0	0	0	0	0	0	0	0.153889328290224	0.130111600939671	0.7727480071416	0.55436092127956	0	0	0.679930669740601	0.985714285714286	0.363184396788591	0.358208416232532	0	0	0	0	0	0	0	0	0	0.0964151637835848	0.637592948480369	0.504863598266828	0.620997536945813	0.518849746708202	0.415871451739948	0.332166668228049	0.623982908794144	0.603637157039219	0.0876766039719732	0.0897350407434075	0	0	0	0	0.0816968293414729	0.142857142857143	0.379786324786325	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985714285714286	0	0	0	0.990909090909091	0	0.492701662645429	0.8	0.713975795215273	0.657815378055855	0.814572197317725	0.553059758277149	0.5008994377893	0.592393487603108	0.822605471109137	0.696123437440803
chr7:23572058-23572072	0.995555555555556	0	1	0.925641457346193	1	1	0.993333333333333	1	1	1	0.333333333333333	0	0.333333333333333	0	0	1	0	0.111111111111111	0.666666666666667	0.02	1	0.758216524216524	1	0.0444444444444444	1	0.966666666666667	0	0.998095238095238	1	0.995555555555556	0	0	0	0	0	1	0	0.0711111111111111	0	0	0.0661471861471861	0	0	0	0.0333333333333333	0.252698412698413	0.114458874458874	0.577388888888889	1	1	1	1	1	0.993333333333333	1	0.98	1	1	0.5	0	0	1	1	0	0.993333333333333	1	0	1	0.5	0.297402597402597	0	0	0	0	0.333333333333333	0
chr6:21479623-21479713	1	0.995555555555556	0.993103448275862	0	0.992592592592593	0.996666666666667	1	0.2	1	1	0.658800014499812	0.513189951544355	0.675238095238095	0.676662833554474	0.85145790200138	0.745828612495279	0.574111674706956	0	0.657951426184509	0.524174462934054	0.997777777777778	0.997333333333333	0	0	0.992592592592593	0.992592592592593	1	1	0	1	0.599697177487753	0.666666666666667	0.926317047910976	0.799918820574825	0.997601918465228	0.666666666666667	0.591867776385274	0.666666666666667	0.538152534060912	0.583063973063973	0.577398516528951	0.796944444444444	0	0.993333333333333	0.4	0.524656084656085	0	0.666666666666667	1	0.98962962962963	0.996666666666667	0.998787878787879	0.786035353535354	0.996666666666667	0.997333333333333	0.981818181818182	1	0.5	1	1	0	0.674247836786536	0.323863247863248	1	0.666666666666667	1	0.333333333333333	0	0.362282005044978	1	0.666666666666667	0	0.304389530277273	0.398887445887446	0.0523809523809524	0.0251204481792717
chr16:11327169-11327230	0.00166666666666667	0	0	0	0.0570162408397702	0	0	0	0	0	0.41415704413608	0.437177530188105	0.0488054457619675	0.0600486295313882	0.0917698785708159	0.126665449857714	0.857787612432643	0.996190476190476	0.291797016574023	0.195497552909123	0	0.0032258064516129	0	0	0	0.00555555555555555	0	0	0	0	0.126238459703027	0.527388979307138	0.959621913580247	0.676164255020051	0.324016801547565	0.785714285714286	0.480109552831115	0.660444822076513	0.149308246242158	0.224672488239851	0.356893524208102	0.847741466571254	0	0.988888888888889	0.845878638629066	0.661040154017481	1	0.76447454623837	0	0	0	0	0.150330475624593	0	0	0	0	0	0	0	0	0	0	0.121282559299537	0	0.0147474747474747	0.430368368056161	0.472990847393304	0.63193103855474	0.77417375611019	0.446101946080659	0.569093443405034	0.384107513870525	0.565023321998252	0.515443039195531	0.561273868261258
chr15:101420891-101420907	0.377179144385027	0	0	0.23452380952381	0	0.0125	0.00833333333333333	0	0.00625	0.0125	0.555765151515151	0.448105467314398	0.9875	0.802652907754011	0.4186294783522	0.399237069706169	0.749011915979206	0.5	0.146967230670379	0.117378621842727	0.005	0	0	0	0.00625	0.00625	0.0166666666666667	0	0	0.0105263157894737	0.0566017121147035	0.117174145299145	0.473490011750881	0.567898944421177	0.454872807182374	0.742148585901224	0.669719207875458	0.454554263565892	0.0686869559651818	0.233138255536308	0.633441470054447	0.708937728937729	0	1	0.830168589293237	0.813940213544344	1	0.726323435019087	0.0125	0.0166666666666667	0.00208333333333333	0.00357142857142857	0	0.133104395604396	0.00263157894736842	0.0130434782608696	0.0663636363636364	0	0	0	0.317783882783883	0	0.00526315789473684	0.0114285714285714	0	0.00555555555555555	0.366865506059054	0.425760233918129	0.576073206064807	0.787404202187204	0.506081748397322	0.721934667586842	0.439355033303134	0.449199303667994	0.668626168958395	0.56627417794971
chr12:25055712-25055802	0	0	0	0	0.0166666666666667	0	0	0	0	0	0.56342522238461	0.340687336359288	0.60155005088068	0.441386248633744	0.279493467945974	0.415532815057207	0.443905975750188	0.699202741702742	0.0462022621876695	0.0700340429466847	0	0	0	0	0	0	0	0.00155038759689922	0	0	0.00172779575692197	0.000472813238770686	0.483631766780407	0.498764245964206	0.00265816055289739	0.00626780626780627	0.574517963432253	0.276705043326356	0.00261181630293863	0.0138430590075469	0.178744707462519	0.894115923833438	0.944444444444444	0	0.614075215514202	0.62789210738936	0.737936511842174	0	0.0118518518518519	0.0112329969284774	0.00202020202020202	0	0	0.0106294109174708	0.00129449838187702	0.00533333333333333	0	0	0.00375586854460094	0	0.00784313725490196	0	0.0272804774083546	0.00392156862745098	0	0	0.162438212353993	0.536952503347431	0.706893473165004	0.72496885571002	0.317864655321709	0.51370291115141	0.629633038885071	0.614796323643631	0.366170024628671	0.360464745620473
chr15:53097915-53097959	0	0	0	0	0	0.000687285223367698	0	0	0	0	0.325762449917644	0.348578542702775	0	0.00902553327945733	0.00805868611775785	0.00567956646623153	0.544940819593416	0.541487098904602	0.0608383903025577	0.030191543517627	0.116975299725552	0	0	0.00119047619047619	0.00555555555555555	0	0.00166666666666667	0	0.00121212121212121	0	0.0249876705929461	0.0261350989699899	0.326905001923509	0.506928393551963	0.261332530465199	0.351857025829903	0.470863526570048	0.159852091602247	0.0745680380472418	0.0262332881637294	0.837217011383678	0.742835889816429	1	0.927638614494612	0.715519725759726	0.75890711732237	0.65260710553814	0.595782338695725	0.000520833333333333	0.000634920634920635	0.00119047619047619	0	0	0	0	0	0.205554765291607	0.991666666666667	0.00463212538684237	0	0	0	0.00910493827160494	0	0	0	0.319105600875995	0.223019755870063	0.0697253135131201	0.056152244694672	0.00629779871927991	0.0068571106603561	0.556118819623135	0.464281021937042	0.459315182561632	0.522979282698628
chr3:133393320-133393371	0.00166666666666667	0	0	0.00454545454545455	0.0125	0.065	0.0416666666666667	0	0.0166666666666667	0.00416666666666667	0.531049806383387	0.475232795821031	0	0.002	0.281800350811979	0.234470839617898	0.500529678220252	1	0.0720731038368025	0.0390620095902354	0	0.0025	0	0.141944444444444	0	0	0	0	0	0	0.00576923076923077	0.003	0.0075206043956044	0.00587606837606838	0.374838227974116	0.266428571428571	0.574073239249983	0.314750339883822	0.024795939017809	0.0408792868909761	0.289797297297297	0.390434343434343	0	0.744708994708995	0.616813894917343	0.571457319770013	1	0.671706192358366	0.0327380952380952	0.00119047619047619	0	0	0.0188034188034188	0.00192307692307692	0	0.01	0	0.015625	0.0467663043478261	0	0.00416666666666667	0.142857142857143	0	0	0.005	0.0260869565217391	0.173220188151538	0.033739285575767	0.439978817634564	0.308532200065381	0.162435361573293	0.242	0.497592653041361	0.465741005860766	0.492441226493407	0.605930232558139
chr7:644301-644366	0	0	0	0	0	0	0	0	0	0.00392156862745098	0.587295708065103	0.460380764109378	0.504030501089325	0.554123997919618	0.209190684487008	0.219805727350834	0.803560689408785	0.724169134958609	0.0761748563709348	0.0677982774732399	0	0	0	0	0.281382783882784	0	0	0	0	0	0.273734989809109	0.0648788839770642	0.395701754385965	0.604505408929295	0.00417678484701311	0.0174789421308946	0.435057036530721	0.232227479358967	0.0338146002102229	0.0616823403797061	0.808268700072622	0.643713678749068	0.983333333333333	0	0.600286351147713	0.623161265423671	0.263492063492063	0.934944475814041	0	0	0.000441501103752759	0.00196078431372549	0.0654205273581076	0	0	0	0	0	0	0	0	0.246926406926407	0	0	0.722727272727273	0.00229885057471264	0.376655193610751	0.540653165480752	0.404393357060936	0.6	0.494015207240735	0.5	0.480359759041813	0.532522644986413	0.420974749430034	0.346340479738736
chr22:50050779-50050823	0	0	0.333333333333333	0.4	0.25	0	0	0	0.133480554533186	0.285865858279651	0.480909316961445	0.607123422753469	0.9875	0.623431493492811	0.227453770062466	0.383330658105939	0.661552597987637	0.720137085137085	0.299241066848873	0.312974405217973	0.0251882122365002	0	0.822222222222222	0.0226930596285435	0.0601911498463223	0	0.0385327635327635	0	0	0.0106666666666667	0.595277419105638	0.324030978013673	0.751706494240381	0.700911351614036	0.649536801823409	0.747207771997688	0.670298473456368	0.539468243129158	0.258526742764432	0.453605129927943	0.224465279875707	0.461807296017822	0.98	0.216666666666667	0.531144349477683	0.508913598550367	0.483633986928105	0.44171802054155	0.107472081323261	0.222222222222222	0.0359778570694389	0	0.0909090909090909	0	0	0.0261171447136359	0.128290726817043	0	0.375	0.00444444444444444	0.115160628844839	0	0.5	0	0	0	0.789706157022385	0.873468013468014	0.757706212724341	0.894604150357656	0.634052614052614	0.477606542331727	0.840053062312593	0.622803668125536	0.834377008166388	0.748027832583484
